AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
"Los Angeles-Long Beach-Anaheim, CA",Costume Attendants,detailed,1280,28.5,0.219,5.3,20.97,43610,6.3,13.4,14.56,17.7,24.23,32.25,27880,30290,36820,50410,67080,,
"Los Angeles-Long Beach-Anaheim, CA","Locker Room, Coatroom, and Dressing Room Attendants",detailed,1060,14.7,0.182,2.2,17.52,36440,3.6,13.34,15.06,17.37,19.22,20.62,27750,31320,36120,39980,42890,,
"Los Angeles-Long Beach-Anaheim, CA","Entertainment Attendants and Related Workers, All Other",detailed,**,**,**,**,16.29,33890,4.7,13.01,13.02,13.29,16.1,21.69,27060,27070,27640,33490,45110,,
"Los Angeles-Long Beach-Anaheim, CA",Embalmers,detailed,240,24.3,0.04,1.46,25.24,52500,5.3,17.83,20.31,23.71,30.2,36.81,37090,42240,49330,62810,76570,,
"Los Angeles-Long Beach-Anaheim, CA",Funeral Attendants,detailed,660,18,0.114,0.49,20.29,42200,4.2,14.46,16.66,19.92,23.51,25.62,30080,34650,41440,48900,53290,,
"Los Angeles-Long Beach-Anaheim, CA","Morticians, Undertakers, and Funeral Arrangers",detailed,500,28.2,0.086,0.49,24.69,51350,5.4,16.89,18.65,22.99,30.13,36.43,35140,38800,47830,62660,75780,,
"Los Angeles-Long Beach-Anaheim, CA",Barbers,detailed,**,**,**,**,19.59,40750,7.1,13.02,13.92,15.44,21.45,33.37,27080,28960,32120,44610,69400,,
"Los Angeles-Long Beach-Anaheim, CA","Hairdressers, Hairstylists, and Cosmetologists",detailed,9680,14.8,1.662,0.76,18.2,37860,7.2,13.01,13.02,14.38,18.27,24.42,27070,27080,29920,37990,50790,,
"Los Angeles-Long Beach-Anaheim, CA","Makeup Artists, Theatrical and Performance",detailed,1280,26.2,0.219,10.95,55.1,114600,3.9,21.78,44.58,58.19,67.81,79.29,45300,92740,121030,141030,164920,,
"Los Angeles-Long Beach-Anaheim, CA",Manicurists and Pedicurists,detailed,5030,36.4,0.865,1.65,14.15,29420,1.5,13.01,13.02,13.96,14.93,15.58,27070,27080,29040,31060,32410,,
"Los Angeles-Long Beach-Anaheim, CA",Shampooers,detailed,140,46,0.024,0.4,13.66,28400,3.9,13.01,13.01,13.02,13.02,16.85,27060,27070,27070,27080,35050,,
"Los Angeles-Long Beach-Anaheim, CA",Skincare Specialists,detailed,1930,24.1,0.332,0.99,19.76,41100,5.4,13.02,14.1,17.36,22.29,25.8,27080,29330,36110,46370,53660,,
"Los Angeles-Long Beach-Anaheim, CA",Baggage Porters and Bellhops,detailed,1480,9.3,0.254,1.24,16.72,34780,3.2,13.02,14.05,15.92,18.62,21.43,27080,29220,33110,38730,44570,,
"Los Angeles-Long Beach-Anaheim, CA",Concierges,detailed,1810,35.1,0.31,1.17,19.85,41290,3.8,14.37,16.52,19.34,23.09,26.71,29900,34370,40230,48020,55550,,
"Los Angeles-Long Beach-Anaheim, CA",Tour and Travel Guides,detailed,1490,15.8,0.256,0.94,18.19,37840,4,13.73,15.19,17.67,20.27,24.02,28560,31580,36760,42170,49970,,
"Los Angeles-Long Beach-Anaheim, CA",Childcare Workers,detailed,16050,8.1,2.756,0.78,16.49,34290,3.6,13.01,13.02,14.69,18.41,23.85,27070,27080,30560,38280,49610,,
"Los Angeles-Long Beach-Anaheim, CA",Exercise Trainers and Group Fitness Instructors,detailed,10980,9.3,1.885,1.06,25.74,53540,4,13.66,15.63,24.86,31.19,39.57,28400,32500,51710,64870,82320,,
"Los Angeles-Long Beach-Anaheim, CA",Recreation Workers,detailed,19070,16.3,3.275,1.4,17.28,35940,2.1,13.25,14.25,16.2,19.39,23.44,27550,29650,33690,40330,48760,,
"Los Angeles-Long Beach-Anaheim, CA",Residential Advisors,detailed,3660,18.1,0.629,0.85,18.19,37830,2,14.19,15.76,17.46,19.26,23.86,29510,32790,36320,40070,49620,,
"Los Angeles-Long Beach-Anaheim, CA","Crematory Operators and Personal Care and Service Workers, All Other",detailed,1620,23.4,0.278,0.64,16.05,33390,3.8,13.02,13.37,15.38,18.01,19.63,27070,27810,31990,37470,40840,,
"Los Angeles-Long Beach-Anaheim, CA",Sales and Related Occupations,major,524510,1.4,90.083,0.96,23.62,49140,1.3,13.02,14.11,16.78,26.49,42.92,27080,29360,34890,55100,89260,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Retail Sales Workers,detailed,35490,4.4,6.095,0.8,22.97,47780,2.2,14.51,16.58,19.54,25.58,35.34,30170,34490,40640,53200,73520,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Non-Retail Sales Workers,detailed,8690,7.1,1.493,0.86,37.23,77440,2.5,18.21,23.8,32.83,45.09,62.9,37870,49510,68280,93780,130840,,
"Los Angeles-Long Beach-Anaheim, CA",Cashiers,detailed,128880,3.9,22.134,0.92,14.82,30820,0.6,13.01,13.13,14.2,15.28,17.53,27070,27300,29550,31790,36460,,
"Los Angeles-Long Beach-Anaheim, CA",Counter and Rental Clerks,detailed,27330,7.5,4.694,1.77,16.51,34340,1.5,13.01,13.17,14.83,17.74,21.89,27070,27390,30860,36900,45530,,
"Los Angeles-Long Beach-Anaheim, CA",Parts Salespersons,detailed,8140,8,1.398,0.77,18.3,38070,2.6,13.11,14.02,15.52,20.54,28.15,27280,29160,32290,42720,58560,,
"Los Angeles-Long Beach-Anaheim, CA",Retail Salespersons,detailed,117060,3.4,20.104,0.76,17.09,35540,1.4,13.02,13.65,15.01,17.98,23.48,27080,28400,31230,37400,48830,,
"Los Angeles-Long Beach-Anaheim, CA",Advertising Sales Agents,detailed,4170,9.6,0.716,0.9,33.88,70470,5.2,14.46,18.82,27.48,39.25,69.14,30080,39150,57160,81640,143800,,
"Los Angeles-Long Beach-Anaheim, CA",Insurance Sales Agents,detailed,15260,8.5,2.62,0.89,30.14,62680,4.6,16.15,18.43,24.03,36.3,51.55,33590,38340,49980,75510,107220,,
"Los Angeles-Long Beach-Anaheim, CA","Securities, Commodities, and Financial Services Sales Agents",detailed,22890,6.4,3.931,1.24,36.29,75480,4.6,18.04,21.45,26.69,38.65,71.25,37530,44610,55520,80390,148200,,
"Los Angeles-Long Beach-Anaheim, CA",Travel Agents,detailed,3330,9.2,0.571,1.44,24.86,51710,4.9,14.82,17.87,23.55,30.53,38.04,30830,37180,48970,63490,79130,,
"Los Angeles-Long Beach-Anaheim, CA","Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,44770,4.2,7.688,1.09,33.36,69390,2.3,14.68,19.64,28.48,40.98,59.73,30540,40840,59240,85230,124240,,
"Los Angeles-Long Beach-Anaheim, CA","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,11020,10.4,1.892,0.91,49.22,102370,2.8,24.79,32.07,44.24,62.48,80.4,51570,66700,92010,129960,167240,,
"Los Angeles-Long Beach-Anaheim, CA","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,62350,3.7,10.708,1.16,35.88,74620,2.4,15.67,19.91,29.85,45.08,63.77,32600,41410,62080,93760,132650,,
"Los Angeles-Long Beach-Anaheim, CA",Demonstrators and Product Promoters,detailed,5820,26.2,1,1.99,19.78,41150,4.3,13.42,14.81,17.97,24.18,29.43,27920,30810,37380,50290,61220,,
"Los Angeles-Long Beach-Anaheim, CA",Models,detailed,**,**,**,**,28.75,59790,25.4,15.76,17.17,19.54,28.01,30.91,32780,35720,40640,58260,64290,,
"Los Angeles-Long Beach-Anaheim, CA",Real Estate Brokers,detailed,4350,16.5,0.748,2.33,37.73,78470,15.4,13.02,18.3,28.75,58.04,77.47,27070,38060,59800,120720,161130,,
"Los Angeles-Long Beach-Anaheim, CA",Real Estate Sales Agents,detailed,3700,18.9,0.635,0.52,29.45,61260,4.4,14.45,18.1,27.96,36.31,47.73,30050,37640,58150,75530,99280,,
"Los Angeles-Long Beach-Anaheim, CA",Sales Engineers,detailed,3650,17.9,0.627,1.37,49.44,102840,4.4,19.88,34.31,48.06,62.15,76.41,41360,71370,99970,129270,158940,,
"Los Angeles-Long Beach-Anaheim, CA",Telemarketers,detailed,3890,19.3,0.669,0.79,15.89,33050,4.1,13.02,13.44,14.68,16.74,19.37,27070,27950,30540,34810,40280,,
"Los Angeles-Long Beach-Anaheim, CA","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,890,29.1,0.153,2.55,20.47,42570,12.7,13.1,13.93,15.33,24.32,32.7,27240,28980,31880,50590,68020,,
"Los Angeles-Long Beach-Anaheim, CA","Sales and Related Workers, All Other",detailed,12100,8.1,2.079,1.89,24.04,50010,4.8,13.64,15.15,19.49,27.57,38.01,28380,31520,40530,57360,79060,,
"Los Angeles-Long Beach-Anaheim, CA",Office and Administrative Support Occupations,major,787770,1.2,135.298,1.01,22.68,47170,0.5,13.79,16.16,20.81,27.49,33.67,28690,33610,43280,57180,70030,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Office and Administrative Support Workers,detailed,62580,3,10.747,1.05,30.99,64450,1.2,17.55,23.08,29.25,37.15,47.28,36500,48000,60840,77270,98330,,
"Los Angeles-Long Beach-Anaheim, CA","Switchboard Operators, Including Answering Service",detailed,4050,29.7,0.695,1.63,17.9,37240,2.3,13.61,14.6,16.52,19.31,24.52,28310,30380,34350,40160,51000,,
"Los Angeles-Long Beach-Anaheim, CA",Telephone Operators,detailed,100,30.2,0.018,0.53,23.09,48030,5,16.57,18.68,22.35,26.14,30.45,34470,38860,46480,54380,63330,,
"Los Angeles-Long Beach-Anaheim, CA","Communications Equipment Operators, All Other",detailed,120,13.6,0.02,0.92,30.67,63790,15.7,15.48,18.35,32.37,39.19,49.9,32200,38170,67320,81520,103800,,
"Los Angeles-Long Beach-Anaheim, CA",Bill and Account Collectors,detailed,7690,10.1,1.32,0.83,23.45,48780,2.3,15.03,17.86,22.33,28.09,34.67,31270,37140,46440,58420,72120,,
"Los Angeles-Long Beach-Anaheim, CA",Billing and Posting Clerks,detailed,18370,5.3,3.155,0.99,22.03,45830,1.2,14.88,17.46,21.4,25.34,30.81,30950,36310,44520,52700,64070,,
"Los Angeles-Long Beach-Anaheim, CA","Bookkeeping, Accounting, and Auditing Clerks",detailed,66280,3.1,11.384,1.1,24.2,50340,0.8,14.77,18.86,23.71,29.02,33.75,30710,39220,49320,60370,70200,,
"Los Angeles-Long Beach-Anaheim, CA",Gambling Cage Workers,detailed,160,31,0.027,0.36,14.82,30820,2,13.01,13.02,14.18,15.69,18.35,27070,27080,29490,32640,38160,,
"Los Angeles-Long Beach-Anaheim, CA",Payroll and Timekeeping Clerks,detailed,6680,7.4,1.148,1.19,26.48,55080,1.5,16.21,20.46,26.66,31.31,37.35,33710,42550,55460,65130,77690,,
"Los Angeles-Long Beach-Anaheim, CA",Procurement Clerks,detailed,2480,8.1,0.426,0.97,22.91,47650,3,15.06,17.17,21.21,27.78,32.23,31330,35720,44110,57780,67030,,
"Los Angeles-Long Beach-Anaheim, CA",Tellers,detailed,13560,6.8,2.329,0.76,16.97,35300,1.3,13.47,14.85,16.82,18.73,20.08,28020,30900,34980,38960,41760,,
"Los Angeles-Long Beach-Anaheim, CA","Financial Clerks, All Other",detailed,2020,22.4,0.348,1.59,25.13,52270,2.9,17.23,20.38,23.96,29.11,35.48,35840,42400,49830,60540,73790,,
"Los Angeles-Long Beach-Anaheim, CA",Brokerage Clerks,detailed,1590,19.4,0.272,0.85,28.01,58260,2.8,19.25,23.3,27.71,31.27,37.82,40030,48470,57630,65050,78670,,
"Los Angeles-Long Beach-Anaheim, CA",Correspondence Clerks,detailed,**,**,**,**,21.95,45650,4.5,16.21,17.8,20.58,23.72,29.63,33710,37020,42810,49340,61620,,
"Los Angeles-Long Beach-Anaheim, CA","Court, Municipal, and License Clerks",detailed,3420,12.4,0.587,0.52,25.13,52270,3.1,17.67,20.52,24.26,28.3,31.66,36740,42690,50460,58870,65840,,
"Los Angeles-Long Beach-Anaheim, CA","Credit Authorizers, Checkers, and Clerks",detailed,850,12.6,0.146,0.83,20.24,42090,5.1,14.58,16.36,18.4,21.92,30.6,30320,34040,38260,45600,63640,,
"Los Angeles-Long Beach-Anaheim, CA",Customer Service Representatives,detailed,75020,3.6,12.885,0.63,20.32,42270,0.8,13.77,15.31,18.74,23.87,29.8,28650,31840,38990,49640,61990,,
"Los Angeles-Long Beach-Anaheim, CA","Eligibility Interviewers, Government Programs",detailed,7890,8,1.355,1.36,27.08,56330,2.8,21.49,24.68,27.72,30.17,31.56,44700,51330,57660,62760,65640,,
"Los Angeles-Long Beach-Anaheim, CA",File Clerks,detailed,4860,10.1,0.834,1.27,18.93,39370,3,13.41,14.36,16.76,22.88,28.66,27890,29870,34870,47580,59610,,
"Los Angeles-Long Beach-Anaheim, CA","Hotel, Motel, and Resort Desk Clerks",detailed,6070,11.2,1.043,0.65,15.48,32210,1.6,13.02,13.62,14.67,16.26,19.19,27080,28330,30520,33810,39920,,
"Los Angeles-Long Beach-Anaheim, CA","Interviewers, Except Eligibility and Loan",detailed,6990,8.2,1.201,0.96,21.22,44130,1.6,14.74,17.14,20.83,24.39,28.76,30660,35660,43320,50720,59810,,
"Los Angeles-Long Beach-Anaheim, CA","Library Assistants, Clerical",detailed,3010,8.3,0.518,0.85,19.13,39790,2.3,13.22,14.32,17.49,23.59,28.28,27490,29790,36380,49070,58820,,
"Los Angeles-Long Beach-Anaheim, CA",Loan Interviewers and Clerks,detailed,8540,8.9,1.467,1,22.54,46890,2.6,14.17,16.58,21.39,27.63,32.15,29470,34480,44480,57460,66860,,
"Los Angeles-Long Beach-Anaheim, CA",New Accounts Clerks,detailed,1170,35,0.201,0.62,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Los Angeles-Long Beach-Anaheim, CA",Order Clerks,detailed,12310,9.4,2.115,2.46,19.03,39580,2.3,13.16,14.56,17.81,22.47,27.24,27360,30290,37050,46740,56660,,
"Los Angeles-Long Beach-Anaheim, CA","Human Resources Assistants, Except Payroll and Timekeeping",detailed,4270,6.5,0.734,0.94,22.98,47800,1.7,14.71,17.29,22.04,28.14,33.08,30590,35960,45830,58520,68800,,
"Los Angeles-Long Beach-Anaheim, CA",Receptionists and Information Clerks,detailed,34510,5,5.927,0.85,17.24,35860,1.1,13.09,14.14,16.09,19.24,23.62,27220,29420,33470,40020,49130,,
"Los Angeles-Long Beach-Anaheim, CA",Reservation and Transportation Ticket Agents and Travel Clerks,detailed,7430,11.5,1.276,1.61,21.29,44290,4.6,13.71,14.84,18.33,27.69,34.16,28530,30860,38130,57580,71040,,
"Los Angeles-Long Beach-Anaheim, CA","Information and Record Clerks, All Other",detailed,5780,8.1,0.992,0.93,23.93,49770,1.8,14.86,18.44,23.75,28.78,32.18,30920,38350,49400,59870,66940,,
"Los Angeles-Long Beach-Anaheim, CA",Cargo and Freight Agents,detailed,8060,7,1.384,1.99,24.66,51290,3.4,14.23,17.96,22.84,29.3,38.41,29590,37350,47500,60950,79900,,
"Los Angeles-Long Beach-Anaheim, CA",Couriers and Messengers,detailed,4190,20,0.72,1.42,16.7,34740,2.9,13.02,13.84,15.38,18.42,22.61,27080,28780,32000,38310,47040,,
"Los Angeles-Long Beach-Anaheim, CA",Public Safety Telecommunicators,detailed,1720,8.2,0.295,0.44,33.49,69660,1.4,22.56,28.2,34.26,39.02,42.85,46930,58670,71270,81170,89120,,
"Los Angeles-Long Beach-Anaheim, CA","Dispatchers, Except Police, Fire, and Ambulance",detailed,6740,6.8,1.158,0.85,21.7,45140,2.6,13.79,16.05,19.26,25.54,34.32,28680,33390,40060,53130,71390,,
"Los Angeles-Long Beach-Anaheim, CA","Meter Readers, Utilities",detailed,260,12.4,0.044,0.23,27.67,57550,3.2,15.9,21.21,26.57,33.85,40.15,33080,44110,55260,70400,83510,,
"Los Angeles-Long Beach-Anaheim, CA",Postal Service Clerks,detailed,3620,0,0.621,0.99,24.07,50070,2.9,18.15,18.16,22.7,30.29,30.9,37760,37770,47210,63000,64260,,
"Los Angeles-Long Beach-Anaheim, CA",Postal Service Mail Carriers,detailed,11440,0,1.965,0.82,26.77,55680,3.1,18.3,20.94,31.26,31.27,31.27,38050,43560,65020,65030,65040,,
"Los Angeles-Long Beach-Anaheim, CA","Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,5860,0,1.007,1.33,24.19,50320,2.9,16.56,18.15,23.65,30.16,30.29,34440,37760,49190,62730,63000,,
"Los Angeles-Long Beach-Anaheim, CA","Production, Planning, and Expediting Clerks",detailed,22840,6.8,3.923,1.51,26,54070,1.1,15.45,18.98,24.55,30.94,38.92,32140,39480,51070,64350,80950,,
"Los Angeles-Long Beach-Anaheim, CA","Shipping, Receiving, and Inventory Clerks",detailed,35410,4.7,6.081,1.16,18.19,37840,0.9,13.14,14.25,16.65,20.68,25.89,27340,29640,34630,43010,53850,,
"Los Angeles-Long Beach-Anaheim, CA","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,3100,13.8,0.532,1.28,17.05,35460,1.7,13.33,14.09,15.48,18.55,22.66,27720,29310,32200,38590,47130,,
"Los Angeles-Long Beach-Anaheim, CA",Executive Secretaries and Executive Administrative Assistants,detailed,21240,4,3.649,1.01,34.95,72690,0.9,23.83,28.45,34.73,40.36,47.96,49560,59180,72230,83950,99760,,
"Los Angeles-Long Beach-Anaheim, CA",Legal Secretaries and Administrative Assistants,detailed,13010,6.8,2.235,1.93,30.58,63600,3.8,16.27,21.4,29.88,38.08,46.15,33830,44520,62150,79210,95990,,
"Los Angeles-Long Beach-Anaheim, CA",Medical Secretaries and Administrative Assistants,detailed,35850,5.9,6.157,1.43,21.96,45680,1.4,15.21,17.6,21.54,25.36,30.4,31630,36610,44810,52750,63230,,
"Los Angeles-Long Beach-Anaheim, CA","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,81220,5.7,13.949,1.05,22.28,46340,2,14,17.04,21.5,26.71,31.18,29110,35430,44710,55550,64860,,
"Los Angeles-Long Beach-Anaheim, CA",Data Entry Keyers,detailed,7160,10.1,1.229,1.13,18.31,38080,1.3,13.76,15.37,17.73,20.21,24.22,28620,31980,36890,42040,50380,,
"Los Angeles-Long Beach-Anaheim, CA",Word Processors and Typists,detailed,4730,5.6,0.812,2.63,22.67,47160,3,16.52,18.55,21.78,24.98,30.56,34370,38590,45300,51950,63570,,
"Los Angeles-Long Beach-Anaheim, CA",Desktop Publishers,detailed,190,32.6,0.033,0.65,33.01,68660,10.4,20.1,25.39,30.29,44.15,48.86,41820,52800,63000,91830,101630,,
"Los Angeles-Long Beach-Anaheim, CA",Insurance Claims and Policy Processing Clerks,detailed,12750,12.2,2.189,1.26,23.77,49440,2.5,16.09,18.08,21.95,28.3,35.36,33460,37610,45650,58870,73540,,
"Los Angeles-Long Beach-Anaheim, CA","Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,1600,16.5,0.276,0.48,17.62,36660,3.4,13.02,13.55,15.32,21.08,24.99,27070,28170,31860,43850,51980,,
"Los Angeles-Long Beach-Anaheim, CA","Office Clerks, General",detailed,125040,4.7,21.475,1.07,19.87,41330,1.2,13.02,14.59,18.11,23.15,29.41,27080,30350,37670,48160,61180,,
"Los Angeles-Long Beach-Anaheim, CA","Office Machine Operators, Except Computer",detailed,1470,28,0.253,0.86,17.98,37390,4.4,13.02,13.64,14.83,21.57,28.72,27080,28370,30850,44870,59740,,
"Los Angeles-Long Beach-Anaheim, CA",Proofreaders and Copy Markers,detailed,190,23.4,0.033,0.69,26.04,54160,3.8,15.86,19.92,25.02,30.86,37.93,32980,41440,52050,64190,78900,,
"Los Angeles-Long Beach-Anaheim, CA",Statistical Assistants,detailed,180,26.2,0.031,0.47,26.91,55970,8.8,17.65,20.14,24.96,33.83,38.22,36710,41890,51910,70370,79500,,
"Los Angeles-Long Beach-Anaheim, CA","Office and Administrative Support Workers, All Other",detailed,11820,5.6,2.031,1.61,21.78,45300,3.6,13.02,14.6,18.77,27.4,34.84,27080,30380,39050,56980,72460,,
"Los Angeles-Long Beach-Anaheim, CA","Farming, Fishing, and Forestry Occupations",major,4930,14.1,0.847,0.25,17.31,36010,4.1,13.09,13.79,14.96,18.08,24.1,27220,28680,31120,37610,50140,,
"Los Angeles-Long Beach-Anaheim, CA","First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,170,29.3,0.029,0.18,30.63,63700,9.7,17.17,21.74,28.46,40.38,47.11,35710,45230,59200,83990,97980,,
"Los Angeles-Long Beach-Anaheim, CA",Agricultural Inspectors,detailed,460,5.2,0.079,0.81,25.95,53970,9.6,15.2,17.44,21.03,35.5,41.7,31610,36270,43740,73840,86750,,
"Los Angeles-Long Beach-Anaheim, CA","Graders and Sorters, Agricultural Products",detailed,520,43.1,0.09,0.44,15.17,31560,2.9,13.26,13.8,14.69,16.36,18.4,27590,28700,30550,34040,38280,,
"Los Angeles-Long Beach-Anaheim, CA","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,2980,20.6,0.512,0.24,15.69,32630,2.9,13.02,13.58,14.65,16.67,19.2,27080,28240,30470,34670,39930,,
"Los Angeles-Long Beach-Anaheim, CA","Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,350,44.4,0.061,0.23,15.85,32970,3,13.02,13.55,14.56,17.05,20.23,27080,28180,30290,35470,42080,,
"Los Angeles-Long Beach-Anaheim, CA","Agricultural Workers, All Other",detailed,**,**,**,**,22.53,46860,3.8,13.61,14.57,25.94,29.68,31.93,28300,30300,53960,61740,66410,,
"Los Angeles-Long Beach-Anaheim, CA",Forest and Conservation Workers,detailed,210,4.5,0.036,0.77,15.1,31400,6.6,13.29,13.75,14.51,15.27,16.41,27650,28600,30180,31750,34140,,
"Los Angeles-Long Beach-Anaheim, CA",Construction and Extraction Occupations,major,193300,2,33.199,0.78,30.58,63600,1.4,15.8,20.33,28.14,39.18,49.51,32860,42280,58530,81490,102990,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Construction Trades and Extraction Workers,detailed,17290,4.6,2.97,0.67,41.32,85950,1.6,26.05,30.72,39.71,50.57,62.09,54190,63900,82600,105180,129140,,
"Los Angeles-Long Beach-Anaheim, CA",Brickmasons and Blockmasons,detailed,670,24.5,0.115,0.27,38.44,79960,7,22.52,26.26,35.45,46.75,66.83,46840,54610,73740,97230,139010,,
"Los Angeles-Long Beach-Anaheim, CA",Stonemasons,detailed,1200,29.6,0.206,2.42,23.26,48370,8.6,13.02,13.99,20.01,27.2,36.32,27080,29110,41620,56570,75550,,
"Los Angeles-Long Beach-Anaheim, CA",Carpenters,detailed,26260,6.4,4.51,0.9,32.37,67330,2,17.45,22.45,31.55,42.43,49.03,36290,46700,65630,88260,101980,,
"Los Angeles-Long Beach-Anaheim, CA",Carpet Installers,detailed,1020,26.2,0.175,1.06,23.87,49650,6,14.11,16.29,21.54,28.69,39.6,29350,33890,44800,59670,82370,,
"Los Angeles-Long Beach-Anaheim, CA","Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,1360,30.9,0.234,1.95,22.99,47820,7.6,13.02,15.37,21.07,29.74,36.67,27080,31960,43830,61850,76280,,
"Los Angeles-Long Beach-Anaheim, CA",Floor Sanders and Finishers,detailed,**,**,**,**,30.88,64230,4.1,26.5,27.93,30.31,33.48,38.08,55120,58100,63050,69630,79200,,
"Los Angeles-Long Beach-Anaheim, CA",Tile and Stone Setters,detailed,2190,32.4,0.377,1.37,25.84,53740,5.1,16.21,19.84,24.71,29.76,40.9,33720,41280,51400,61900,85080,,
"Los Angeles-Long Beach-Anaheim, CA",Cement Masons and Concrete Finishers,detailed,8260,9.7,1.419,1.01,29.7,61770,2.5,17.93,22.13,28.55,36.08,42.27,37300,46030,59390,75050,87910,,
"Los Angeles-Long Beach-Anaheim, CA",Terrazzo Workers and Finishers,detailed,210,32.8,0.036,1.67,26.09,54280,10.4,15.87,17.95,24.58,34.98,38.34,33000,37330,51120,72760,79740,,
"Los Angeles-Long Beach-Anaheim, CA",Construction Laborers,detailed,30000,6.6,5.152,0.74,23.18,48210,2.2,13.34,15.94,20.97,28.7,37.32,27750,33150,43620,59700,77620,,
"Los Angeles-Long Beach-Anaheim, CA","Paving, Surfacing, and Tamping Equipment Operators",detailed,580,28.1,0.099,0.31,31.75,66040,6.2,19.56,25.68,31.42,38.7,44.53,40680,53410,65350,80500,92630,,
"Los Angeles-Long Beach-Anaheim, CA",Operating Engineers and Other Construction Equipment Operators,detailed,5790,8.5,0.994,0.34,40.38,84000,2.5,26.16,30.68,41.98,48.64,54.19,54410,63810,87320,101170,112710,,
"Los Angeles-Long Beach-Anaheim, CA",Drywall and Ceiling Tile Installers,detailed,9170,7.7,1.576,2.2,29.08,60480,3.2,18.23,21.57,26.79,35.52,45.57,37920,44860,55720,73880,94790,,
"Los Angeles-Long Beach-Anaheim, CA",Tapers,detailed,1720,18.3,0.296,2.52,29.14,60620,3.2,20.23,23.9,28.56,33.77,39.73,42080,49720,59410,70230,82630,,
"Los Angeles-Long Beach-Anaheim, CA",Electricians,detailed,23760,6.8,4.081,0.86,37.25,77470,4.1,19.45,25.71,35.74,47.45,55.18,40450,53470,74330,98700,114780,,
"Los Angeles-Long Beach-Anaheim, CA",Glaziers,detailed,1780,39,0.306,0.82,31.58,65690,6.3,18.25,22.38,28.94,40.49,50.11,37960,46560,60200,84210,104230,,
"Los Angeles-Long Beach-Anaheim, CA","Insulation Workers, Floor, Ceiling, and Wall",detailed,700,24.9,0.12,0.51,26.71,55560,10.7,15.25,17.57,22.03,32.99,48.05,31720,36550,45820,68620,99940,,
"Los Angeles-Long Beach-Anaheim, CA","Painters, Construction and Maintenance",detailed,11440,4.2,1.964,1.25,26.36,54830,2.3,17.73,21.11,25.75,31.11,36.78,36890,43910,53560,64700,76500,,
"Los Angeles-Long Beach-Anaheim, CA",Pipelayers,detailed,650,25.8,0.111,0.46,33.17,68990,4.7,21.81,27.74,34.31,38.92,42.7,45360,57690,71360,80960,88820,,
"Los Angeles-Long Beach-Anaheim, CA","Plumbers, Pipefitters, and Steamfitters",detailed,14320,10.2,2.459,0.82,29.04,60410,4,14.44,17.74,26.81,38.81,48.78,30030,36890,55760,80730,101460,,
"Los Angeles-Long Beach-Anaheim, CA",Plasterers and Stucco Masons,detailed,1530,19.9,0.263,1.45,27.36,56920,5.1,15.74,20.17,23.83,34.64,43.42,32740,41960,49570,72060,90310,,
"Los Angeles-Long Beach-Anaheim, CA",Reinforcing Iron and Rebar Workers,detailed,1090,42,0.187,1.4,18.16,37760,5.4,13.49,14.2,16.43,21.44,25.53,28050,29540,34170,44600,53090,,
"Los Angeles-Long Beach-Anaheim, CA",Roofers,detailed,5580,11.5,0.959,1.04,25.34,52720,4.1,14.72,20.12,25.64,29.81,34.39,30620,41840,53330,62000,71530,,
"Los Angeles-Long Beach-Anaheim, CA",Sheet Metal Workers,detailed,3130,23.2,0.538,0.58,27.67,57550,5.8,14.06,16.81,24.87,38.93,47.21,29230,34960,51730,80970,98190,,
"Los Angeles-Long Beach-Anaheim, CA",Structural Iron and Steel Workers,detailed,2200,22.2,0.377,0.73,31.61,65750,6.2,16.08,21.14,30.51,43.2,48.66,33440,43970,63460,89850,101210,,
"Los Angeles-Long Beach-Anaheim, CA",Solar Photovoltaic Installers,detailed,1050,44.1,0.18,2.17,22.71,47240,5.2,13.02,19.06,22.95,26.96,30.25,27080,39650,47740,56080,62910,,
