AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
"Los Angeles-Long Beach-Anaheim, CA",Models,detailed,300,29.9,0.053,1.65,21.92,45600,11.9,10.41,14.24,19.94,24.24,29.77,21660,29630,41460,50420,61920,,
"Los Angeles-Long Beach-Anaheim, CA",Real Estate Brokers,detailed,2160,16.4,0.383,1.36,42.69,88790,19.7,11.35,16.13,26.6,46.43,#,23600,33560,55320,96560,#,,
"Los Angeles-Long Beach-Anaheim, CA",Real Estate Sales Agents,detailed,5450,11.2,0.968,0.88,29.54,61440,5.9,13.15,16.43,24.24,33.44,48.18,27350,34160,50420,69550,100210,,
"Los Angeles-Long Beach-Anaheim, CA",Sales Engineers,detailed,4100,12,0.729,1.39,52.48,109170,4.2,28.26,36.36,45.98,60.57,85.42,58790,75630,95630,125980,177670,,
"Los Angeles-Long Beach-Anaheim, CA",Telemarketers,detailed,7110,21.2,1.264,0.77,13.57,28220,2.9,9.26,10.16,12.61,14.81,18.49,19270,21140,26220,30800,38470,,
"Los Angeles-Long Beach-Anaheim, CA","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,270,30.5,0.047,0.87,10.81,22490,2,9.32,9.91,10.7,11.49,11.97,19390,20600,22250,23900,24900,,
"Los Angeles-Long Beach-Anaheim, CA","Sales and Related Workers, All Other",detailed,4640,7.7,0.825,1.35,20.13,41860,4.1,9.95,11.46,16.13,24.68,35.62,20700,23850,33560,51330,74090,,
"Los Angeles-Long Beach-Anaheim, CA",Office and Administrative Support Occupations,major,973570,0.8,173.007,1.09,19.05,39630,0.5,9.98,12.88,17.46,23.53,29.62,20760,26780,36330,48940,61610,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Office and Administrative Support Workers,detailed,69830,1.9,12.409,1.2,28.94,60200,0.7,16.24,21.26,27.44,34.7,43.91,33780,44220,57080,72170,91330,,
"Los Angeles-Long Beach-Anaheim, CA","Switchboard Operators, Including Answering Service",detailed,5370,6.5,0.953,1.31,15.43,32090,2.6,9.99,11.68,14.24,17.64,22.13,20780,24290,29610,36690,46030,,
"Los Angeles-Long Beach-Anaheim, CA",Telephone Operators,detailed,140,15.5,0.024,0.35,20.06,41730,6.1,14.57,16.1,18.34,23.84,28.6,30300,33480,38140,49580,59490,,
"Los Angeles-Long Beach-Anaheim, CA","Communications Equipment Operators, All Other",detailed,80,37.8,0.014,0.95,22.52,46850,14.3,13.01,14.38,21.84,30.37,35.25,27070,29920,45420,63160,73320,,
"Los Angeles-Long Beach-Anaheim, CA",Bill and Account Collectors,detailed,18320,5.3,3.256,1.41,19.97,41540,1.6,12.11,15.48,18.56,23.58,29.61,25190,32200,38600,49040,61580,,
"Los Angeles-Long Beach-Anaheim, CA",Billing and Posting Clerks,detailed,25820,4.4,4.588,1.29,18.29,38040,1.2,11.19,14.33,17.59,21.89,26.6,23280,29810,36590,45530,55320,,
"Los Angeles-Long Beach-Anaheim, CA","Bookkeeping, Accounting, and Auditing Clerks",detailed,70810,2.3,12.583,1.1,21.29,44270,0.8,12.08,15.92,20.41,25.99,31.62,25120,33110,42450,54060,65780,,
"Los Angeles-Long Beach-Anaheim, CA",Gaming Cage Workers,detailed,700,25.9,0.125,0.98,15.25,31730,14.3,9.55,10.56,13.05,20.84,23.43,19860,21970,27130,43340,48730,,
"Los Angeles-Long Beach-Anaheim, CA",Payroll and Timekeeping Clerks,detailed,8970,4,1.594,1.32,22.16,46100,1,13.85,17.59,21.86,26.54,30.41,28800,36580,45460,55210,63260,,
"Los Angeles-Long Beach-Anaheim, CA",Procurement Clerks,detailed,2900,21.2,0.515,0.99,20.57,42780,2.4,11.44,15.86,20.5,25.37,28.94,23790,32990,42650,52770,60200,,
"Los Angeles-Long Beach-Anaheim, CA",Tellers,detailed,16610,4.1,2.951,0.82,13.53,28140,1.3,9.96,11.49,13.32,15.02,17.81,20710,23890,27700,31230,37040,,
"Los Angeles-Long Beach-Anaheim, CA","Financial Clerks, All Other",detailed,2160,13.5,0.384,1.52,21.18,44040,2.7,13.69,16.71,20.55,24.23,29.74,28480,34750,42740,50390,61870,,
"Los Angeles-Long Beach-Anaheim, CA",Brokerage Clerks,detailed,1540,11.3,0.273,0.66,26.02,54120,2.1,16.77,20.16,24.1,30.24,37.06,34890,41930,50120,62900,77090,,
"Los Angeles-Long Beach-Anaheim, CA",Correspondence Clerks,detailed,140,30.3,0.026,0.48,21.3,44300,7.1,12.73,17.01,21.3,26.64,29.43,26480,35390,44300,55400,61220,,
"Los Angeles-Long Beach-Anaheim, CA","Court, Municipal, and License Clerks",detailed,1660,1.4,0.295,0.31,20.79,43250,2.4,14.63,17.78,21.19,21.79,25.99,30420,36970,44080,45320,54060,,
"Los Angeles-Long Beach-Anaheim, CA","Credit Authorizers, Checkers, and Clerks",detailed,1610,18.3,0.286,0.94,23.62,49130,4,15,17.04,21.31,28.25,34.91,31200,35440,44330,58750,72610,,
"Los Angeles-Long Beach-Anaheim, CA",Customer Service Representatives,detailed,82770,2.8,14.708,0.78,18.71,38920,0.8,11.6,13.97,17.38,22.26,28.44,24120,29060,36140,46290,59150,,
"Los Angeles-Long Beach-Anaheim, CA","Eligibility Interviewers, Government Programs",detailed,10590,0.9,1.882,1.99,23.06,47950,3.7,19.28,20.65,22.9,26.08,28.21,40100,42950,47630,54250,58670,,
"Los Angeles-Long Beach-Anaheim, CA",File Clerks,detailed,8320,6.1,1.479,1.45,15.26,31740,1.6,9.42,11.06,14.1,18.17,23.51,19600,23010,29330,37790,48890,,
"Los Angeles-Long Beach-Anaheim, CA","Hotel, Motel, and Resort Desk Clerks",detailed,6940,9.3,1.233,0.7,12.62,26250,1.6,9.36,10.28,11.96,14.39,17.23,19470,21390,24870,29930,35840,,
"Los Angeles-Long Beach-Anaheim, CA","Interviewers, Except Eligibility and Loan",detailed,6700,10.6,1.19,0.89,17.78,36980,2,10.8,13.7,17.2,21.67,26.12,22460,28500,35780,45060,54330,,
"Los Angeles-Long Beach-Anaheim, CA","Library Assistants, Clerical",detailed,3600,5.5,0.639,0.88,14.59,30350,3.6,9.42,10.77,13.24,17.15,22.75,19590,22400,27530,35670,47310,,
"Los Angeles-Long Beach-Anaheim, CA",Loan Interviewers and Clerks,detailed,9520,8.4,1.692,1.08,21.32,44330,2.5,11.71,16.72,21.32,25.7,29.35,24350,34790,44350,53460,61040,,
"Los Angeles-Long Beach-Anaheim, CA",New Accounts Clerks,detailed,1740,20.9,0.309,0.87,20.03,41670,3.6,15.61,16.97,19.35,22.31,24.38,32460,35300,40250,46410,50720,,
"Los Angeles-Long Beach-Anaheim, CA",Order Clerks,detailed,15140,6.7,2.691,2,16.4,34110,1.6,10.23,12.63,15.15,18.9,24.2,21270,26270,31510,39320,50340,,
"Los Angeles-Long Beach-Anaheim, CA","Human Resources Assistants, Except Payroll and Timekeeping",detailed,6320,3.9,1.123,1.11,21.06,43810,1.4,12.52,16.05,20.32,25.54,30.67,26040,33380,42260,53120,63790,,
"Los Angeles-Long Beach-Anaheim, CA",Receptionists and Information Clerks,detailed,38930,3.4,6.918,0.98,14.7,30580,1.2,9.61,11.27,13.78,17.21,21.46,19980,23450,28660,35800,44650,,
"Los Angeles-Long Beach-Anaheim, CA",Reservation and Transportation Ticket Agents and Travel Clerks,detailed,7970,11.8,1.417,1.41,19,39520,2.5,11.66,15,19.34,23.09,26.8,24260,31190,40230,48020,55740,,
"Los Angeles-Long Beach-Anaheim, CA","Information and Record Clerks, All Other",detailed,7830,6,1.392,1.08,20.61,42860,2.1,12.62,16.5,20.63,24.15,28.32,26260,34310,42910,50230,58900,,
"Los Angeles-Long Beach-Anaheim, CA",Cargo and Freight Agents,detailed,8230,8.1,1.463,2.49,22.39,46580,4.4,13.59,16.33,20.48,26.17,37.24,28260,33960,42600,54440,77470,,
"Los Angeles-Long Beach-Anaheim, CA",Couriers and Messengers,detailed,5590,13.6,0.993,1.87,15.57,32390,5.4,9.44,11.14,14.81,18.22,24.04,19630,23170,30800,37900,49990,,
"Los Angeles-Long Beach-Anaheim, CA","Police, Fire, and Ambulance Dispatchers",detailed,1650,7,0.293,0.42,27.94,58120,2.2,15.86,23.77,29.04,33.68,37.43,32980,49440,60390,70060,77860,,
"Los Angeles-Long Beach-Anaheim, CA","Dispatchers, Except Police, Fire, and Ambulance",detailed,8530,6.5,1.515,1.06,19.24,40020,2.7,10.18,13.27,17.13,22.68,30.88,21180,27610,35630,47170,64240,,
"Los Angeles-Long Beach-Anaheim, CA","Meter Readers, Utilities",detailed,1180,13.9,0.21,0.83,24.32,50580,5.6,13.95,20.04,22.66,31.65,36.53,29010,41680,47130,65830,75990,,
"Los Angeles-Long Beach-Anaheim, CA",Postal Service Clerks,detailed,2570,0,0.457,0.8,26.07,54220,4.1,18.39,27.3,27.31,27.87,27.88,38260,56790,56800,57970,57990,,
"Los Angeles-Long Beach-Anaheim, CA",Postal Service Mail Carriers,detailed,12040,0,2.139,0.93,25.63,53310,3.7,15.69,27.19,28.5,28.51,28.51,32630,56550,59290,59300,59300,,
"Los Angeles-Long Beach-Anaheim, CA","Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,5960,0,1.059,1.33,23.96,49840,3.9,15.63,18.83,26.78,27.31,27.31,32510,39170,55700,56790,56800,,
"Los Angeles-Long Beach-Anaheim, CA","Production, Planning, and Expediting Clerks",detailed,20780,3.9,3.693,1.65,23.28,48420,1.1,13.03,16.7,21.94,28.65,36.39,27090,34730,45630,59590,75680,,
"Los Angeles-Long Beach-Anaheim, CA","Shipping, Receiving, and Traffic Clerks",detailed,41480,2.9,7.371,1.51,15.09,31390,0.8,9.65,11.28,13.99,17.87,22.41,20070,23470,29100,37160,46620,,
"Los Angeles-Long Beach-Anaheim, CA",Stock Clerks and Order Fillers,detailed,83130,2.7,14.773,1.05,12.67,26360,1,9.22,9.46,11.14,14.27,18.98,19180,19680,23160,29680,39480,,
"Los Angeles-Long Beach-Anaheim, CA","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,4960,11.3,0.882,1.75,13.35,27760,2.8,9.21,9.57,11.71,14.73,20.43,19160,19910,24350,30640,42490,,
"Los Angeles-Long Beach-Anaheim, CA",Executive Secretaries and Executive Administrative Assistants,detailed,33820,2.8,6.011,1.24,28.75,59810,0.9,17.44,22.2,28.23,34.81,40.78,36280,46180,58720,72410,84830,,
"Los Angeles-Long Beach-Anaheim, CA",Legal Secretaries,detailed,14100,9.8,2.506,1.7,25.19,52390,3.5,13.8,17.51,23.95,32.42,38.25,28700,36410,49810,67440,79560,,
"Los Angeles-Long Beach-Anaheim, CA",Medical Secretaries,detailed,28230,5.3,5.017,1.3,18.09,37640,1.7,11.02,13.74,17.43,22.13,26.81,22930,28590,36250,46030,55770,,
"Los Angeles-Long Beach-Anaheim, CA","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,80460,2.2,14.298,0.86,19.19,39920,1.1,11.09,14.48,18.38,23.33,28.28,23060,30120,38240,48520,58810,,
"Los Angeles-Long Beach-Anaheim, CA",Computer Operators,detailed,1640,11.4,0.292,0.78,21.39,44490,2.7,11.2,14.81,20.25,26.96,31.94,23290,30810,42130,56070,66440,,
"Los Angeles-Long Beach-Anaheim, CA",Data Entry Keyers,detailed,11120,7.2,1.976,1.37,15.23,31690,1.6,9.4,11.65,14.48,17.85,22.06,19550,24240,30110,37130,45880,,
"Los Angeles-Long Beach-Anaheim, CA",Word Processors and Typists,detailed,10790,1.7,1.917,3.85,21.81,45360,7.3,16.01,18.77,21.29,23.79,29.62,33300,39050,44290,49490,61610,,
"Los Angeles-Long Beach-Anaheim, CA",Desktop Publishers,detailed,710,14.4,0.126,1.31,23.26,48370,3.5,15.69,18.37,22.31,28.24,34.07,32650,38210,46410,58730,70870,,
"Los Angeles-Long Beach-Anaheim, CA",Insurance Claims and Policy Processing Clerks,detailed,15240,8.3,2.708,1.42,19.98,41570,1.9,13.03,15.63,19.39,23.1,28.49,27100,32510,40330,48050,59250,,
"Los Angeles-Long Beach-Anaheim, CA","Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,2500,9.5,0.444,0.64,15.82,32910,1.9,9.69,11.56,15.07,18.93,23.16,20160,24050,31340,39380,48160,,
"Los Angeles-Long Beach-Anaheim, CA","Office Clerks, General",detailed,122330,3,21.739,1.02,16.04,33360,1.1,9.47,11.22,15.04,19.16,23.87,19700,23350,31290,39850,49650,,
"Los Angeles-Long Beach-Anaheim, CA","Office Machine Operators, Except Computer",detailed,2940,12.3,0.522,1.14,16.05,33380,2.8,9.41,10.73,14.44,20.45,25.16,19580,22310,30030,42530,52320,,
"Los Angeles-Long Beach-Anaheim, CA",Proofreaders and Copy Markers,detailed,640,14.1,0.114,1.45,18.08,37600,4.7,10.59,12.3,15.99,23.04,28.68,22020,25580,33250,47920,59650,,
"Los Angeles-Long Beach-Anaheim, CA",Statistical Assistants,detailed,270,18.1,0.048,0.49,23,47840,3.7,15.9,18.05,22.08,27.74,33.37,33080,37550,45920,57700,69410,,
"Los Angeles-Long Beach-Anaheim, CA","Office and Administrative Support Workers, All Other",detailed,19650,5.9,3.492,2.01,14.64,30450,2.9,9.26,9.6,12.29,17.5,23.61,19260,19960,25560,36390,49110,,
"Los Angeles-Long Beach-Anaheim, CA","Farming, Fishing, and Forestry Occupations",major,4900,11.1,0.87,0.26,13.45,27980,6.3,9.16,9.36,10.68,15.77,22.71,19060,19470,22200,32790,47240,,
"Los Angeles-Long Beach-Anaheim, CA","First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,120,48.5,0.021,0.15,24.46,50880,3.7,16.67,20.89,25.02,28.04,29.76,34680,43460,52040,58330,61900,,
"Los Angeles-Long Beach-Anaheim, CA",Agricultural Inspectors,detailed,700,15.9,0.125,1.17,20.45,42540,4.1,12.83,14.3,16.87,26.99,33.91,26680,29740,35090,56130,70540,,
"Los Angeles-Long Beach-Anaheim, CA","Graders and Sorters, Agricultural Products",detailed,500,18.5,0.088,0.34,10.56,21960,2.7,9.22,9.59,10.44,11.3,11.82,19180,19940,21710,23500,24580,,
"Los Angeles-Long Beach-Anaheim, CA","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,2450,19.9,0.435,0.22,10.77,22410,5,9.15,9.27,9.52,10.95,13.62,19030,19280,19810,22770,28320,,
"Los Angeles-Long Beach-Anaheim, CA","Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,520,13.5,0.093,0.38,14.68,30530,6.5,9.31,10.2,14.2,17.44,21.45,19360,21220,29540,36270,44620,,
"Los Angeles-Long Beach-Anaheim, CA",Forest and Conservation Workers,detailed,220,16.8,0.039,0.78,12.5,26010,22.2,9.07,9.07,9.08,15.25,22.96,18870,18870,18880,31730,47770,,
"Los Angeles-Long Beach-Anaheim, CA",Construction and Extraction Occupations,major,165990,1.6,29.496,0.74,25.72,53490,1.1,12.52,16.52,23.96,33.56,43.1,26030,34360,49840,69800,89650,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Construction Trades and Extraction Workers,detailed,13310,5.3,2.365,0.63,36.93,76810,1.5,23.48,28.5,35.58,44.65,54.4,48840,59290,74000,92870,113140,,
"Los Angeles-Long Beach-Anaheim, CA",Boilermakers,detailed,**,**,**,**,37.26,77500,7.6,21.93,30.32,41.32,45.67,48.27,45610,63060,85950,94980,100400,,
"Los Angeles-Long Beach-Anaheim, CA",Brickmasons and Blockmasons,detailed,1290,21.3,0.229,0.51,26.98,56110,5.8,15.74,19.21,26.76,32.91,40.99,32730,39960,55670,68460,85250,,
"Los Angeles-Long Beach-Anaheim, CA",Stonemasons,detailed,550,40.6,0.098,1.02,17.62,36650,7,10.69,13.18,17.2,20.89,24.88,22230,27410,35770,43460,51760,,
"Los Angeles-Long Beach-Anaheim, CA",Carpenters,detailed,23280,5.9,4.137,0.89,25.44,52910,2.5,12.71,16.85,23.69,32.21,42.88,26440,35050,49270,66990,89190,,
"Los Angeles-Long Beach-Anaheim, CA",Carpet Installers,detailed,2930,27.4,0.521,2.78,21.02,43720,13.3,10.14,11.26,16.95,27.75,38.53,21100,23420,35260,57710,80150,,
"Los Angeles-Long Beach-Anaheim, CA","Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,560,31,0.099,1.39,21.89,45530,6.2,13.12,14.9,21.34,27.9,30.82,27290,30990,44380,58030,64110,,
"Los Angeles-Long Beach-Anaheim, CA",Floor Sanders and Finishers,detailed,**,**,**,**,22.48,46770,10.8,15.94,17.65,22.61,27.11,29.35,33150,36720,47020,56390,61050,,
"Los Angeles-Long Beach-Anaheim, CA",Tile and Marble Setters,detailed,2210,16.4,0.393,1.55,21.32,44350,3.9,11.29,14.99,20.62,26.83,33.14,23480,31180,42890,55800,68940,,
"Los Angeles-Long Beach-Anaheim, CA",Cement Masons and Concrete Finishers,detailed,5690,9.5,1.011,0.85,25.47,52980,3.4,13.6,17.09,25.57,32.3,38.42,28290,35540,53180,67180,79920,,
"Los Angeles-Long Beach-Anaheim, CA",Terrazzo Workers and Finishers,detailed,520,32.6,0.093,3.93,24.25,50440,7.8,14.51,18.62,25.34,29.49,33.49,30170,38740,52710,61330,69660,,
"Los Angeles-Long Beach-Anaheim, CA",Construction Laborers,detailed,25550,5.3,4.54,0.71,19.54,40650,1.8,10.34,13.08,17.32,24.75,33.07,21510,27200,36020,51480,68780,,
"Los Angeles-Long Beach-Anaheim, CA","Paving, Surfacing, and Tamping Equipment Operators",detailed,990,32.1,0.175,0.46,26.7,55530,4.4,17.08,21.14,26.61,31.43,37.53,35520,43980,55360,65370,78050,,
"Los Angeles-Long Beach-Anaheim, CA",Pile-Driver Operators,detailed,**,**,**,**,31.24,64990,12.4,13.95,21.44,28.98,42.95,47.33,29030,44590,60280,89340,98440,,
"Los Angeles-Long Beach-Anaheim, CA",Operating Engineers and Other Construction Equipment Operators,detailed,5550,7.6,0.987,0.38,35.59,74030,2.7,22.04,27.37,37.8,43.92,47.42,45850,56920,78620,91360,98630,,
"Los Angeles-Long Beach-Anaheim, CA",Drywall and Ceiling Tile Installers,detailed,6880,8.8,1.223,1.91,26.01,54100,3.8,15.22,17.75,23.31,34.41,42.27,31660,36930,48490,71570,87920,,
"Los Angeles-Long Beach-Anaheim, CA",Tapers,detailed,1440,13,0.256,2.02,24.45,50850,4.1,15.23,18.12,22.69,29.4,38.36,31670,37690,47200,61150,79790,,
"Los Angeles-Long Beach-Anaheim, CA",Electricians,detailed,17990,6.5,3.197,0.74,28.36,58990,2.4,15.02,20.56,27.97,35.86,43.55,31250,42760,58180,74580,90580,,
"Los Angeles-Long Beach-Anaheim, CA",Glaziers,detailed,1740,18.2,0.309,0.96,29.03,60370,5.1,15.97,19.61,27.67,38.71,46.23,33220,40780,57560,80510,96170,,
"Los Angeles-Long Beach-Anaheim, CA","Insulation Workers, Floor, Ceiling, and Wall",detailed,**,**,**,**,26.78,55700,10,12.27,14.36,18.97,42.59,47.08,25520,29860,39470,88590,97930,,
"Los Angeles-Long Beach-Anaheim, CA","Insulation Workers, Mechanical",detailed,500,29.1,0.088,0.41,25.08,52170,7.8,13.86,17.23,24.36,31.43,38.58,28840,35840,50660,65380,80240,,
"Los Angeles-Long Beach-Anaheim, CA","Painters, Construction and Maintenance",detailed,10250,5.1,1.821,1.18,21.77,45290,2.5,12.53,15.68,20.19,27.09,33.49,26070,32610,41990,56350,69660,,
"Los Angeles-Long Beach-Anaheim, CA",Paperhangers,detailed,50,43,0.009,0.41,14.82,30820,22.2,9.97,10.74,12.02,14.11,32.92,20730,22330,25000,29340,68480,,
"Los Angeles-Long Beach-Anaheim, CA",Pipelayers,detailed,930,34.5,0.165,0.56,24.95,51890,6.2,13.71,19.96,25.22,30.9,35.51,28530,41510,52450,64280,73870,,
"Los Angeles-Long Beach-Anaheim, CA","Plumbers, Pipefitters, and Steamfitters",detailed,11480,9.1,2.04,0.72,27.21,56590,3.5,14.59,17.72,25.35,34.81,45.38,30360,36860,52730,72400,94380,,
"Los Angeles-Long Beach-Anaheim, CA",Plasterers and Stucco Masons,detailed,2870,16.4,0.51,3.14,21.04,43760,5.3,11.59,14.99,18.57,25.62,34.74,24100,31170,38620,53280,72260,,
"Los Angeles-Long Beach-Anaheim, CA",Reinforcing Iron and Rebar Workers,detailed,1250,19.5,0.222,1.53,23.29,48440,14.6,13.01,14.97,19.9,29.26,40.94,27060,31130,41390,60850,85160,,
"Los Angeles-Long Beach-Anaheim, CA",Roofers,detailed,3580,4.8,0.637,0.8,23.82,49530,4.2,13.66,18.44,23.32,29.52,35.4,28410,38360,48500,61400,73640,,
"Los Angeles-Long Beach-Anaheim, CA",Sheet Metal Workers,detailed,3800,10.5,0.674,0.69,27.32,56820,4.6,12.81,16.81,25.02,39.42,45.39,26640,34960,52030,81990,94410,,
"Los Angeles-Long Beach-Anaheim, CA",Structural Iron and Steel Workers,detailed,1600,19.6,0.284,0.61,32.08,66730,4.1,16.92,24.06,34.08,39.95,44.95,35190,50040,70880,83100,93490,,
"Los Angeles-Long Beach-Anaheim, CA",Solar Photovoltaic Installers,detailed,770,44.2,0.137,2.75,20.11,41830,2.7,13.51,15.68,19.42,23.99,28.41,28100,32610,40400,49890,59100,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,980,23,0.174,1.04,15.02,31240,5.9,10.15,11.3,13.75,17.15,20.95,21120,23510,28610,35670,43570,,
"Los Angeles-Long Beach-Anaheim, CA",Helpers--Carpenters,detailed,940,21.9,0.166,0.61,14.45,30050,7.8,9.19,9.37,13.14,17.7,21.74,19100,19490,27330,36810,45230,,
"Los Angeles-Long Beach-Anaheim, CA",Helpers--Electricians,detailed,1810,19.3,0.321,0.62,17.73,36880,7.3,11.08,12.86,15.87,22.28,28.23,23040,26760,33010,46340,58730,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,960,32.1,0.17,2.13,13.83,28770,11.6,9.15,9.27,12.83,14.67,20.71,19030,19270,26690,30520,43080,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,940,23.3,0.167,0.41,15.33,31880,3.1,11.92,12.93,14.55,17.06,18.85,24790,26890,30270,35480,39210,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers, Construction Trades, All Other",detailed,830,21,0.147,1.07,16.83,35000,7,9.45,11.05,15.5,21.95,26.87,19650,22980,32230,45650,55880,,
"Los Angeles-Long Beach-Anaheim, CA",Construction and Building Inspectors,detailed,2830,7.3,0.503,0.76,38.34,79750,3.8,18.33,31.85,40.33,46.25,53.01,38120,66250,83880,96200,110250,,
"Los Angeles-Long Beach-Anaheim, CA",Elevator Installers and Repairers,detailed,800,21,0.143,0.94,42.46,88320,5.8,17.59,39.06,45,52.1,58.6,36590,81240,93600,108360,121890,,
"Los Angeles-Long Beach-Anaheim, CA",Fence Erectors,detailed,1000,31.2,0.177,1.16,21.52,44750,10.2,12.28,15.07,18.66,27.31,36.17,25540,31340,38810,56800,75230,,
"Los Angeles-Long Beach-Anaheim, CA",Hazardous Materials Removal Workers,detailed,1670,17.1,0.297,0.96,20.76,43170,3.6,12.87,15.58,18.86,25.15,31.12,26780,32400,39230,52310,64720,,
"Los Angeles-Long Beach-Anaheim, CA",Highway Maintenance Workers,detailed,990,14.4,0.176,0.17,25.69,53430,6.8,16.69,19.04,23.02,28.2,38.34,34720,39610,47880,58650,79740,,
"Los Angeles-Long Beach-Anaheim, CA",Septic Tank Servicers and Sewer Pipe Cleaners,detailed,320,24,0.057,0.29,26.4,54910,7.7,15.37,17.41,24.67,35.01,42.61,31960,36210,51310,72810,88620,,
"Los Angeles-Long Beach-Anaheim, CA","Construction and Related Workers, All Other",detailed,570,21.2,0.1,0.43,20.28,42180,6.6,12.18,14.15,19.34,24.49,29.6,25330,29440,40240,50940,61570,,
"Los Angeles-Long Beach-Anaheim, CA","Rotary Drill Operators, Oil and Gas",detailed,190,43,0.033,0.18,31.35,65210,12.2,17.01,22.84,29.57,40.55,44.88,35380,47500,61510,84350,93340,,
"Los Angeles-Long Beach-Anaheim, CA","Service Unit Operators, Oil, Gas, and Mining",detailed,340,17.9,0.06,0.14,25.69,53430,5.6,15.85,17.67,23.88,32.02,39.71,32970,36760,49680,66600,82590,,
"Los Angeles-Long Beach-Anaheim, CA","Earth Drillers, Except Oil and Gas",detailed,380,47.4,0.068,0.48,31.71,65950,5.4,22.21,28.3,33.31,36.54,38.49,46200,58860,69280,75990,80050,,
"Los Angeles-Long Beach-Anaheim, CA","Roustabouts, Oil and Gas",detailed,**,**,**,**,25.19,52390,10.6,13.71,17.59,24.24,30.75,40.11,28520,36590,50420,63950,83420,,
"Los Angeles-Long Beach-Anaheim, CA",Helpers--Extraction Workers,detailed,100,43.8,0.019,0.11,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Los Angeles-Long Beach-Anaheim, CA","Installation, Maintenance, and Repair Occupations",major,165410,1.8,29.393,0.75,24.29,50520,1,12.03,16.07,22.34,30.93,39.6,25020,33430,46460,64330,82370,,
"Los Angeles-Long Beach-Anaheim, CA","First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,12990,4.3,2.309,0.71,35.72,74290,1.3,18.88,26.64,34.93,44.13,54.41,39260,55420,72660,91790,113160,,
"Los Angeles-Long Beach-Anaheim, CA","Computer, Automated Teller, and Office Machine Repairers",detailed,3720,11.7,0.661,0.86,20.69,43030,2.1,12.72,15.74,19.28,24.9,30.53,26450,32740,40100,51790,63490,,
"Los Angeles-Long Beach-Anaheim, CA","Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,680,42,0.121,1.18,26.19,54470,10.6,15.22,18.09,26.55,33.75,37.88,31650,37620,55230,70190,78790,,
"Los Angeles-Long Beach-Anaheim, CA","Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,10490,7.8,1.864,1.17,27.05,56260,2.3,15.34,19.56,27.37,34.19,37.83,31910,40670,56930,71120,78690,,
"Los Angeles-Long Beach-Anaheim, CA",Avionics Technicians,detailed,840,16.3,0.149,1.19,31.44,65390,3.6,16.73,23.73,31.48,39.26,45.55,34800,49360,65490,81660,94730,,
"Los Angeles-Long Beach-Anaheim, CA","Electric Motor, Power Tool, and Related Repairers",detailed,570,41,0.102,0.79,24.42,50780,7.2,14.62,18.74,22.37,29.29,38.7,30420,38980,46540,60920,80500,,
"Los Angeles-Long Beach-Anaheim, CA","Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,430,9.7,0.076,0.74,34.51,71780,5.6,24.83,28.36,34.8,40.65,46.28,51640,58990,72380,84550,96260,,
"Los Angeles-Long Beach-Anaheim, CA","Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,1840,10.1,0.326,0.65,27.14,56460,3.6,15.52,20.16,25.58,34.21,42.18,32290,41940,53210,71150,87740,,
"Los Angeles-Long Beach-Anaheim, CA","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,980,32.6,0.174,1.04,40,83190,3.1,32.46,35.59,40.03,45.31,48.62,67520,74030,83260,94240,101120,,
"Los Angeles-Long Beach-Anaheim, CA","Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,420,24.2,0.076,0.83,15.7,32660,4.4,10.07,11.48,14.63,18.6,23.78,20940,23870,30430,38690,49450,,
