AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
"Los Angeles-Long Beach-Anaheim, CA",Occupational Health and Safety Technicians,detailed,430,26.7,0.071,0.57,29.53,61410,3.7,18.21,22.23,27.54,35.68,46.5,37870,46240,57270,74210,96720,,
"Los Angeles-Long Beach-Anaheim, CA",Athletic Trainers,detailed,530,16.5,0.088,0.5,*,55490,3,*,*,*,*,*,40320,44500,51090,62810,77750,True,
"Los Angeles-Long Beach-Anaheim, CA",Genetic Counselors,detailed,**,**,**,**,37.15,77280,4,16.95,23.75,40.81,47.01,51.27,35260,49410,84880,97780,106640,,
"Los Angeles-Long Beach-Anaheim, CA","Healthcare Practitioners and Technical Workers, All Other",detailed,1670,11.4,0.277,1.14,39.82,82820,5,19.63,23.33,36.27,51.14,70.07,40830,48530,75450,106370,145750,,
"Los Angeles-Long Beach-Anaheim, CA",Healthcare Support Occupations,major,134380,2.6,22.223,0.77,17.16,35690,1.1,11.3,12.88,15.52,20.17,25.34,23500,26780,32270,41960,52700,,
"Los Angeles-Long Beach-Anaheim, CA",Home Health Aides,detailed,9720,16,1.607,0.28,15.19,31590,4.5,10.51,11.1,12.23,19.73,23.7,21860,23100,25430,41050,49290,,
"Los Angeles-Long Beach-Anaheim, CA",Psychiatric Aides,detailed,970,27.1,0.161,0.35,16.23,33760,3.5,12.36,13.31,14.83,18.31,23.29,25710,27680,30850,38080,48440,,
"Los Angeles-Long Beach-Anaheim, CA",Nursing Assistants,detailed,38980,4.1,6.446,0.63,15.11,31430,1.8,11.23,12.41,14.14,17.09,21.32,23350,25820,29400,35540,44350,,
"Los Angeles-Long Beach-Anaheim, CA",Orderlies,detailed,1780,10.1,0.294,0.8,17.33,36050,2.3,12.49,14.13,16.79,19.23,23.99,25970,29380,34920,39990,49900,,
"Los Angeles-Long Beach-Anaheim, CA",Occupational Therapy Assistants,detailed,860,20.4,0.142,0.48,30.22,62860,4.4,17.21,19.75,33.44,37.58,40.4,35790,41090,69550,78170,84030,,
"Los Angeles-Long Beach-Anaheim, CA",Occupational Therapy Aides,detailed,210,30.9,0.035,0.65,18.88,39270,5.8,12.51,14.92,17.54,22.45,28.36,26020,31020,36480,46700,58980,,
"Los Angeles-Long Beach-Anaheim, CA",Physical Therapist Assistants,detailed,2090,12.9,0.346,0.55,28.84,59990,4.1,14.38,21.72,31.01,36.23,39.42,29920,45180,64500,75360,82000,,
"Los Angeles-Long Beach-Anaheim, CA",Physical Therapist Aides,detailed,2050,14.6,0.339,0.98,14.93,31050,3.5,10.75,11.78,13.91,16.03,18.82,22360,24500,28940,33350,39150,,
"Los Angeles-Long Beach-Anaheim, CA",Massage Therapists,detailed,7610,19.6,1.258,1.74,19.28,40090,4.2,10.37,12.07,16.71,25.67,30.67,21580,25120,34750,53390,63800,,
"Los Angeles-Long Beach-Anaheim, CA",Dental Assistants,detailed,17010,5.4,2.813,1.19,17.75,36910,2.5,12.25,13.96,16.86,21.02,25.15,25480,29040,35080,43720,52310,,
"Los Angeles-Long Beach-Anaheim, CA",Medical Assistants,detailed,32760,5.1,5.417,1.19,17.36,36120,1.5,11.73,13.6,16.43,19.87,24.39,24400,28290,34170,41320,50730,,
"Los Angeles-Long Beach-Anaheim, CA",Medical Equipment Preparers,detailed,2130,7.8,0.353,0.93,20.85,43370,2,13.15,16.41,20.24,24.63,29.75,27360,34140,42100,51230,61870,,
"Los Angeles-Long Beach-Anaheim, CA",Medical Transcriptionists,detailed,2000,9,0.331,0.84,18.32,38100,12.1,10.69,11.42,15.34,26.07,30.17,22230,23760,31910,54230,62750,,
"Los Angeles-Long Beach-Anaheim, CA",Pharmacy Aides,detailed,3890,20.7,0.643,2.55,17.69,36800,5.6,11.31,12.79,16.12,21.35,27.38,23530,26600,33530,44410,56940,,
"Los Angeles-Long Beach-Anaheim, CA",Veterinary Assistants and Laboratory Animal Caretakers,detailed,3560,22.1,0.589,1,14.41,29960,4.3,11.31,12.45,13.68,14.91,18.18,23530,25900,28450,31010,37820,,
"Los Angeles-Long Beach-Anaheim, CA",Phlebotomists,detailed,5040,10.8,0.834,0.97,20.64,42930,2,14.43,16.89,20.29,24.07,28.53,30010,35130,42200,50070,59340,,
"Los Angeles-Long Beach-Anaheim, CA","Healthcare Support Workers, All Other",detailed,3720,9.6,0.615,0.95,21.22,44150,1.9,14.94,17.18,20.7,24.75,29.48,31080,35730,43070,51480,61320,,
"Los Angeles-Long Beach-Anaheim, CA",Protective Service Occupations,major,140090,2,23.166,0.97,27.59,57390,10,10.88,12.54,19.38,41.17,56.32,22630,26090,40320,85640,117140,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Correctional Officers,detailed,160,1.2,0.027,0.09,45.58,94810,3.6,36.97,42.4,45.85,49.53,51.54,76890,88200,95380,103010,107200,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Police and Detectives,detailed,800,1.4,0.131,0.18,76.42,158960,4.7,42.32,59.25,72.33,83.3,#,88020,123250,150450,173270,#,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,370,4.9,0.061,0.15,79.83,166040,3.8,48.9,59,75.16,94.91,#,101710,122720,156330,197410,#,,
"Los Angeles-Long Beach-Anaheim, CA","First-Line Supervisors of Protective Service Workers, All Other",detailed,3430,9.5,0.568,1.09,27.2,56580,2.7,14.64,19.08,25.66,31.14,42.52,30460,39680,53370,64770,88440,,
"Los Angeles-Long Beach-Anaheim, CA",Firefighters,detailed,8700,3,1.44,0.64,40.91,85090,2.2,27.81,34.03,38.86,47.65,59.04,57850,70790,80830,99110,122800,,
"Los Angeles-Long Beach-Anaheim, CA",Fire Inspectors and Investigators,detailed,270,4.2,0.045,0.54,49.18,102290,4.8,30.73,42.43,52.72,59.43,63.45,63910,88260,109660,123610,131980,,
"Los Angeles-Long Beach-Anaheim, CA",Forest Fire Inspectors and Prevention Specialists,detailed,100,4.5,0.017,1.25,26.64,55410,9.7,14.07,16.84,22.63,33.57,48.25,29270,35020,47070,69820,100350,,
"Los Angeles-Long Beach-Anaheim, CA",Correctional Officers and Jailers,detailed,4560,3.1,0.754,0.25,31.55,65620,2.6,25.64,27.38,30.49,36,40.99,53320,56940,63410,74870,85270,,
"Los Angeles-Long Beach-Anaheim, CA",Detectives and Criminal Investigators,detailed,3990,0.3,0.659,0.89,56.21,116910,2.3,40.42,47.26,58.12,64.94,73.31,84080,98310,120880,135080,152490,,
"Los Angeles-Long Beach-Anaheim, CA",Fish and Game Wardens,detailed,40,0,0.007,0.16,38.51,80100,2.7,25.73,31.45,37.45,39.36,51.14,53520,65410,77900,81860,106370,,
"Los Angeles-Long Beach-Anaheim, CA",Parking Enforcement Workers,detailed,470,6.4,0.077,1.27,24.44,50830,1.5,18.09,21.02,24.08,28.16,31.16,37630,43720,50090,58570,64820,,
"Los Angeles-Long Beach-Anaheim, CA",Police and Sheriff's Patrol Officers,detailed,30410,1.1,5.03,1.08,49.87,103730,1.5,34.56,42.79,49.95,58.64,65.11,71890,89010,103900,121980,135440,,
"Los Angeles-Long Beach-Anaheim, CA",Animal Control Workers,detailed,460,9.8,0.077,0.86,27.64,57480,3.5,20.07,22.79,27.39,32.03,37.82,41750,47410,56960,66620,78670,,
"Los Angeles-Long Beach-Anaheim, CA",Private Detectives and Investigators,detailed,890,8.6,0.148,0.68,34.92,72640,4.8,21.51,26.4,33.12,41.49,51.92,44730,54900,68880,86300,108000,,
"Los Angeles-Long Beach-Anaheim, CA",Gaming Surveillance Officers and Gaming Investigators,detailed,450,27,0.075,1.04,16.63,34600,4.3,10.73,11.84,15.84,18.52,23.08,22320,24630,32950,38530,48020,,
"Los Angeles-Long Beach-Anaheim, CA",Security Guards,detailed,66490,3.4,10.996,1.42,15.14,31490,7.2,10.4,11.24,12.91,15.85,23.95,21620,23380,26860,32970,49810,,
"Los Angeles-Long Beach-Anaheim, CA",Crossing Guards,detailed,2250,15.8,0.372,0.69,15.28,31790,4.7,10.53,11.54,15.36,18.07,19.79,21900,24010,31950,37590,41170,,
"Los Angeles-Long Beach-Anaheim, CA","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,6810,5.1,1.127,1.1,18.34,38140,7.6,10.81,11.97,16.51,21.13,29.55,22470,24890,34350,43950,61470,,
"Los Angeles-Long Beach-Anaheim, CA",Transportation Security Screeners,detailed,2690,0.5,0.444,1.49,20.46,42570,3.4,17.38,19.95,20.16,21.55,22.8,36140,41510,41920,44820,47430,,
"Los Angeles-Long Beach-Anaheim, CA","Protective Service Workers, All Other",detailed,6620,7.1,1.095,1.15,19.49,40530,3.1,11.32,13.71,18.26,23.42,29.82,23540,28510,37970,48700,62030,,
"Los Angeles-Long Beach-Anaheim, CA",Food Preparation and Serving Related Occupations,major,567690,0.7,93.878,1.01,13.22,27490,0.7,10.34,10.69,11.61,14,18.52,21500,22240,24160,29130,38530,,
"Los Angeles-Long Beach-Anaheim, CA",Chefs and Head Cooks,detailed,7150,13.2,1.183,1.28,24.19,50310,4,13.3,16.99,22.25,30.52,37.69,27660,35340,46280,63480,78390,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Food Preparation and Serving Workers,detailed,32880,4.1,5.438,0.84,17.04,35440,1.4,11.06,12.19,14.91,20.54,27.21,22990,25360,31000,42720,56600,,
"Los Angeles-Long Beach-Anaheim, CA","Cooks, Fast Food",detailed,39920,7.7,6.602,1.87,11.5,23920,0.7,10.33,10.43,11.16,11.92,13.58,21490,21700,23220,24800,28240,,
"Los Angeles-Long Beach-Anaheim, CA","Cooks, Institution and Cafeteria",detailed,8990,7,1.487,0.52,15.7,32660,1.4,10.8,12.26,15.15,18.63,22.05,22460,25510,31510,38750,45870,,
"Los Angeles-Long Beach-Anaheim, CA","Cooks, Private Household",detailed,**,**,**,**,21.09,43870,5.9,16.01,18.84,20.75,22.75,23.95,33300,39180,43150,47310,49810,,
"Los Angeles-Long Beach-Anaheim, CA","Cooks, Restaurant",detailed,52560,3.3,8.692,0.97,13.86,28830,1,10.54,11.57,13.34,15.27,18.21,21920,24080,27740,31760,37880,,
"Los Angeles-Long Beach-Anaheim, CA","Cooks, Short Order",detailed,7290,18.6,1.206,0.99,12.61,26230,1.4,10.65,11.16,12.01,13.77,15.36,22150,23220,24980,28640,31950,,
"Los Angeles-Long Beach-Anaheim, CA","Cooks, All Other",detailed,1520,19.1,0.251,2.25,15.3,31830,2.9,11.3,12.78,14.41,17.36,19.9,23500,26580,29980,36110,41390,,
"Los Angeles-Long Beach-Anaheim, CA",Food Preparation Workers,detailed,38070,6.9,6.296,1.08,12.49,25970,1,10.34,10.83,11.71,13.52,15.52,21510,22530,24360,28130,32270,,
"Los Angeles-Long Beach-Anaheim, CA",Bartenders,detailed,21010,8.5,3.475,0.81,15.56,32360,2.9,10.44,11.13,13.19,18.46,23.82,21710,23150,27440,38400,49540,,
"Los Angeles-Long Beach-Anaheim, CA","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,137480,4,22.736,0.91,11.66,24260,0.5,10.33,10.49,11.19,11.93,14.02,21500,21820,23280,24810,29150,,
"Los Angeles-Long Beach-Anaheim, CA","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,17490,14.7,2.893,0.86,12.99,27020,2.4,10.33,10.52,11.65,14.24,18.31,21490,21890,24230,29620,38080,,
"Los Angeles-Long Beach-Anaheim, CA",Waiters and Waitresses,detailed,108740,3,17.982,0.99,14.29,29730,1.8,10.34,10.66,11.72,15.77,22.78,21500,22170,24390,32810,47370,,
"Los Angeles-Long Beach-Anaheim, CA","Food Servers, Nonrestaurant",detailed,9000,9.1,1.489,0.8,14.18,29490,2.2,10.44,11.03,12.1,15.27,20.37,21720,22940,25170,31770,42380,,
"Los Angeles-Long Beach-Anaheim, CA",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,30830,6.6,5.099,1.66,12.14,25260,1.3,10.33,10.49,11.26,12.12,15.93,21500,21830,23420,25210,33130,,
"Los Angeles-Long Beach-Anaheim, CA",Dishwashers,detailed,31780,5.8,5.255,1.49,11.26,23430,0.6,10.33,10.34,11.02,11.7,12.34,21490,21510,22910,24330,25670,,
"Los Angeles-Long Beach-Anaheim, CA","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,20160,4.4,3.334,1.15,11.98,24930,0.9,10.34,10.58,11.36,12.54,14.9,21500,22000,23620,26080,30990,,
"Los Angeles-Long Beach-Anaheim, CA","Food Preparation and Serving Related Workers, All Other",detailed,2730,18.5,0.451,1.14,12.83,26690,3.8,10.33,10.39,11.28,13.59,18.4,21490,21600,23470,28280,38280,,
"Los Angeles-Long Beach-Anaheim, CA",Building and Grounds Cleaning and Maintenance Occupations,major,156620,1.7,25.9,0.83,15.51,32270,1.2,10.49,11.41,13.64,17.98,23.85,21810,23730,28370,37390,49600,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,5090,7.7,0.841,0.77,22.88,47590,2.1,13.36,16.52,22.18,28.4,33.45,27780,34360,46140,59060,69570,,
"Los Angeles-Long Beach-Anaheim, CA","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,3080,8.5,0.509,0.72,28.27,58810,3.5,16.03,19.01,26.34,36.34,44.91,33350,39540,54790,75590,93410,,
"Los Angeles-Long Beach-Anaheim, CA","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,79550,3.1,13.156,0.87,15.08,31360,1.3,10.38,11.36,13.52,17.82,22.99,21580,23620,28120,37070,47830,,
"Los Angeles-Long Beach-Anaheim, CA",Maids and Housekeeping Cleaners,detailed,31970,4.8,5.286,0.82,13.12,27280,1.2,10.34,10.91,11.93,14.87,17.81,21510,22700,24810,30930,37040,,
"Los Angeles-Long Beach-Anaheim, CA","Building Cleaning Workers, All Other",detailed,**,**,**,**,17.52,36440,4.1,15.8,16.53,17.76,18.99,19.73,32850,34390,36950,39510,41040,,
"Los Angeles-Long Beach-Anaheim, CA",Pest Control Workers,detailed,2970,7.9,0.491,0.93,20.01,41610,7.6,12.04,14.88,19.9,25.35,28.66,25040,30950,41390,52730,59610,,
"Los Angeles-Long Beach-Anaheim, CA",Landscaping and Groundskeeping Workers,detailed,31940,3.1,5.282,0.83,15.59,32420,1.9,10.78,11.77,13.93,17.8,24.2,22420,24490,28970,37020,50340,,
"Los Angeles-Long Beach-Anaheim, CA","Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,420,27.2,0.07,0.39,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Los Angeles-Long Beach-Anaheim, CA",Tree Trimmers and Pruners,detailed,940,27.6,0.155,0.54,25.37,52770,8.8,15.11,19.81,25.95,30.43,36.24,31430,41210,53970,63290,75380,,
"Los Angeles-Long Beach-Anaheim, CA","Grounds Maintenance Workers, All Other",detailed,**,**,**,**,19.59,40750,7.1,13.35,14.74,17.43,25.87,30.39,27770,30670,36250,53800,63220,,
"Los Angeles-Long Beach-Anaheim, CA",Personal Care and Service Occupations,major,358790,1.9,59.332,1.64,14.07,29270,1.8,10.34,10.82,11.67,14.65,21.86,21510,22510,24270,30480,45460,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Gaming Workers,detailed,**,**,**,**,28.28,58820,3.2,20.18,22.6,26.42,30.86,37.52,41970,47010,54940,64180,78040,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Personal Service Workers,detailed,14270,14.2,2.36,1.57,20.54,42720,4.3,12.43,14.66,20.16,23.81,29.82,25860,30490,41940,49530,62020,,
"Los Angeles-Long Beach-Anaheim, CA",Animal Trainers,detailed,900,19.5,0.148,1.48,19.02,39560,9.4,10.49,11.14,12.44,23.25,32.83,21810,23180,25870,48370,68280,,
"Los Angeles-Long Beach-Anaheim, CA",Nonfarm Animal Caretakers,detailed,7480,11.4,1.236,0.93,14.56,30280,4.8,10.37,10.96,11.97,15.11,23.47,21570,22790,24900,31420,48820,,
"Los Angeles-Long Beach-Anaheim, CA",Gaming Dealers,detailed,4720,8.1,0.781,1.18,13.81,28720,6,10.36,11.04,12.44,15.16,20.98,21540,22970,25860,31540,43630,,
"Los Angeles-Long Beach-Anaheim, CA",Gaming and Sports Book Writers and Runners,detailed,750,17.5,0.123,1.57,19.11,39740,7.3,10.49,16.54,20.61,22.86,24.31,21820,34410,42870,47540,50570,,
"Los Angeles-Long Beach-Anaheim, CA","Gaming Service Workers, All Other",detailed,460,27.4,0.075,1.11,17.24,35860,5.2,10.34,13.41,17.01,20.92,23.63,21510,27900,35380,43510,49140,,
"Los Angeles-Long Beach-Anaheim, CA",Motion Picture Projectionists,detailed,**,**,**,**,17.21,35790,12,10.33,10.52,14.71,18.86,34.66,21500,21880,30600,39230,72090,,
"Los Angeles-Long Beach-Anaheim, CA","Ushers, Lobby Attendants, and Ticket Takers",detailed,6700,7.2,1.109,1.27,12.36,25700,1.5,10.33,10.6,11.42,13.16,15.46,21500,22050,23760,27380,32150,,
"Los Angeles-Long Beach-Anaheim, CA",Amusement and Recreation Attendants,detailed,19110,4.7,3.16,1.45,12.45,25900,3.1,10.34,10.66,11.39,12.84,16.51,21500,22180,23690,26710,34340,,
"Los Angeles-Long Beach-Anaheim, CA",Costume Attendants,detailed,**,**,**,**,22.64,47090,4.9,12.15,16.64,20.65,23.83,35.49,25280,34620,42960,49560,73830,,
"Los Angeles-Long Beach-Anaheim, CA","Locker Room, Coatroom, and Dressing Room Attendants",detailed,1280,7.3,0.212,1.68,16.19,33670,5.5,10.34,11.61,16.72,18.87,22.24,21500,24150,34770,39240,46260,,
"Los Angeles-Long Beach-Anaheim, CA","Entertainment Attendants and Related Workers, All Other",detailed,190,19.1,0.032,0.85,14.61,30380,6.3,10.61,11.2,12.3,16.89,19.46,22080,23300,25590,35130,40480,,
"Los Angeles-Long Beach-Anaheim, CA",Embalmers,detailed,150,21.5,0.024,0.82,21.99,45730,5.7,13.78,17.79,22.8,26.79,29.33,28650,37000,47430,55730,61010,,
"Los Angeles-Long Beach-Anaheim, CA",Funeral Attendants,detailed,790,18,0.13,0.53,17.16,35700,4.8,10.89,12.13,15.39,21.49,25.12,22660,25230,32020,44710,52240,,
"Los Angeles-Long Beach-Anaheim, CA","Morticians, Undertakers, and Funeral Directors",detailed,360,18.5,0.06,0.34,23.01,47860,4.8,11.97,16.46,20.12,30.27,37.62,24900,34230,41860,62960,78260,,
"Los Angeles-Long Beach-Anaheim, CA",Barbers,detailed,**,**,**,**,15.57,32380,13.2,10.84,11.58,16.62,18.64,19.86,22540,24080,34570,38770,41310,,
"Los Angeles-Long Beach-Anaheim, CA","Hairdressers, Hairstylists, and Cosmetologists",detailed,10000,10.8,1.654,0.67,14.58,30330,3.8,10.41,11.01,12.02,14.46,20.28,21660,22890,25000,30080,42180,,
"Los Angeles-Long Beach-Anaheim, CA","Makeup Artists, Theatrical and Performance",detailed,1750,11.4,0.29,11.69,36.19,75260,9.3,10.57,14.72,32.33,55.25,62.3,21980,30620,67250,114910,129580,,
"Los Angeles-Long Beach-Anaheim, CA",Manicurists and Pedicurists,detailed,7450,15.4,1.232,1.69,12.02,25000,2.9,10.33,10.52,11.23,12.12,14.94,21490,21880,23360,25210,31080,,
"Los Angeles-Long Beach-Anaheim, CA",Shampooers,detailed,**,**,**,**,12.47,25940,8.3,10.67,11.26,12.39,13.81,14.66,22190,23410,25780,28730,30500,,
"Los Angeles-Long Beach-Anaheim, CA",Skincare Specialists,detailed,2140,20.9,0.354,1.12,15.72,32700,5.6,10.34,10.87,13.27,19.18,23.32,21500,22600,27610,39890,48510,,
"Los Angeles-Long Beach-Anaheim, CA",Baggage Porters and Bellhops,detailed,2720,9.9,0.45,1.51,13.91,28930,3.4,10.4,11.03,12.22,15.62,19.09,21630,22940,25420,32500,39720,,
"Los Angeles-Long Beach-Anaheim, CA",Concierges,detailed,1260,17.5,0.208,0.83,16.19,33670,2.1,11.2,12.78,16.18,18.68,21.88,23290,26580,33650,38850,45510,,
"Los Angeles-Long Beach-Anaheim, CA",Tour and Travel Guides,detailed,1730,18.3,0.286,0.88,15.31,31850,3.4,11.59,12.78,14.45,17.27,19.75,24120,26570,30050,35910,41070,,
"Los Angeles-Long Beach-Anaheim, CA",Childcare Workers,detailed,19960,6.1,3.3,0.84,13.26,27590,1.3,10.47,11.08,12.34,14.57,17.71,21790,23050,25660,30310,36830,,
"Los Angeles-Long Beach-Anaheim, CA",Personal Care Aides,detailed,220160,2.6,36.408,2.55,13.14,27320,3,10.34,10.71,11.42,12.46,19.4,21500,22270,23750,25920,40360,,
"Los Angeles-Long Beach-Anaheim, CA",Fitness Trainers and Aerobics Instructors,detailed,9660,9.2,1.597,0.81,23.36,48590,3.7,11.33,14.59,21.34,29.33,38.37,23570,30340,44390,61010,79800,,
"Los Angeles-Long Beach-Anaheim, CA",Recreation Workers,detailed,18060,4.3,2.987,1.21,14.05,29220,2,10.36,11.23,13.07,15.5,19.22,21550,23350,27190,32250,39970,,
"Los Angeles-Long Beach-Anaheim, CA",Residential Advisors,detailed,3150,14.4,0.521,0.67,16.03,33340,2.2,11.11,13.03,15.31,18.48,21.93,23110,27110,31850,38440,45620,,
"Los Angeles-Long Beach-Anaheim, CA","Personal Care and Service Workers, All Other",detailed,990,20.8,0.163,0.41,12.92,26880,3.1,10.33,10.55,11.31,13.39,17.87,21490,21940,23520,27850,37170,,
"Los Angeles-Long Beach-Anaheim, CA",Sales and Related Occupations,major,598510,1.1,98.976,0.97,21.03,43740,1.1,10.26,11.15,14.23,23.87,39.29,21330,23180,29600,49650,81720,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Retail Sales Workers,detailed,41060,3.2,6.791,0.81,20.63,42900,1.3,12.25,14.3,18.22,23.87,32.73,25480,29750,37900,49650,68080,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Non-Retail Sales Workers,detailed,11580,4.7,1.914,1.08,36.88,76710,1.7,17.53,25.03,32.81,44.26,59.75,36470,52070,68240,92060,124270,,
"Los Angeles-Long Beach-Anaheim, CA",Cashiers,detailed,141710,3.1,23.434,0.94,12.22,25420,0.7,10.17,10.39,11.21,12.43,15.94,21140,21610,23310,25860,33150,,
"Los Angeles-Long Beach-Anaheim, CA",Counter and Rental Clerks,detailed,35690,4.4,5.902,1.89,15.37,31960,1.6,10.17,10.94,13.16,17.81,23.34,21150,22760,27380,37040,48540,,
"Los Angeles-Long Beach-Anaheim, CA",Parts Salespersons,detailed,7650,9.4,1.265,0.71,17.07,35510,4.1,10.45,11.17,13.61,20.85,30.23,21740,23240,28310,43370,62870,,
"Los Angeles-Long Beach-Anaheim, CA",Retail Salespersons,detailed,157640,2.7,26.068,0.84,14.53,30220,1.6,10.17,10.72,11.74,14.85,21.83,21150,22310,24410,30880,45410,,
"Los Angeles-Long Beach-Anaheim, CA",Advertising Sales Agents,detailed,7410,9.1,1.226,1.28,31.96,66480,3.2,13.82,20.2,27.8,38.56,55.91,28740,42020,57830,80210,116290,,
"Los Angeles-Long Beach-Anaheim, CA",Insurance Sales Agents,detailed,15950,6.1,2.637,0.97,34.28,71310,4.4,13.87,17.54,27.42,41.74,70.25,28850,36490,57030,86820,146130,,
"Los Angeles-Long Beach-Anaheim, CA","Securities, Commodities, and Financial Services Sales Agents",detailed,20530,5.6,3.394,1.24,39.69,82550,3.1,16.2,18.64,27.72,48.56,78.42,33690,38770,57660,101000,163110,,
"Los Angeles-Long Beach-Anaheim, CA",Travel Agents,detailed,4810,15.2,0.795,1.68,19.62,40810,2.8,12.77,15.24,19.46,23.39,27.79,26560,31700,40480,48650,57790,,
"Los Angeles-Long Beach-Anaheim, CA","Sales Representatives, Services, All Other",detailed,45970,3.5,7.602,1.08,30.67,63790,1.8,12.17,17.38,26.19,36.8,54.06,25310,36160,54470,76540,112440,,
"Los Angeles-Long Beach-Anaheim, CA","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,17930,6.8,2.965,1.29,42.48,88370,2.3,20.78,27.24,36.12,52.55,74.37,43210,56660,75140,109310,154690,,
"Los Angeles-Long Beach-Anaheim, CA","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,63290,3,10.466,1.07,31.98,66530,2.2,11.65,16.01,25.62,38.53,58.56,24230,33300,53290,80150,121810,,
"Los Angeles-Long Beach-Anaheim, CA",Demonstrators and Product Promoters,detailed,3640,26.2,0.602,1.01,15.93,33140,4.2,10.54,11.36,13.58,19.2,23.84,21930,23630,28240,39930,49590,,
"Los Angeles-Long Beach-Anaheim, CA",Models,detailed,310,27.5,0.051,1.96,24.87,51740,20.2,10.17,14.31,18.13,22.58,48.42,21150,29760,37710,46960,100720,,
"Los Angeles-Long Beach-Anaheim, CA",Real Estate Brokers,detailed,2380,12.1,0.393,1.38,28.09,58430,11.5,10.17,12.56,20.81,34.13,57.55,21150,26130,43290,71000,119700,,
"Los Angeles-Long Beach-Anaheim, CA",Real Estate Sales Agents,detailed,3850,15,0.637,0.61,31.87,66290,8.5,12.07,18.59,24.08,40.42,60.86,25100,38660,50090,84080,126600,,
"Los Angeles-Long Beach-Anaheim, CA",Sales Engineers,detailed,3780,8.3,0.625,1.26,57.17,118920,4.1,27.08,35.31,51.75,67.04,95.05,56340,73430,107650,139440,197710,,
"Los Angeles-Long Beach-Anaheim, CA",Telemarketers,detailed,5610,11.9,0.927,0.7,14.66,30500,3.8,10.47,11.16,12.69,16.42,20.93,21770,23210,26390,34160,43530,,
"Los Angeles-Long Beach-Anaheim, CA","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,440,33.3,0.073,1.38,12.95,26940,3.8,10.17,10.62,11.39,13.5,17.36,21150,22080,23690,28090,36110,,
"Los Angeles-Long Beach-Anaheim, CA","Sales and Related Workers, All Other",detailed,**,**,**,**,22.71,47230,2.7,11.59,14.42,20.27,28.06,39.34,24110,29990,42160,58370,81840,,
"Los Angeles-Long Beach-Anaheim, CA",Office and Administrative Support Occupations,major,969760,0.8,160.368,1.04,19.91,41410,0.5,11.16,13.58,18.13,24.44,30.72,23220,28240,37720,50830,63900,,
"Los Angeles-Long Beach-Anaheim, CA",First-Line Supervisors of Office and Administrative Support Workers,detailed,68540,2.3,11.335,1.11,29.4,61140,0.6,17.14,21.88,28.06,35.22,44.12,35640,45500,58360,73260,91760,,
"Los Angeles-Long Beach-Anaheim, CA","Switchboard Operators, Including Answering Service",detailed,4740,9.1,0.785,1.39,15.68,32610,1.9,10.95,12.17,14.38,17.7,22.58,22770,25310,29900,36810,46970,,
"Los Angeles-Long Beach-Anaheim, CA",Telephone Operators,detailed,170,11.2,0.028,0.62,17.95,37340,5,12.08,14.22,17.32,19.85,26.4,25120,29580,36030,41290,54920,,
"Los Angeles-Long Beach-Anaheim, CA","Communications Equipment Operators, All Other",detailed,40,2.8,0.006,0.42,30.15,62700,7.8,18.02,22.54,33.41,37.04,39.21,37480,46880,69490,77040,81570,,
"Los Angeles-Long Beach-Anaheim, CA",Bill and Account Collectors,detailed,13820,7.6,2.286,1.2,20.7,43060,1.9,12.16,15.12,19.69,24.45,31.34,25300,31440,40950,50860,65190,,
"Los Angeles-Long Beach-Anaheim, CA",Billing and Posting Clerks,detailed,23420,5.7,3.872,1.16,20.14,41890,1.3,12.89,15.56,19.17,23.9,29.39,26820,32370,39880,49720,61130,,
