PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1121,Computer Systems Analysts,detailed,28210,4.5,9.716,2.63,48.23,100310,2,26.32,35.04,46,57.92,72.72,54750,72880,95690,120470,151270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1122,Information Security Analysts,detailed,10300,8,3.549,6.36,49.7,103380,1.4,31.55,38.65,48.53,60.37,71.17,65630,80390,100940,125570,148030,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1131,Computer Programmers,detailed,11160,8.1,3.844,1.58,42.01,87370,4.8,24.64,30.28,38.28,48.77,61.36,51250,62990,79620,101440,127630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1132,"Software Developers, Applications",detailed,32150,5.5,11.073,2.46,50.4,104820,1.1,30.49,39.23,50.41,62.27,71.2,63410,81600,104840,129530,148090,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1133,"Software Developers, Systems Software",detailed,32710,5.6,11.266,3.75,53.72,111740,1.5,32.55,41.92,53.58,66.15,77.44,67710,87200,111450,137580,161070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1134,Web Developers,detailed,4950,5.4,1.704,2.16,38.53,80140,2.1,23.09,29.05,36.72,46.38,55.73,48020,60430,76370,96460,115920,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1141,Database Administrators,detailed,6190,5.3,2.133,2.49,45.75,95150,1.3,25.47,34.34,46.96,56.6,67.68,52970,71420,97670,117730,140770,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1142,Network and Computer Systems Administrators,detailed,20400,4.1,7.027,2.61,44.69,92950,1.4,25.34,33.37,43.32,55.06,67.54,52700,69400,90100,114530,140490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1143,Computer Network Architects,detailed,11830,7.5,4.074,3.85,52.17,108520,2.8,30.39,38.58,50.61,64.65,79.59,63210,80250,105270,134470,165540,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1151,Computer User Support Specialists,detailed,19250,3.9,6.63,1.64,28.56,59400,1.4,15.8,20.75,27.04,34.82,44.47,32860,43170,56250,72420,92500,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1152,Computer Network Support Specialists,detailed,9310,7.4,3.207,2.49,34.43,71620,3.2,18.2,24.5,31.94,43.62,55.49,37860,50970,66440,90740,115420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1199,"Computer Occupations, All Other",detailed,23000,1.4,7.92,5.56,49.87,103730,1.7,32.03,42.7,51.36,57.33,65.75,66620,88810,106830,119250,136760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-2011,Actuaries,detailed,330,10,0.113,0.69,48.26,100390,4.4,27.48,34.04,45.59,60.7,70.6,57150,70810,94840,126250,146850,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-2021,Mathematicians,detailed,370,18.9,0.126,5.04,62.86,130750,2.9,36.8,52.04,64.24,74.76,83.09,76540,108240,133620,155500,172830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-2031,Operations Research Analysts,detailed,6230,7,2.144,4.04,47.26,98290,2.6,23.44,32.07,45.31,59.66,73.38,48750,66700,94230,124090,152640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-2041,Statisticians,detailed,3820,2,1.317,6.71,47.03,97820,1.3,30.04,38.26,46.8,55.64,62.39,62480,79570,97340,115720,129770,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-2099,"Mathematical Science Occupations, All Other",detailed,330,41.6,0.115,12.26,34.76,72300,9.9,19.2,21.86,28.42,43.38,63.5,39940,45460,59110,90230,132080,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-0000,Architecture and Engineering Occupations,major,70120,3,24.149,1.34,46.35,96410,1.9,23.82,31.64,44.18,58.59,73.38,49540,65820,91900,121870,152630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-1011,"Architects, Except Landscape and Naval",detailed,3610,9.1,1.242,1.96,44.1,91740,3.3,25.48,31.97,41.06,52.69,65.8,53000,66490,85400,109590,136860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-1012,Landscape Architects,detailed,780,26.9,0.27,2.23,35.49,73820,9.2,16.9,22.89,34.27,43.94,55.79,35140,47610,71280,91390,116040,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-1021,Cartographers and Photogrammetrists,detailed,640,3.9,0.22,2.49,40.19,83600,2.2,24.26,29.66,38.87,48.09,58.43,50470,61700,80840,100020,121540,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-1022,Surveyors,detailed,880,10.5,0.303,0.98,30.45,63330,4.3,16.65,21.54,27.89,36.57,48.9,34620,44800,58020,76060,101710,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2011,Aerospace Engineers,detailed,4310,24.2,1.486,2.41,61.39,127700,2.7,36.63,49.51,63.34,73.6,84.5,76190,102980,131740,153080,175760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2031,Biomedical Engineers,detailed,660,14.1,0.228,1.58,46.51,96740,2.6,31.08,37.03,44.24,53.98,67.45,64650,77020,92010,112280,140300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2041,Chemical Engineers,detailed,1140,15.5,0.394,1.59,*,*,*,*,*,*,*,*,*,*,*,*,*,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2051,Civil Engineers,detailed,8130,6.7,2.8,1.41,42.07,87510,2.9,24.09,30.8,39.61,51.09,63.04,50110,64070,82400,106270,131120,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2061,Computer Hardware Engineers,detailed,5560,9.7,1.913,3.13,51.41,106930,1.5,32.57,40.83,51.29,62.42,72.25,67760,84920,106680,129840,150290,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2071,Electrical Engineers,detailed,4460,6.1,1.537,1.25,49.9,103780,1.9,30.38,37.52,48.01,62.11,74.38,63190,78050,99870,129190,154700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2072,"Electronics Engineers, Except Computer",detailed,4880,6.8,1.681,1.62,52.24,108660,1.3,33.82,41.74,51.91,62.64,74.75,70340,86830,107960,130290,155480,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2081,Environmental Engineers,detailed,2120,23,0.73,1.87,47.48,98760,5,27,34.38,48.47,57.23,67.88,56160,71500,100820,119040,141200,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,550,9.7,0.189,1.05,44.81,93210,1.7,26.64,35.1,44.6,54.31,64.06,55410,73010,92760,112960,133250,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2112,Industrial Engineers,detailed,2040,8.4,0.703,0.42,47.36,98500,1.3,29.92,35.99,46.84,58.27,69.13,62240,74850,97430,121200,143790,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2121,Marine Engineers and Naval Architects,detailed,810,9.9,0.278,5.25,57.9,120430,2.4,35.8,45.66,59.01,72.14,77.94,74460,94970,122740,150050,162110,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2131,Materials Engineers,detailed,470,11.7,0.163,0.93,52.26,108700,3.2,27.08,38.77,54.08,66.19,74.76,56330,80640,112480,137670,155490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2141,Mechanical Engineers,detailed,5350,6.1,1.843,0.95,49.5,102960,5.1,29.67,35.1,46.01,57.08,74.75,61710,73010,95700,118720,155490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,**,**,**,**,40.86,84990,12,17.84,29.82,40.76,53.58,62.3,37110,62030,84770,111460,129590,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2161,Nuclear Engineers,detailed,340,19.4,0.117,0.76,73.47,152810,10.2,46.93,54.62,74.4,82.96,#,97610,113610,154760,172560,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2171,Petroleum Engineers,detailed,980,36.5,0.336,1.2,76.82,159780,9.3,44.44,51.97,67.12,#,#,92440,108090,139610,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-2199,"Engineers, All Other",detailed,7400,3.3,2.547,2.71,57.36,119320,2,31.43,47.09,60.69,71.39,75.3,65380,97950,126240,148500,156630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3011,Architectural and Civil Drafters,detailed,1600,9.3,0.551,0.86,28.05,58350,2.5,19.14,21.53,26.92,33.34,38.73,39810,44780,56000,69340,80560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3012,Electrical and Electronics Drafters,detailed,570,18.1,0.196,0.9,27.92,58070,2.9,18.1,21.86,26.97,33.74,40.79,37650,45460,56100,70170,84840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3013,Mechanical Drafters,detailed,680,17.3,0.233,0.48,26.83,55810,3.1,14.77,20.45,26.03,32.67,41.06,30730,42530,54140,67950,85400,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3019,"Drafters, All Other",detailed,200,18.8,0.07,0.61,26.4,54910,3,14.86,20.91,26.11,30.67,36.47,30910,43490,54300,63790,75860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3021,Aerospace Engineering and Operations Technicians,detailed,480,35.8,0.164,2.19,27.23,56630,2.8,19.22,22.74,26.57,31.81,36.54,39980,47310,55260,66170,76000,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3022,Civil Engineering Technicians,detailed,2070,17.4,0.714,1.31,23.97,49860,2.8,14.06,17.74,22.79,29.69,35.55,29250,36890,47390,61760,73930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3023,Electrical and Electronics Engineering Technicians,detailed,3980,7,1.371,1.24,33.67,70030,1.2,23.54,27.8,32.74,39.52,46.67,48950,57820,68100,82200,97080,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3024,Electro-Mechanical Technicians,detailed,280,40.2,0.095,0.73,28.2,58650,2.1,19.94,22.42,26.93,33.41,41.12,41470,46620,56020,69500,85540,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3025,Environmental Engineering Technicians,detailed,250,22.8,0.085,0.6,23.93,49780,5.1,14.22,17.87,21.83,30.01,37.37,29580,37180,45410,62420,77730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3026,Industrial Engineering Technicians,detailed,550,18.7,0.191,0.37,26.6,55340,4.2,17.37,21.24,25.66,30.85,36.36,36130,44180,53360,64170,75630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3027,Mechanical Engineering Technicians,detailed,1080,17.4,0.373,1.04,26.26,54620,3.3,17.46,21.19,25.9,29.64,36.21,36310,44080,53870,61640,75320,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,2360,13.5,0.813,1.63,33.91,70540,1.7,14.65,25.65,35.36,43.2,47.79,30470,53350,73560,89850,99390,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17-3031,Surveying and Mapping Technicians,detailed,650,10.3,0.223,0.62,25.63,53310,3.6,15.45,19.22,24.45,31.13,36.04,32130,39970,50850,64750,74960,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-0000,"Life, Physical, and Social Science Occupations",major,57550,1.8,19.822,2.34,44.15,91840,2.2,20.22,28.56,42.8,56.87,71.44,42050,59410,89030,118290,148590,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1011,Animal Scientists,detailed,80,16.5,0.028,1.72,41.26,85830,7.6,17.65,31.04,39.35,53,64.07,36720,64550,81850,110250,133260,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1012,Food Scientists and Technologists,detailed,160,23.3,0.054,0.51,39.01,81150,6,19.35,26.64,36.41,47.74,62.47,40260,55420,75730,99300,129930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1013,Soil and Plant Scientists,detailed,220,8.6,0.077,0.8,42.56,88520,3.1,25.7,31.04,38.4,51.37,69.42,53460,64560,79860,106850,144390,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1021,Biochemists and Biophysicists,detailed,1070,12.3,0.37,1.82,35.28,73380,4.7,19.04,21.69,31.76,45.26,60.04,39610,45120,66060,94140,124880,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1022,Microbiologists,detailed,1320,3.6,0.455,3.2,49.92,103830,4.3,27.07,37.04,47.25,61.49,74.75,56310,77040,98280,127890,155480,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1023,Zoologists and Wildlife Biologists,detailed,**,**,**,**,46.17,96040,3,25.26,33.04,45.09,59.01,71.4,52530,68720,93790,122740,148510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1029,"Biological Scientists, All Other",detailed,3630,2,1.25,5.24,46.06,95810,2.2,26.09,34.04,42.8,53.27,75.27,54280,70800,89020,110800,156570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1031,Conservation Scientists,detailed,540,14.6,0.185,1.31,39.73,82630,1.4,20.29,26.42,38.1,50.9,64.46,42210,54950,79250,105870,134070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1032,Foresters,detailed,70,5.3,0.023,0.31,37.12,77210,1.6,19.85,26.93,36.04,41.54,57.85,41280,56020,74970,86390,120340,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1041,Epidemiologists,detailed,60,8.9,0.021,0.56,39.7,82570,9.7,22.61,25.79,32.87,43.71,64.65,47040,53650,68360,90910,134470,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1042,"Medical Scientists, Except Epidemiologists",detailed,3020,8.7,1.04,1.42,49.32,102580,3.7,26.13,35.19,48.14,60.7,71.4,54350,73190,100130,126250,148510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-1099,"Life Scientists, All Other",detailed,390,8.6,0.134,1.95,42.58,88570,5.7,21.16,25.37,38.55,55.55,73.38,44010,52760,80170,115540,152640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2011,Astronomers,detailed,450,17.4,0.156,9.47,53.42,111120,5.3,28.29,39.53,53.87,71.4,74.76,58840,82220,112060,148500,155490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2012,Physicists,detailed,2210,7.4,0.76,5.56,60.17,125160,5.1,30.97,46.21,59.32,74.75,80.06,64410,96110,123390,155480,166530,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2021,Atmospheric and Space Scientists,detailed,990,14.3,0.34,4.35,42.75,88920,6.9,23.46,27.98,42.1,55.63,65.76,48790,58210,87570,115720,136780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2031,Chemists,detailed,2820,6.3,0.973,1.49,55.68,115820,3,32.27,43.6,55.15,65.75,74.76,67120,90690,114710,136770,155500,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2032,Materials Scientists,detailed,100,8.6,0.034,0.56,50.33,104680,5.6,25.79,37.34,51.04,65.76,74.76,53650,77660,106150,136770,155490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,3700,8.2,1.274,1.97,46.73,97190,4,24.53,34.37,46.92,57.33,69.42,51010,71490,97580,119240,144390,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,600,9.1,0.208,0.77,52.09,108340,3.2,30.99,38.4,50.29,65.76,78.42,64460,79860,104610,136770,163120,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2043,Hydrologists,detailed,210,22.8,0.071,1.34,44.71,92990,6.3,22.27,31.52,43.46,54.21,76.32,46310,65560,90400,112760,158740,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-2099,"Physical Scientists, All Other",detailed,3220,2.3,1.108,5.72,52.72,109650,5.3,22.9,36.07,55.64,69.41,74.76,47640,75020,115730,144380,155500,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3011,Economists,detailed,5110,3.5,1.761,14.56,54.65,113670,1.8,30.06,40.79,53.96,67.25,75,62510,84850,112230,139880,156010,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3022,Survey Researchers,detailed,1400,10.3,0.484,3.63,36.9,76760,5.9,16.75,25.89,34.8,45.18,57.17,34830,53850,72390,93980,118910,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3031,"Clinical, Counseling, and School Psychologists",detailed,1950,19.3,0.673,0.85,35.24,73290,2.9,18.26,24.54,33.82,41.99,52.33,37990,51050,70350,87340,108860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3032,Industrial-Organizational Psychologists,detailed,60,26.1,0.02,2.53,50.81,105680,4.4,32.6,39.36,47.77,61.53,71.67,67800,81870,99370,127990,149070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3039,"Psychologists, All Other",detailed,**,**,**,**,49.57,103110,2.1,30.9,39.59,48.51,57.92,71.96,64280,82350,100900,120480,149680,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3041,Sociologists,detailed,160,22.5,0.054,2.99,47.87,99560,4.4,24.91,32.76,48.17,60.7,77.94,51810,68150,100190,126250,162110,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3051,Urban and Regional Planners,detailed,**,**,**,**,37,76960,1.2,23.65,29.42,36.12,44.24,54.19,49190,61200,75130,92010,112710,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3091,Anthropologists and Archeologists,detailed,240,15.8,0.082,1.76,29.23,60790,8.5,13.46,16.57,24.66,37.03,52.79,27990,34460,51300,77030,109810,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3092,Geographers,detailed,**,**,**,**,41.78,86910,2.2,32.31,37.2,39.6,46.8,51.37,67200,77370,82370,97340,106850,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3093,Historians,detailed,410,3.3,0.143,5.56,39.85,82890,4,17.41,25.08,41.99,52.26,59.02,36210,52170,87350,108700,122760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3094,Political Scientists,detailed,4140,4.3,1.425,32.26,54.06,112440,3.1,28.7,42.28,55.64,65.76,74.75,59700,87930,115720,136770,155490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-3099,"Social Scientists and Related Workers, All Other",detailed,6110,3.5,2.104,8.94,46.08,95840,2.9,25.64,35.99,45.65,55.41,65.76,53340,74870,94960,115240,136780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4011,Agricultural and Food Science Technicians,detailed,270,17.1,0.092,0.66,21.36,44430,5.6,13.73,16.23,19.71,24.24,30.06,28560,33760,40990,50410,62530,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4021,Biological Technicians,detailed,2470,6.3,0.852,1.53,24.47,50890,1.9,14.65,18.37,23.22,29.21,35.49,30470,38210,48290,60770,73830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4031,Chemical Technicians,detailed,620,14.1,0.214,0.46,22.98,47790,3.5,13.96,17.38,23.19,27.95,32.7,29030,36150,48240,58140,68020,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4041,Geological and Petroleum Technicians,detailed,110,5.9,0.039,0.33,28.12,58500,2,15.18,20.17,25.89,34.43,44.54,31560,41950,53850,71610,92640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4051,Nuclear Technicians,detailed,**,**,**,**,31.74,66030,4.5,22.06,27.35,32.49,36.38,42.09,45890,56890,67580,75660,87550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4061,Social Science Research Assistants,detailed,3230,12.3,1.114,5.5,24.44,50840,3.7,11.99,16.02,21.52,30.61,40.56,24940,33310,44760,63680,84350,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,770,15.6,0.266,1.12,21.75,45230,6.9,10.53,12.78,18.93,27.57,35.98,21900,26580,39360,57340,74840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4092,Forensic Science Technicians,detailed,690,12.2,0.238,2.49,35.5,73830,1.9,24.21,27.64,33.14,41.4,53.09,50360,57500,68930,86100,110430,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4093,Forest and Conservation Technicians,detailed,100,9.2,0.033,0.13,19.94,41460,2.4,14.64,16.65,19.83,22.93,27.15,30460,34640,41250,47690,56480,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,2600,7.1,0.897,2.05,29.12,60570,3.5,15.54,20.31,26.47,35.72,46.8,32310,42240,55060,74300,97340,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-0000,Community and Social Service Occupations,major,37200,2.4,12.811,0.89,26.19,54480,2.7,12.83,17.36,24.31,32.89,43.22,26680,36110,50570,68420,89890,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,1270,14,0.438,0.71,24.77,51520,5,15.14,17.61,23.45,28.62,37.31,31490,36630,48780,59530,77600,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,5920,3.5,2.039,1.12,31.86,66270,4.1,14.59,21.9,30.09,40.98,51.39,30350,45550,62580,85250,106890,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1013,Marriage and Family Therapists,detailed,780,9.4,0.267,1.02,26.73,55600,3.2,16.25,21.47,25.94,31.34,39.45,33800,44650,53950,65190,82060,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1014,Mental Health Counselors,detailed,3120,8.8,1.076,1.22,24.01,49950,3.6,13.26,17.78,23.12,29.02,36.4,27580,36980,48080,60360,75710,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1015,Rehabilitation Counselors,detailed,1910,11.9,0.659,0.83,18.23,37910,2.9,11.18,13.06,16.13,21.95,28.84,23250,27170,33560,45660,60000,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1019,"Counselors, All Other",detailed,450,9.9,0.154,0.74,21.22,44130,4.3,10.85,15.31,20.21,25.87,33.58,22570,31830,42040,53810,69840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1021,"Child, Family, and School Social Workers",detailed,5350,4.1,1.844,0.88,26.8,55750,3.4,13.73,20.11,26.06,33.3,41.48,28550,41830,54210,69260,86270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1022,Healthcare Social Workers,detailed,1890,13.5,0.653,0.61,27.71,57640,5,15.44,21.46,27.36,34.07,41.14,32110,44650,56900,70860,85570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1023,Mental Health and Substance Abuse Social Workers,detailed,1710,16.3,0.59,0.7,25.32,52670,2.6,14.11,18.87,24.98,30.88,37.97,29340,39260,51950,64240,78980,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1029,"Social Workers, All Other",detailed,650,12.2,0.223,0.5,32.23,67050,3.2,18.94,25.3,33.39,39.6,43.36,39400,52620,69450,82360,90180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1091,Health Educators,detailed,2480,5.7,0.855,2.02,39.21,81570,2.3,18.4,27.07,39.07,51.05,60.7,38280,56310,81260,106170,126250,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,**,**,**,**,25.98,54040,1.9,18.14,21.35,24.8,29.91,35.47,37730,44400,51580,62200,73780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1093,Social and Human Service Assistants,detailed,5530,7,1.905,0.71,20.1,41810,2.8,10.59,14.62,18.42,23.92,30.51,22020,30410,38320,49760,63460,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1094,Community Health Workers,detailed,690,14.2,0.238,0.82,24.85,51700,11.2,12.33,16.17,21.22,27.96,44.75,25640,33630,44150,58150,93070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-1099,"Community and Social Service Specialists, All Other",detailed,2560,12.2,0.881,1.15,21.5,44720,3.9,10.77,14.77,19.92,27.15,34.35,22400,30730,41420,56470,71450,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-2011,Clergy,detailed,790,10.9,0.273,0.81,23.31,48490,5.8,10.86,13.39,19.64,32.09,42.89,22580,27850,40860,66750,89220,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-2021,"Directors, Religious Activities and Education",detailed,570,20.3,0.197,1.4,*,*,*,*,*,*,*,*,*,*,*,*,*,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21-2099,"Religious Workers, All Other",detailed,**,**,**,**,16.33,33970,10.4,8.85,9.97,14.17,22.91,26.7,18410,20730,29470,47650,55530,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",23-0000,Legal Occupations,major,68320,1.4,23.531,3,61.71,128350,2.5,24.82,35.98,57.77,74.76,#,51620,74830,120160,155500,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",23-1011,Lawyers,detailed,43200,2.2,14.88,3.33,75.95,157970,3,37.37,53.96,71.4,#,#,77730,112240,148510,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,470,0,0.163,1.5,59.7,124180,1.9,38.39,49.94,60.7,74.76,79.48,79860,103870,126260,155500,165310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,140,40.1,0.047,0.94,*,*,*,*,*,*,*,*,*,*,*,*,*,,
