PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",19-4031,Chemical Technicians,,540,15.5,0.249,0.53,19.31,40160,3.1,12.21,14.78,18.1,22.59,28.55,25390,30740,37650,46980,59380,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",19-4091,"Environmental Science and Protection Technicians, Including Health",,410,17,0.188,0.8,18.19,37840,3.7,13.81,15.09,16.98,20.03,24.25,28720,31390,35310,41660,50430,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",19-4092,Forensic Science Technicians,,**,**,**,**,29,60310,1.6,19.14,22.47,27.61,35.38,42.82,39820,46730,57420,73580,89070,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",19-4099,"Life, Physical, and Social Science Technicians, All Other",,570,17.7,0.263,0.57,19.2,39930,3.1,10.11,13.8,18.86,23.58,28.94,21030,28700,39240,49050,60190,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-0000,Community and Social Service Occupations,major,25010,3,11.53,0.78,19.85,41280,2,11.42,14.25,18.38,24.1,30.41,23760,29640,38230,50130,63250,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1011,Substance Abuse and Behavioral Disorder Counselors,,1180,13.4,0.544,0.91,21.42,44560,4.1,10.36,15.69,20.79,27.14,33.41,21540,32630,43240,56450,69500,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1012,"Educational, Guidance, School, and Vocational Counselors",,2770,4.8,1.278,0.67,*,*,*,*,*,*,*,*,*,*,*,*,*,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1013,Marriage and Family Therapists,,880,19.4,0.408,1.54,21.71,45150,8.8,11.66,14.62,21.04,26.79,36.16,24250,30410,43760,55730,75200,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1014,Mental Health Counselors,,1490,9.3,0.687,0.77,20.38,42400,3.6,10.98,14.37,19.45,26.01,29.77,22840,29890,40470,54110,61910,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1015,Rehabilitation Counselors,,990,11.9,0.456,0.53,18.04,37520,2.9,10.65,14.33,17.4,21.26,26.8,22150,29800,36190,44220,55740,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1019,"Counselors, All Other",,1000,14.2,0.462,2.18,19.23,40000,5.6,8.43,12.19,17.74,25.32,29.01,17530,25360,36900,52670,60340,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1021,"Child, Family, and School Social Workers",,2470,6.7,1.139,0.53,20.58,42800,2.9,12.66,15.85,19.36,25,29.8,26340,32970,40270,51990,61980,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1022,Healthcare Social Workers,,1970,8.2,0.91,0.87,22.13,46040,1.9,14.62,16.95,21.35,26.6,31.19,30400,35250,44400,55320,64880,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1023,Mental Health and Substance Abuse Social Workers,,1460,10.3,0.674,0.75,17.45,36290,2.3,11.87,13.92,16.88,20.4,23.76,24700,28950,35100,42440,49430,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1029,"Social Workers, All Other",,540,9.1,0.249,0.51,25.66,53380,5.1,14.13,18.55,25.42,32.13,38.5,29390,38580,52880,66820,80080,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1091,Health Educators,,710,16.3,0.328,0.74,23.16,48180,4.2,12.61,15.99,19.84,28.81,39.89,26230,33250,41270,59930,82980,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1093,Social and Human Service Assistants,,4030,5.1,1.859,0.66,14.73,30640,1.6,9.73,12.67,13.6,16.75,20.9,20240,26360,28280,34830,43470,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-1798,"Community and Social Service Specialists, All Other*",,3110,8.5,1.435,1.51,19.38,40310,1.7,11.89,15.15,18.25,22.48,28.48,24730,31520,37950,46760,59240,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-2011,Clergy,,620,10.4,0.284,0.86,21.68,45100,4.8,12.23,13.81,19.9,26.69,35.37,25450,28720,41400,55510,73580,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-2021,"Directors, Religious Activities and Education",,380,12.2,0.174,1.27,16.35,34010,5.7,8.9,10.89,14.77,19.94,26.42,18520,22650,30720,41470,54950,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",21-2099,"Religious Workers, All Other",,**,**,**,**,14.01,29150,13.7,8.59,9.95,11.94,14.76,18.53,17870,20700,24830,30700,38540,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-0000,Legal Occupations,major,31190,3.3,14.379,1.84,47.55,98900,4.2,16.82,21.71,32.51,64.54,#,34990,45150,67620,134230,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-1011,Lawyers,,17630,4.4,8.13,1.83,64.48,134120,4.8,24.14,33.71,55.18,86.95,#,50210,70110,114770,180860,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-1012,Judicial Law Clerks,,470,33.5,0.218,1.53,18.37,38210,11.7,10.54,11.93,16.8,23.99,28.24,21930,24810,34940,49900,58750,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",,150,0,0.07,0.62,51.04,106150,1.8,19.4,39.66,49.49,67.6,78.93,40350,82500,102940,140600,164170,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-1022,"Arbitrators, Mediators, and Conciliators",,160,38.2,0.074,1.38,18.71,38920,10.3,12.35,13.1,14.36,21.99,36.39,25690,27260,29870,45750,75700,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-1023,"Judges, Magistrate Judges, and Magistrates",,370,0.3,0.17,0.82,*,*,*,*,*,*,*,*,*,*,*,*,*,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-2011,Paralegals and Legal Assistants*,,9270,7.2,4.275,2.17,24.1,50130,2.4,15.7,18.92,22.95,28.6,34.41,32660,39360,47730,59480,71560,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-2091,Court Reporters,,370,38.7,0.172,1.19,12.52,26040,11.8,8,8.88,10.36,12.94,19.14,16640,18480,21550,26920,39800,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-2093,"Title Examiners, Abstractors, and Searchers",,1440,31.6,0.664,1.71,20.2,42020,2.7,15.23,18.66,20.51,22.33,24.47,31680,38810,42660,46440,50900,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",23-2099,"Legal Support Workers, All Other",,1320,17.3,0.607,1.74,21.76,45270,6.2,10.87,16.46,21.4,27.11,33.33,22610,34240,44520,56400,69330,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-0000,"Education, Training, and Library Occupations",major,110880,1.5,51.125,0.78,23.28,48430,3.4,9.55,14.56,21.31,29.31,38.94,19860,30280,44330,60970,81000,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1011,"Business Teachers, Postsecondary",,1590,12.5,0.733,1.15,*,91270,5.9,*,*,*,*,*,52730,66040,80630,99920,147560,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1021,"Computer Science Teachers, Postsecondary",,550,6.2,0.253,0.97,*,90710,5.9,*,*,*,*,*,50440,63560,79640,110040,147700,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1022,"Mathematical Science Teachers, Postsecondary",,780,6,0.361,0.86,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1031,"Architecture Teachers, Postsecondary",,160,21.7,0.075,1.36,*,80720,3.5,*,*,*,*,*,54230,65550,78960,91800,111990,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1032,"Engineering Teachers, Postsecondary",,330,9.9,0.152,0.58,*,108470,5.3,*,*,*,*,*,56790,76180,106270,137250,166660,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1041,"Agricultural Sciences Teachers, Postsecondary",,40,0,0.02,0.25,*,93690,3.6,*,*,*,*,*,63870,77240,87720,104200,128330,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1042,"Biological Science Teachers, Postsecondary",,580,6.6,0.266,0.68,*,84580,3.7,*,*,*,*,*,47180,64230,79740,95960,122010,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",,140,22.5,0.063,0.76,*,85250,8.1,*,*,*,*,*,53930,66580,83480,102460,120650,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1052,"Chemistry Teachers, Postsecondary",,320,8.2,0.148,0.91,*,78200,2.9,*,*,*,*,*,41090,63120,78020,92670,116260,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1053,"Environmental Science Teachers, Postsecondary",,40,17.9,0.02,0.51,*,86950,7.7,*,*,*,*,*,39440,44660,71870,107450,148570,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1054,"Physics Teachers, Postsecondary",,240,22.5,0.111,1.04,*,77980,4.8,*,*,*,*,*,33700,60070,81020,95270,118180,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1061,"Anthropology and Archeology Teachers, Postsecondary",,40,24.2,0.018,0.39,*,91080,5.6,*,*,*,*,*,57410,67710,83620,105300,129400,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",,50,16.9,0.021,0.3,*,86070,10.3,*,*,*,*,*,40020,56380,75300,101040,158650,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1063,"Economics Teachers, Postsecondary",,130,17.4,0.059,0.57,*,91400,6.5,*,*,*,*,*,50780,65990,81460,113770,141860,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1064,"Geography Teachers, Postsecondary",,50,21,0.025,0.75,*,79050,6.5,*,*,*,*,*,49200,61980,76710,90380,126560,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1065,"Political Science Teachers, Postsecondary",,150,15.1,0.068,0.51,*,81250,4.6,*,*,*,*,*,48930,62750,75000,96850,115700,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1066,"Psychology Teachers, Postsecondary",,600,7.9,0.279,0.95,*,84530,3.2,*,*,*,*,*,51400,65000,79910,93330,127110,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1067,"Sociology Teachers, Postsecondary",,190,9.7,0.089,0.66,*,81810,4.2,*,*,*,*,*,51620,68400,83760,92620,112570,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1069,"Social Sciences Teachers, Postsecondary, All Other",,230,0.5,0.105,1.45,*,78500,1.6,*,*,*,*,*,52060,63210,77410,89870,103990,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1071,"Health Specialties Teachers, Postsecondary",,2080,5.4,0.959,0.8,*,83740,5,*,*,*,*,*,40380,55470,73890,94830,134020,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1072,"Nursing Instructors and Teachers, Postsecondary",,700,5.8,0.323,0.74,*,81340,2,*,*,*,*,*,58660,67430,79770,92100,110820,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1081,"Education Teachers, Postsecondary",,720,4.6,0.331,0.67,*,75440,3,*,*,*,*,*,50520,60020,73940,88850,101610,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",,480,1.2,0.221,1.94,*,71670,2.3,*,*,*,*,*,55650,64270,69870,75470,90930,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1112,"Law Teachers, Postsecondary",,330,19.2,0.15,1.29,*,115290,7.4,*,*,*,*,*,52380,75840,105640,149980,185090,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1113,"Social Work Teachers, Postsecondary",,110,1.7,0.052,0.67,*,103750,9.4,*,*,*,*,*,52530,66230,91600,115980,178130,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1121,"Art, Drama, and Music Teachers, Postsecondary",,880,10.2,0.405,0.58,*,78760,3.1,*,*,*,*,*,45160,58970,77890,91170,111390,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1122,"Communications Teachers, Postsecondary",,520,14.1,0.238,1.03,*,73510,1.8,*,*,*,*,*,53600,63680,72430,84400,93500,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1123,"English Language and Literature Teachers, Postsecondary",,1210,6,0.556,0.98,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1124,"Foreign Language and Literature Teachers, Postsecondary",,260,33,0.118,0.52,*,68250,2.8,*,*,*,*,*,38110,52070,69820,83840,94400,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1125,"History Teachers, Postsecondary",,210,14,0.096,0.52,*,78620,3.8,*,*,*,*,*,47210,63920,72780,90510,117050,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1126,"Philosophy and Religion Teachers, Postsecondary",,240,12.1,0.11,0.64,*,69590,3.9,*,*,*,*,*,42290,53310,67080,81690,103350,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1191,Graduate Teaching Assistants,,70,34,0.033,0.04,*,44280,10.1,*,*,*,*,*,18980,30080,44290,61190,70590,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",,70,12.6,0.034,0.23,*,69950,4.1,*,*,*,*,*,41740,51970,65690,78760,110940,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1194,"Vocational Education Teachers, Postsecondary",,2100,6.3,0.968,0.99,29.81,62010,4.2,14.99,20.12,30.37,37.85,44.69,31180,41850,63180,78730,92950,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-1199,"Postsecondary Teachers, All Other",,1590,7.1,0.735,0.52,*,69740,5.4,*,*,*,*,*,33510,44140,63150,86780,114200,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2011,"Preschool Teachers, Except Special Education",,6220,11.6,2.866,1.05,13.15,27360,4.3,8.33,9.69,11.85,14.36,20.61,17320,20150,24650,29880,42870,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2012,"Kindergarten Teachers, Except Special Education",,2790,4.7,1.286,1,*,48170,3.6,*,*,*,*,*,34490,40130,44800,54500,70470,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2021,"Elementary School Teachers, Except Special Education",,**,**,**,**,*,48550,3.6,*,*,*,*,*,34690,40720,45420,55600,70440,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",,7670,2.7,3.536,0.71,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2023,"Career/Technical Education Teachers, Middle School",,380,30.1,0.177,1.34,*,58940,1.7,*,*,*,*,*,42310,48410,58720,69370,75840,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",,10710,3.8,4.94,0.63,*,53270,2.3,*,*,*,*,*,39730,42950,48620,61990,75010,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2041,"Special Education Teachers, Preschool, Kindergarten, and Elementary School*",,1440,9.4,0.666,0.39,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-2054,"Special Education Teachers, Secondary School",,440,19.2,0.203,0.2,*,52330,8.1,*,*,*,*,*,28980,40450,48590,66580,79540,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,,380,18.7,0.174,0.33,*,*,*,*,*,*,*,*,*,*,*,*,*,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-3021,Self-Enrichment Education Teachers,,3250,11.2,1.497,1.14,17.93,37290,4.7,9.36,11.18,15.74,21.99,29.5,19470,23260,32730,45740,61350,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-3999,"Teachers and Instructors, All Other*",,**,**,**,**,*,36220,5.9,*,*,*,*,*,17320,20590,30260,45770,62120,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-4011,Archivists,,50,26.3,0.023,0.54,27.2,56570,8.2,14.77,16.64,20.62,38.71,52.66,30730,34610,42880,80520,109530,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-4012,Curators,,150,10.1,0.068,0.84,26.11,54310,5.7,14.71,17.07,23.71,33.22,43.4,30600,35510,49310,69090,90280,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-4013,Museum Technicians and Conservators,,140,18.1,0.066,0.81,15.68,32620,3.4,10.45,12.44,14.88,17.98,22.59,21730,25870,30940,37400,46980,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-4021,Librarians,,1760,6,0.81,0.71,27.75,57720,1.7,18.76,21.63,26.78,33.23,39.9,39010,44980,55690,69130,82990,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-4031,Library Technicians,,430,17.6,0.199,0.24,17.43,36260,2.5,11.75,13.92,17.06,20.82,23.91,24440,28940,35480,43310,49730,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-9021,Farm and Home Management Advisors,,70,21.8,0.034,0.42,23.37,48610,3.6,9.03,12.3,21.35,32.95,42.16,18790,25580,44410,68540,87700,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-9031,Instructional Coordinators,,2370,4.5,1.092,1.08,26.36,54830,3.1,17.44,20.2,24.42,32.19,39.85,36280,42020,50790,66960,82890,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-9041,Teacher Assistants,,7320,6.5,3.375,0.36,*,22920,2.4,*,*,*,*,*,16480,18170,21450,26360,33480,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",25-9099,"Education, Training, and Library Workers, All Other",,1330,5.3,0.611,0.75,23.01,47870,6.5,8.57,14.95,21.82,31.32,39.57,17830,31100,45380,65150,82300,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,28980,3.1,13.362,0.99,24.03,49990,2.4,9.62,13.4,20.32,29.04,41.07,20020,27880,42270,60410,85430,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1011,Art Directors,,220,11.8,0.102,0.43,35.58,74000,3.7,22.04,27.42,33.12,40.2,58.45,45840,57030,68880,83610,121580,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1012,Craft Artists,,120,30.8,0.055,1.47,10.2,21220,6.9,7.7,8.16,8.94,12.27,15.86,16010,16980,18590,25510,33000,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,290,18.6,0.133,1.44,13.41,27900,10.1,7.85,8.53,11.16,16.74,22.23,16330,17750,23210,34820,46230,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1014,Multimedia Artists and Animators,,340,17.1,0.156,0.7,27.71,57640,2.9,18.94,21.27,25.81,32.37,41.22,39400,44230,53680,67320,85750,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1019,"Artists and Related Workers, All Other",,70,0,0.03,0.53,43.29,90050,3.1,37.34,38.51,43.16,45.51,49.95,77660,80100,89780,94650,103890,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1021,Commercial and Industrial Designers,,130,36.5,0.059,0.26,27.77,57750,4.5,15.89,18.53,30.14,34.39,38.82,33050,38550,62680,71540,80740,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1022,Fashion Designers,,170,17.3,0.078,0.63,32.77,68150,12.1,16.9,20.92,29.01,35.21,60.17,35150,43510,60330,73230,125150,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1023,Floral Designers,,950,11.6,0.439,1.19,12.33,25650,4,8.39,9.94,12.08,14.25,17.28,17450,20680,25130,29630,35930,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1024,Graphic Designers,,3680,6.3,1.697,1.14,22.1,45980,2,11.75,15.8,20.9,26.89,33.79,24450,32860,43470,55930,70290,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1025,Interior Designers,,1240,17.7,0.57,1.79,24.19,50310,5.6,9.72,14.65,21.77,31.51,42.17,20220,30470,45280,65540,87710,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1026,Merchandise Displayers and Window Trimmers,,920,14.2,0.423,0.81,13.55,28190,2.6,8.2,9.53,12.44,16.06,21.75,17060,19820,25880,33400,45250,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1027,Set and Exhibit Designers,,110,32.3,0.051,0.77,19.43,40420,7.7,10.28,11.92,17.71,24.63,32.99,21370,24800,36830,51240,68620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-1029,"Designers, All Other",,**,**,**,**,23.92,49750,10.8,13.58,18.24,23.94,28.74,33.83,28240,37930,49800,59780,70370,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2011,Actors,,290,18.6,0.132,0.28,24.39,*,17.3,8.8,11.01,17.38,27.68,45.32,*,*,*,*,*,,True
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2012,Producers and Directors,,1840,6.7,0.847,1.31,33.56,69800,2.8,17.12,22.27,29.22,40.84,54.78,35610,46320,60780,84950,113950,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2021,Athletes and Sports Competitors,,1030,10.4,0.474,4.81,*,69700,20.8,*,*,*,*,*,17720,25160,37010,67850,#,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2022,Coaches and Scouts,,1860,9.2,0.859,0.57,*,50940,15.9,*,*,*,*,*,21070,23520,35930,59120,94730,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2023,"Umpires, Referees, and Other Sports Officials",,190,16.7,0.086,0.71,*,25910,3.8,*,*,*,*,*,16290,17680,21220,31770,44050,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2031,Dancers,,80,33.9,0.035,0.4,16.31,*,19.3,9.77,10.6,13.07,18.17,29.38,*,*,*,*,*,,True
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2041,Music Directors and Composers,,140,17.8,0.064,0.32,28.73,59750,10.3,13.59,18.71,22.83,33.94,44.85,28260,38910,47490,70600,93290,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2042,Musicians and Singers,,1190,9.9,0.547,1.65,15.33,*,8.9,7.8,8.47,10.4,17.57,26.81,*,*,*,*,*,,True
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",,750,28.4,0.347,2.48,12.84,*,8,7.82,8.48,9.8,13.63,23.95,*,*,*,*,*,,True
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3011,Radio and Television Announcers,,490,13.6,0.226,0.91,22.91,47650,9.5,9.23,11.56,17.56,27.69,39.98,19200,24050,36530,57590,83160,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3012,Public Address System and Other Announcers,,60,21.6,0.027,0.45,20.78,43220,19,9.98,11.17,13.62,17.23,33.21,20750,23230,28330,35830,69080,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3021,Broadcast News Analysts,,110,23.1,0.049,1.21,66.55,138420,8.4,19.51,30.75,60.57,#,#,40590,63960,125980,#,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3022,Reporters and Correspondents,,850,24.2,0.394,1.12,25.01,52020,3.7,13.79,16.43,21.05,31.31,42.65,28670,34170,43790,65130,88710,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3031,Public Relations Specialists,,3810,5.8,1.756,1.06,32.37,67320,4.9,16.69,20.9,27.42,36.68,48.18,34710,43480,57030,76300,100210,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3041,Editors,,1310,10.6,0.604,0.78,32.47,67530,4.2,18.01,22.8,29.96,37.38,55.21,37460,47430,62320,77750,114840,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3042,Technical Writers,,390,12.8,0.18,0.51,27.68,57580,4.2,15.84,18.43,27.05,34.42,42.83,32960,38330,56260,71600,89080,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3043,Writers and Authors,,580,10.4,0.266,0.83,24.4,50750,6.6,9.85,14.83,21.27,31.81,44.65,20490,30850,44250,66170,92870,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3091,Interpreters and Translators,,**,**,**,**,23.95,49820,10.6,11.44,16.15,21.32,27.54,44.93,23790,33590,44350,57290,93450,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-3099,"Media and Communication Workers, All Other",,230,10.9,0.105,0.57,21.41,44530,3.3,12.88,15.46,19.67,25.16,34.31,26790,32150,40910,52330,71370,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-4011,Audio and Video Equipment Technicians,,810,11.9,0.373,0.97,19.09,39700,4.6,11.18,14.01,17.5,23.93,29.77,23260,29130,36390,49780,61930,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-4012,Broadcast Technicians,,750,9.9,0.346,1.46,15.86,33000,4.3,8.67,10.1,12.8,21.51,27.93,18030,21010,26620,44730,58080,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-4014,Sound Engineering Technicians,,530,16.4,0.244,2.09,19.76,41100,6.4,11.45,15.25,18.38,25.18,28.45,23820,31710,38230,52370,59180,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-4021,Photographers,,1030,11.7,0.476,1.12,15.75,32750,7.2,7.99,8.95,11.81,21.63,29.26,16620,18620,24560,44990,60860,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",27-4031,"Camera Operators, Television, Video, and Motion Picture",,470,16.1,0.215,1.7,18.77,39030,3.3,10.55,13.23,17.36,23.6,29.34,21950,27520,36120,49090,61030,,
