AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,2200,11,0.36,5.61,,,42.01,87390,4.5,22.6,30.84,39.58,56.82,57.04,47000,64140,82320,118180,118650,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,1790,15.7,0.294,3.89,,,43.27,90000,13.8,17.3,17.3,32.74,50.48,88.07,35980,35980,68110,105000,183180,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,12260,17.3,2.009,5.49,,,27.89,*,4.9,15.6,15.61,15.68,16.7,70.18,*,*,*,*,*,,True
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,38920,7.5,6.379,6.14,,,64.71,134590,3.5,24.45,41.02,51.5,76.6,106.01,50850,85320,107120,159330,220510,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,7730,7.4,1.267,0.86,,,*,63800,4,*,*,*,*,*,31240,35650,47480,68930,98680,True,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,940,14.9,0.154,1.79,,,*,39630,4.2,*,*,*,*,*,29310,31390,33150,44900,49600,True,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,900,27.9,0.147,4.02,,,29.97,62330,7.3,14.12,21.28,31.91,36.25,42.74,29360,44250,66380,75390,88910,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,1390,20.2,0.229,2.89,,,49.66,103290,14.1,20.42,30,43.3,66.45,77.87,42470,62400,90060,138210,161960,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,1880,27.9,0.308,1.43,,,63.01,*,11.7,15.33,22.82,46.66,61.53,#,*,*,*,*,*,,True
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,1510,34.6,0.247,3.14,,,30.86,*,21.7,17.24,21.83,21.83,30.5,50.93,*,*,*,*,*,,True
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,2380,20.8,0.39,2.15,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,2350,13.6,0.386,1.28,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,10940,3.8,1.794,1,,,39.15,81430,5,19.02,26.45,34.51,46.26,63.18,39560,55010,71780,96230,131420,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,**,**,**,**,,,55.23,114880,2.2,23.44,30.81,49.57,76.55,101.63,48760,64090,103100,159220,211390,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,1430,7.3,0.234,0.71,,,49.33,102610,3.6,29.51,34.96,46.69,54.9,70.51,61380,72710,97120,114200,146660,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,**,**,**,**,,,63.18,131400,8.1,23.34,36.89,54.36,77.6,100,48540,76730,113070,161410,208010,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,1720,18.7,0.282,0.8,,,32.11,66780,3,19.64,23.05,29.58,41.89,47.49,40850,47940,61520,87120,98770,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,640,12.6,0.105,1.09,,,43.17,89800,9.4,17.53,30.45,44.26,51.92,63.46,36460,63330,92060,107990,132000,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,9270,4.8,1.52,9.45,,,65.79,136840,3.2,21.48,24.9,38.88,83.22,#,44670,51800,80860,173100,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,4280,15.7,0.701,1.85,,,39.63,82430,6.9,19.19,24.43,34.18,50.59,64.33,39910,50820,71090,105230,133800,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,8950,7.1,1.467,6.57,,,53.08,110410,5.3,19.42,39.54,48.24,61.91,63.82,40380,82250,100340,128770,132750,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,3700,7.5,0.607,6.69,,,41.26,85820,2.2,18.76,22.46,31.83,58.44,67.3,39010,46720,66210,121550,139980,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,2760,4.7,0.452,7.83,,,47.21,98190,2.8,17.96,27.07,39.43,63.51,81.72,37360,56310,82020,132090,169980,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,2040,13.2,0.334,1.04,,,36.01,74900,2.6,17.88,21.76,30.89,40.16,56.15,37200,45260,64250,83530,116790,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,**,**,**,**,,,36.8,76540,21.5,18.21,23.67,36.98,38.28,61.84,37870,49240,76930,79630,128620,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,8830,9.6,1.447,6.67,,,44.52,92600,6,22.65,24.29,35,58.63,80.4,47120,50530,72800,121940,167240,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,2630,14.6,0.432,4.46,,,34.89,72570,3,17.45,23.21,30.9,40.97,61.58,36290,48270,64280,85210,128090,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,328350,1.1,53.824,0.88,,,53.9,112120,1.1,22.43,31.11,49.66,65.43,80.67,46650,64720,103290,136090,167800,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,940,20.7,0.154,0.61,,,50.84,105750,24.7,17.3,29.58,40.08,50.86,#,35980,61520,83370,105790,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,7570,17.6,1.241,1.52,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,**,**,**,**,,,104.04,216410,10,88.05,88.05,95.79,#,#,183150,183150,199250,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,90,2.8,0.014,0.4,,,86.73,180390,0.5,30.95,31.97,102.23,113.32,#,64380,66500,212640,235710,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,4160,13.4,0.681,1.44,,,33.01,68660,5.8,14.71,14.71,34.95,40.66,48.81,30600,30600,72700,84560,101520,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,3360,15.3,0.55,2,,,57.22,119020,5.6,14.59,37.14,60.38,65.63,86.94,30350,77250,125590,136510,180820,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,12740,5.4,2.088,0.95,,,69.55,144660,2.3,40.55,65,69.21,81.81,93.24,84350,135190,143950,170150,193940,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,5720,14.1,0.938,0.98,,,66.52,138360,2.3,37.63,59,67.26,77.94,82.59,78260,122720,139900,162120,171790,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,340,9.8,0.055,0.88,,,76.27,158630,9,17.79,54.43,84.13,104.8,110,37010,113220,174990,217980,228800,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,5280,6.5,0.866,0.95,,,51.47,107060,0.8,39.55,47.23,49.49,57.65,62.76,82260,98240,102950,119910,130530,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,9000,13.4,1.476,0.95,,,52.02,108210,5.8,35.71,46.69,49.11,60.12,66.16,74270,97100,102150,125040,137610,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,290,3.1,0.048,0.46,,,59.42,123600,0.6,40.06,46.81,61.95,66.73,79.64,83320,97370,128860,138800,165640,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,360,4.1,0.06,0.55,,,34.41,71570,1.4,22.02,24.14,32.1,43.77,46.74,45810,50200,66770,91040,97220,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,5310,3.3,0.87,0.99,,,44.24,92010,0.7,32.2,37.81,40.81,50.42,57.46,66970,78650,84880,104880,119520,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,5490,8.7,0.899,0.82,,,51.34,106790,1.7,36.53,40.45,50.22,60.97,63.46,75990,84140,104450,126810,132000,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,80,9.9,0.013,0.28,,,37.95,78930,3.1,24.73,32.67,38.49,42.7,46.36,51440,67950,80050,88820,96430,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,230,33.8,0.037,0.33,,,44.81,93200,10.4,22.93,31.08,39.03,44.51,88.55,47700,64640,81190,92580,184190,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,2480,3.9,0.406,0.76,,,65.79,136850,5.5,29.93,38.83,60.87,79.88,102.52,62260,80770,126600,166150,213240,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,111660,1.8,18.303,0.88,,,60.26,125350,0.4,40.33,49.87,62,68.89,79.72,83890,103720,128960,143290,165810,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,540,32,0.088,0.28,,,129.26,268850,22.6,23.01,110.15,#,#,#,47850,229110,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,detailed,250,12.4,0.04,0.75,,,81.34,169190,8.5,42.9,66.75,85.32,102.84,105.22,89230,138850,177460,213900,218850,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,6190,13.4,1.014,0.58,,,71.69,149110,4.6,49.95,59.63,74.7,80.43,97.99,103890,124030,155380,167290,203820,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,640,40.4,0.105,1.12,,,49.08,102090,5.2,39.97,42.65,42.65,52.02,61.69,83140,88710,88710,108200,128320,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1212,Cardiologists,detailed,**,**,**,**,,,150.82,313700,16.4,74.2,104.63,#,#,#,154330,217620,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,3110,22.3,0.509,0.75,,,108.14,224930,7.6,25.44,85.01,106.36,#,#,52920,176830,221230,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,2270,24.7,0.372,0.82,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1217,Neurologists,detailed,1320,29.8,0.216,2.82,,,#,#,7.9,#,#,#,#,#,#,#,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,950,32.7,0.155,1.07,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,1610,28.4,0.264,1.17,,,91.42,190150,7.1,60.57,66.95,88.46,110.23,#,125990,139250,183990,229270,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,820,42.9,0.135,1.62,,,99.11,206150,21.6,28.27,61.5,107.69,#,#,58790,127910,223990,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,2260,17.7,0.371,2.07,,,155.19,322780,9.1,81.08,83.06,#,#,#,168640,172760,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,420,36.6,0.068,0.35,,,177.49,369180,7.1,83.83,#,#,#,#,174360,#,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,4820,11.8,0.791,0.38,,,113.43,235940,9,31.62,53.91,#,#,#,65770,112120,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,detailed,820,35.6,0.134,2.54,,,47.48,98760,12.1,22.96,33.31,35.58,74.98,75,47760,69270,74000,155950,156000,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,9560,20.9,1.567,1.08,,,53.78,111860,2.3,49.44,50,51.91,60.08,60.2,102840,104000,107960,124960,125210,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,**,**,**,**,,,58.81,122320,25.1,31.26,40.26,47.58,63.21,87.72,65020,83740,98970,131480,182460,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,11170,5.1,1.832,0.81,,,31.63,65780,1.7,18.54,22.45,27.41,39.18,51.82,38560,46690,57010,81500,107780,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,1960,19.7,0.321,0.85,,,39.39,81920,3.9,22.26,28.44,32.03,50.36,63.42,46300,59160,66630,104750,131910,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,2890,5.8,0.474,0.86,,,51.87,107890,1.2,38.06,44.94,50.67,61.21,66.69,79160,93470,105400,127330,138720,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,480,6.2,0.078,0.69,,,60.74,126330,1,48.04,51.61,62.45,65.53,77.9,99910,107350,129900,136300,162030,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,6400,6.5,1.049,0.72,,,42.79,89000,2.1,24.12,31.37,42.23,51.12,62.45,50180,65250,87840,106330,129890,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,960,5.7,0.157,0.61,,,50.15,104310,1.8,36.23,38.84,51.5,61.02,65.66,75360,80780,107110,126910,136570,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,5930,1.9,0.972,0.86,,,20.96,43590,1.1,15.01,16.54,17.1,22.77,30.63,31210,34410,35560,47350,63710,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,1310,8.2,0.215,0.33,,,34.1,70930,2.2,23.51,24.68,29.52,38.02,54.46,48890,51340,61400,79080,113280,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,1320,9,0.216,1.62,,,20.67,43000,1.8,15.22,16.46,18.37,23.07,29.93,31660,34240,38220,47990,62260,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,14230,5.6,2.333,0.76,,,24.28,50490,1.1,17.94,19.85,22.98,27.59,34.9,37320,41290,47800,57390,72590,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,3230,16.3,0.529,0.78,,,25.99,54070,1.6,17.96,19.73,24.27,29.94,35.59,37350,41030,50470,62270,74020,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,3630,5,0.595,0.82,,,32.97,68580,1.7,20.6,29.11,31.89,39.88,41.01,42840,60540,66320,82940,85300,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,2900,8.5,0.475,0.59,,,23.34,48560,1.8,17.1,18.58,23.03,26.53,30.35,35570,38640,47900,55170,63130,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,1130,24.9,0.185,0.41,,,23.73,49350,4.6,16.93,17.83,22.88,24.16,29.23,35200,37090,47580,50260,60790,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,28280,3.3,4.635,1.08,,,32.95,68530,0.9,25,29.51,31.28,36.6,40.22,52000,61380,65060,76130,83660,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,8290,9.2,1.359,1.07,,,32.63,67880,2.5,17.84,21.46,28.23,35.04,48.62,37120,44630,58710,72870,101120,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,3150,8.5,0.517,1.04,,,26.18,54450,4.2,17.89,21.41,22.14,28.95,38.13,37210,44540,46060,60220,79310,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,detailed,330,26,0.054,0.87,,,40.79,84840,6.2,30.81,30.92,40.7,44.82,54.58,64080,64310,84660,93230,113530,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2092,Hearing Aid Specialists,detailed,**,**,**,**,,,27.64,57500,23.9,17.77,17.77,26.75,36.84,38.74,36960,36960,55640,76620,80580,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other",detailed,8060,8.3,1.321,1.2,,,26.57,55270,2,18.17,18.95,23.12,28.83,39.76,37800,39410,48090,59960,82690,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-9021,Health Information Technologists and Medical Registrars,detailed,1060,5.2,0.173,0.72,,,42.47,88340,2.2,23.29,29.08,40.22,49.83,64.81,48450,60480,83660,103650,134810,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,610,5.7,0.1,0.5,,,*,66260,1.6,*,*,*,*,*,40910,46400,61700,65530,85860,True,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-9092,Genetic Counselors,detailed,60,11.1,0.009,0.43,,,53.33,110930,2.1,40.58,47.01,56.18,59.39,68.13,84400,97780,116850,123540,141700,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,1650,12.8,0.271,0.97,,,39.94,83080,5.8,18.23,22.68,31.37,50,68.03,37910,47170,65250,104000,141500,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,457310,0.7,74.964,1.63,,,17.58,36560,1.1,14.34,14.34,15.99,17.89,22.62,29830,29830,33270,37210,47060,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,320500,0.9,52.537,2.22,,,15.68,32610,1.5,14.34,14.34,15.51,15.99,16.71,29830,29830,32250,33270,34760,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,39710,2,6.509,0.73,,,20.49,42620,0.6,17.54,18.08,18.85,22,24.65,36480,37600,39210,45770,51260,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-1132,Orderlies,detailed,1770,2.3,0.29,0.96,,,22.23,46230,0.4,16.79,18.07,20.54,25.04,32.74,34930,37580,42720,52070,68110,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,390,19.5,0.064,0.31,,,23.11,48070,4.3,17.16,17.16,21.41,30.37,30.8,35700,35700,44520,63160,64060,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,1560,13.6,0.256,0.87,,,37.57,78140,2.4,31.05,32.95,37.8,39.45,45.33,64590,68530,78620,82050,94290,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,detailed,100,45.9,0.016,0.64,,,30.09,62590,8.8,18.01,25.84,30.73,35.59,36.03,37460,53740,63920,74030,74950,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,3040,8.7,0.498,0.75,,,37.38,77750,4,16.67,32.9,38.74,42.54,46.12,34670,68420,80590,88480,95930,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,2760,16.1,0.452,1.56,,,18.43,38320,3.5,15,15.26,16.44,18.28,32.36,31210,31750,34200,38020,67300,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,5230,13.5,0.858,1.47,,,30.92,64320,5.8,14.91,16.51,28.81,37.69,47.84,31010,34340,59930,78390,99500,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,20160,7.8,3.305,1.34,,,21.16,44020,2.1,17.34,17.73,21.37,22.11,28.26,36080,36880,44450,45980,58780,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,36770,8,6.028,1.18,,,21.1,43880,1.1,17.01,17.96,18.9,22.39,28.41,35370,37350,39310,46560,59090,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,2660,10.3,0.436,1.01,,,26.5,55110,1.6,17.98,22.2,25.42,31.55,34.64,37390,46170,52880,65620,72040,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,2880,3.1,0.473,1.44,,,17.23,35840,1.5,14,14,14.35,17.41,24.51,29120,29120,29850,36210,50970,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,4330,13.4,0.71,2.43,,,21.14,43960,3.1,14.88,16.48,18.31,24.83,31.38,30950,34280,38080,51650,65280,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,4550,6,0.746,0.99,,,19.32,40190,1.6,16.98,17.56,17.88,21.13,22.62,35310,36530,37190,43940,47060,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,5220,7.9,0.856,0.92,,,23.3,48460,1.1,17.77,20.27,22.42,25.45,30.14,36960,42160,46640,52940,62690,,
