PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,39-9021,Personal Care Aides,detailed,640,16.9,9.927,0.7,13.73,28550,3,10.43,11.86,13.65,15.53,17.76,21690,24670,28390,32290,36940,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,39-9031,Fitness Trainers and Aerobics Instructors,detailed,140,14.2,2.244,1.14,18,37430,6.8,9.18,11.07,15.38,25.34,29.63,19090,23020,31990,52710,61630,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,39-9032,Recreation Workers,detailed,330,11.7,5.094,2.06,13.68,28440,2.5,8.89,10.64,12.85,14.82,20.84,18490,22120,26730,30830,43350,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,39-9041,Residential Advisors,detailed,30,11.5,0.502,0.65,18.94,39390,5.1,15.32,16.5,18.35,21.59,24.03,31860,34320,38160,44900,49980,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-0000,Sales and Related Occupations,major,5910,5.9,91.564,0.9,17.44,36280,4.4,8.67,10.17,12.43,20.2,30.52,18040,21140,25850,42020,63480,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,610,13.9,9.515,1.13,21.25,44190,2.9,13.6,16.63,20.82,24.88,29.26,28280,34580,43300,51750,60860,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,90,22.9,1.436,0.81,40.11,83440,6.8,20.59,23.74,36.22,48.9,70.62,42840,49380,75330,101710,146880,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-2011,Cashiers,detailed,2240,14.5,34.66,1.39,10.44,21710,2.1,8.05,8.99,10.34,11.6,13.13,16740,18700,21510,24130,27310,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-2021,Counter and Rental Clerks,detailed,160,31.3,2.494,0.8,14.81,30790,8.3,9.77,11.12,15.03,17.57,20.81,20310,23130,31260,36540,43290,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-2022,Parts Salespersons,detailed,50,37.9,0.822,0.46,15.14,31490,6.6,8.33,9.85,13.53,20.52,24.69,17330,20490,28140,42680,51340,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-2031,Retail Salespersons,detailed,1570,8.3,24.287,0.78,14.05,29230,5.5,9.16,10.34,12.31,14.73,20.25,19050,21510,25610,30640,42120,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-3011,Advertising Sales Agents,detailed,60,23.5,0.915,0.96,21.29,44290,14.9,8.4,11.18,18.68,32.08,37.58,17470,23250,38850,66720,78160,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-3021,Insurance Sales Agents,detailed,80,24.7,1.227,0.45,24.62,51210,5.5,15.64,17.47,21.95,31.41,38.22,32540,36330,45660,65340,79490,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,70,32,1.154,0.42,67.14,139650,20,22.21,28.97,48.46,#,#,46200,60250,100800,#,#,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-3099,"Sales Representatives, Services, All Other",detailed,160,20.6,2.46,0.35,35.31,73450,10.2,16.95,21.62,27.66,38.92,66.16,35250,44980,57530,80960,137620,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,190,23.7,2.968,1.29,33.96,70630,6.1,11.74,21.67,33.13,41.36,53.77,24410,45080,68910,86020,111850,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,430,16.8,6.713,0.69,28.83,59970,4.4,16.65,21.08,26.52,34.57,43.58,34630,43840,55150,71910,90650,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,41-9022,Real Estate Sales Agents,detailed,40,32.6,0.654,0.63,22.65,47110,9.5,16.15,18.06,21.5,26.47,30.53,33580,37570,44730,55050,63500,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-0000,Office and Administrative Support Occupations,major,10010,2.8,155.047,1.01,18.31,38070,1.6,10.73,13.99,17.54,21.93,27.04,22310,29090,36480,45620,56250,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,740,6.5,11.488,1.12,26.9,55950,2.1,16.96,20.43,25.33,32.31,39.38,35270,42490,52680,67210,81900,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-2011,"Switchboard Operators, Including Answering Service",detailed,**,**,**,**,14.53,30220,2.7,12.36,13.03,14.14,15.34,18.39,25710,27100,29420,31920,38240,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-3021,Billing and Posting Clerks,detailed,170,11.3,2.649,0.79,18.04,37530,2.2,13.18,15.81,17.91,20.99,23.49,27420,32890,37260,43660,48850,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,700,6.6,10.886,1.01,19.15,39820,3,9.71,15.18,18.96,23.17,27.54,20190,31580,39430,48190,57270,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-3051,Payroll and Timekeeping Clerks,detailed,50,25.2,0.788,0.73,20.37,42380,5.4,11.89,15.4,20.96,23.87,29.86,24730,32030,43600,49650,62110,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-3061,Procurement Clerks,detailed,**,**,**,**,17.32,36030,3.7,10.72,15.51,17.43,19.41,24.24,22300,32260,36250,40380,50410,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-3071,Tellers,detailed,240,25.3,3.672,1.07,14.25,29650,4.3,10.65,12.59,14.23,16.51,18.33,22160,26190,29600,34350,38120,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4031,"Court, Municipal, and License Clerks",detailed,50,16.9,0.765,0.82,16.41,34140,5.3,8.67,12.48,15.87,19.76,25.69,18020,25950,33010,41100,53440,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4051,Customer Service Representatives,detailed,520,11.2,8.091,0.42,16.58,34490,3.5,9.77,12.18,16.56,19.91,23.85,20320,25330,34440,41410,49610,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4061,"Eligibility Interviewers, Government Programs",detailed,40,25.3,0.678,0.69,18.61,38700,4.8,9.67,13.88,19.21,22.67,26.33,20120,28880,39960,47150,54760,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4071,File Clerks,detailed,40,27.4,0.626,0.75,*,*,*,*,*,*,*,*,*,*,*,*,*,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,150,37,2.286,1.29,12.2,25370,4.8,8.98,10.68,12.25,13.78,14.78,18670,22210,25470,28670,30750,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4111,"Interviewers, Except Eligibility and Loan",detailed,280,7.5,4.345,3.27,16.08,33450,2.2,11.38,13.21,15.81,18.56,21.67,23670,27480,32890,38610,45070,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4121,"Library Assistants, Clerical",detailed,150,18.9,2.364,3.58,14.81,30800,3.8,10.22,12.02,14.37,17.39,19.95,21250,24990,29890,36180,41500,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4131,Loan Interviewers and Clerks,detailed,40,23.9,0.668,0.42,17.95,37330,3,10.75,12.36,18.77,22.37,24.31,22360,25710,39040,46530,50560,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4141,New Accounts Clerks,detailed,**,**,**,**,16.54,34400,3.8,12.89,14.12,16.24,18.6,21.83,26820,29370,33790,38690,45410,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,60,5.9,0.946,1,18.7,38900,3.2,13.28,15.4,18.66,22.09,24.44,27630,32040,38820,45960,50830,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4171,Receptionists and Information Clerks,detailed,310,10.4,4.724,0.66,15.82,32900,3.3,10.69,12.59,15.69,18.65,22.35,22240,26200,32640,38800,46490,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-4199,"Information and Record Clerks, All Other",detailed,40,26.3,0.568,0.5,16.05,33370,4.8,11.05,13.03,14.59,17.6,25.42,22990,27110,30340,36620,52880,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,60,9.2,0.946,1.41,20.52,42690,3,15.65,17.34,19.98,23.61,27.76,32560,36060,41550,49110,57730,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,60,26,0.977,0.7,20.19,42000,6.1,14.03,16.25,18.07,21.41,31.86,29180,33800,37580,44540,66260,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5051,Postal Service Clerks,detailed,90,0,1.379,2.37,23.16,48170,0.9,16.63,20.26,21.21,28.16,29.28,34580,42150,44120,58580,60910,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5052,Postal Service Mail Carriers,detailed,140,0,2.199,0.93,23.28,48420,0.9,17.4,17.41,21.63,28.77,30.74,36190,36210,44980,59850,63940,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5061,"Production, Planning, and Expediting Clerks",detailed,200,19,3.101,1.32,22.02,45790,5.8,15.15,16.54,18.91,26.12,34.55,31520,34390,39320,54340,71860,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,230,11.3,3.578,0.76,17.18,35730,2.4,11.49,14.98,17.33,19.92,23.14,23910,31150,36050,41430,48140,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-5081,Stock Clerks and Order Fillers,detailed,1180,14.1,18.319,1.28,14.46,30070,4.1,8.84,10.65,13.71,17.64,21.85,18380,22150,28520,36680,45460,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,210,13.3,3.274,0.78,29.36,61070,4,21.87,25.24,28.12,31.22,38.48,45490,52490,58490,64940,80040,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-6012,Legal Secretaries,detailed,80,34.9,1.252,0.96,19.43,40410,3.3,16.25,17.36,19.22,21.88,23.78,33800,36110,39970,45510,49470,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-6013,Medical Secretaries,detailed,690,3.4,10.732,2.65,18.5,38480,2.1,14.89,16.27,18.09,20.87,23.59,30970,33840,37620,43410,49060,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1400,3.9,21.705,1.37,18.04,37520,2,12.13,15.13,18.01,21.6,24.24,25230,31470,37470,44930,50430,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-9021,Data Entry Keyers,detailed,140,34,2.209,1.75,15.23,31680,5.3,10.6,11.94,15.86,17.75,19.16,22040,24840,32990,36910,39840,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-9041,Insurance Claims and Policy Processing Clerks,detailed,40,33.9,0.575,0.3,24.12,50170,7.2,17.24,20.93,24.68,28.44,30.66,35860,43540,51340,59150,63770,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-9061,"Office Clerks, General",detailed,1340,6.6,20.718,1,17.9,37240,2.4,10.19,14,17.52,21.86,26.43,21200,29130,36440,45470,54980,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-9071,"Office Machine Operators, Except Computer",detailed,**,**,**,**,16.88,35120,3.6,14.76,15.73,17.06,18.34,19.49,30700,32720,35480,38150,40540,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,43-9199,"Office and Administrative Support Workers, All Other",detailed,50,27.6,0.699,0.48,13.59,28270,10,8.12,8.71,9.71,17.65,24.77,16890,18110,20200,36700,51520,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,45-0000,"Farming, Fishing, and Forestry Occupations",major,100,26.1,1.502,0.45,17.89,37210,3.8,12.58,14.62,17.51,21.34,24.48,26160,30410,36420,44390,50910,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,45-4022,Logging Equipment Operators,detailed,50,36.7,0.849,4.65,18.39,38260,5.9,12.36,15.91,18.34,21.8,24.35,25700,33090,38140,45350,50650,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-0000,Construction and Extraction Occupations,major,2180,6.1,33.801,0.84,21.12,43930,1.7,14.31,16.62,19.81,24.59,29.58,29760,34570,41210,51140,61530,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,260,12.6,4.092,1.05,29.78,61940,4.3,20.11,23.16,27.69,35.68,45.14,41830,48170,57600,74220,93890,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2021,Brickmasons and Blockmasons,detailed,40,27.7,0.644,1.42,21.47,44660,7.6,16.08,17.47,20.51,26.04,29.22,33450,36340,42650,54160,60770,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2031,Carpenters,detailed,590,14,9.109,1.87,20.16,41940,1.8,14.79,17.12,20.35,23.23,25.68,30760,35620,42320,48310,53410,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2061,Construction Laborers,detailed,300,16.3,4.702,0.7,16.15,33590,2.3,12.66,14.15,16.2,18.1,19.63,26340,29420,33690,37660,40840,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,70,11.7,1.089,0.42,20.37,42380,4,13.92,16.78,20.6,23.79,27.44,28960,34900,42850,49480,57070,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2111,Electricians,detailed,210,20.3,3.253,0.73,22.63,47080,3.2,16,18.3,22.76,27.11,29.77,33290,38070,47340,56380,61920,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2141,"Painters, Construction and Maintenance",detailed,140,27.1,2.209,1.42,18.91,39330,6,13.5,15.84,18.14,21.84,26.98,28080,32950,37720,45420,56110,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,120,28.4,1.783,0.59,25.97,54010,4.9,18.02,21.23,26.02,30.44,35.57,37480,44160,54130,63320,73990,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-4051,Highway Maintenance Workers,detailed,250,8.4,3.891,3.78,18.61,38720,2.9,14.42,16.03,17.55,20.55,24.68,30000,33350,36500,42740,51320,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-0000,"Installation, Maintenance, and Repair Occupations",major,2080,5.5,32.267,0.83,23.31,48480,2.6,13.57,16.96,21.67,28.31,36.76,28220,35290,45060,58890,76460,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,220,12.7,3.446,1.07,34.95,72700,3.3,22.66,26.79,34.35,44.48,48.81,47140,55720,71460,92520,101530,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,70,30.2,1.117,1.58,20.11,41840,5.7,13.77,16.06,18.68,24.06,28.98,28650,33400,38860,50040,60290,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,**,**,**,**,28.98,60280,5.2,20.5,25.15,29.84,34.45,37.23,42640,52320,62070,71650,77440,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3021,Automotive Body and Related Repairers,detailed,70,19.7,1.131,1.12,16.86,35070,4.1,11.91,14.52,17,18.94,22.33,24770,30200,35370,39390,46440,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3023,Automotive Service Technicians and Mechanics,detailed,270,14.4,4.258,0.95,19.55,40660,5.7,12.6,15.51,18.94,23.07,27.92,26210,32270,39390,47990,58060,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,60,29.6,0.905,0.5,21.03,43730,2.9,15.89,18.04,21.01,23.39,25.31,33050,37510,43700,48650,52650,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,220,11.6,3.437,1.6,22.44,46670,2.4,15.41,18.49,22.35,26.85,29.81,32050,38450,46480,55850,62000,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9041,Industrial Machinery Mechanics,detailed,160,13.6,2.525,1.05,23.22,48290,2.6,16.53,18.84,22.45,26.95,30.89,34390,39200,46690,56060,64250,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9052,Telecommunications Line Installers and Repairers,detailed,40,34,0.661,0.88,34.2,71140,5.3,28.8,32.33,34.85,37.38,38.9,59900,67240,72500,77750,80900,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9071,"Maintenance and Repair Workers, General",detailed,510,9.9,7.907,0.83,19.43,40420,1.9,12.69,15.59,18.64,22.97,28.22,26390,32430,38760,47780,58690,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-0000,Production Occupations,major,5110,9,79.207,1.25,18.88,39270,1.6,12.78,15.16,17.72,21.48,26.77,26580,31530,36850,44670,55670,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,310,10.4,4.775,1.11,32.4,67400,2.7,20.75,24.84,32.8,39.5,45.81,43170,51670,68230,82150,95290,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,780,5.5,12.131,6.57,16.43,34180,2.4,13.07,14.39,16.23,18.32,20.46,27180,29940,33760,38100,42550,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-2041,Structural Metal Fabricators and Fitters,detailed,50,37.8,0.807,1.48,21.87,45480,6.3,15.76,19.58,22.19,24.84,28.72,32780,40730,46160,51660,59730,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-2098,"Assemblers and Fabricators, All Other, Including Team Assemblers",detailed,610,23.2,9.382,1.02,16.53,34370,2.6,11.68,15.26,16.85,18.44,20.92,24300,31740,35040,38350,43510,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-3011,Bakers,detailed,80,41.5,1.165,0.91,14.24,29620,8.1,8.97,10.94,13.63,17.35,21.56,18650,22760,28360,36100,44850,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-3021,Butchers and Meat Cutters,detailed,30,11.5,0.525,0.57,19.62,40810,3.1,13.35,15.6,20.55,23.11,24.68,27780,32460,42750,48070,51340,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,30,41.1,0.513,3.46,16.99,35340,12.5,12.49,13.78,16.35,20.66,23.3,25980,28660,34010,42980,48470,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,390,26.7,6.115,6.03,17.92,37270,2.5,12.84,15.24,17.82,20.97,23.59,26710,31700,37070,43610,49060,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,110,26.7,1.662,1.26,17.31,36000,3.1,13.5,15.49,17.25,18.99,22.3,28080,32220,35880,39500,46380,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,80,9.9,1.236,2.36,19.41,40380,4.3,15.61,17.45,20,22.2,23.52,32460,36290,41610,46180,48930,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,50,5.2,0.723,3.48,17.68,36770,3,15.05,16.06,17.64,19.51,22.35,31310,33400,36700,40590,46490,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4041,Machinists,detailed,270,12.4,4.128,1.56,21.52,44770,4,15,17.9,21.45,24.55,29.49,31190,37230,44620,51060,61330,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,**,**,13.81,28730,3.5,10.22,11.24,12.93,14.93,18.44,21260,23370,26890,31040,38350,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4111,Tool and Die Makers,detailed,30,21.2,0.499,0.97,24.62,51210,4.9,16.82,19.81,25.14,29.1,32.62,34990,41190,52280,60540,67840,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,100,15.3,1.594,0.6,19.96,41530,5.4,13.48,16.27,19.47,23.63,27.93,28040,33830,40500,49150,58090,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,**,**,**,**,14.05,29220,5.6,12.29,12.81,13.65,14.5,15.34,25570,26640,28400,30160,31900,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-5112,Printing Press Operators,detailed,**,**,**,**,23.95,49830,6.3,16.04,20.16,23.83,28.6,32.8,33360,41940,49570,59480,68220,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-6011,Laundry and Dry-Cleaning Workers,detailed,70,32.1,1.089,0.74,14.91,31010,8.7,10.73,12.07,13.8,15.82,21.06,22320,25110,28700,32900,43800,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-7011,Cabinetmakers and Bench Carpenters,detailed,50,16.4,0.829,1.21,21.21,44110,4.6,15.12,17.17,20.56,24.85,29.45,31440,35710,42770,51680,61250,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,90,14.4,1.33,3.65,14.91,31010,5.3,11.64,12.96,14.59,16.94,18.92,24220,26960,30350,35230,39350,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,50,44.9,0.734,1.31,16.2,33690,6.3,12.34,13.5,15.32,18.68,22.22,25670,28080,31860,38860,46210,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,50,25.2,0.706,0.86,21.36,44430,7.7,13.87,17.28,21.12,23.94,30.14,28850,35940,43930,49790,62680,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,70,9.4,1.039,1.14,20.09,41780,5.6,14.63,16.51,18.38,22.85,29.54,30430,34350,38230,47540,61440,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,440,19.3,6.815,1.81,20.75,43160,2.6,15.25,16.92,19.61,23.21,29.22,31710,35200,40780,48280,60780,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,40,30.1,0.578,0.21,16.46,34240,9.6,9.27,13.61,16.45,20.57,22.93,19290,28310,34220,42790,47690,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,80,15,1.183,1.96,18.36,38190,2.3,15.51,16.49,18.09,20.28,23.19,32270,34300,37630,42180,48230,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9198,Helpers--Production Workers,detailed,230,6.8,3.516,1.25,15.48,32200,3,12.39,13.53,15.41,17.62,18.97,25780,28130,32060,36640,39460,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-0000,Transportation and Material Moving Occupations,major,2590,8.3,40.172,0.57,15.72,32710,2.2,9.3,11.86,15.32,18.98,22.8,19350,24670,31860,39470,47430,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,80,22.3,1.186,0.43,23.88,49660,6,12.89,17.14,22,29.42,39.69,26820,35650,45770,61190,82560,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3022,"Bus Drivers, School or Special Client",detailed,310,32.1,4.757,1.34,15.26,31750,7,10,12.37,14.5,18.3,22.15,20790,25730,30160,38060,46070,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3031,Driver/Sales Workers,detailed,**,**,**,**,9.96,20730,8.7,7.76,8.15,8.78,9.42,15.71,16150,16940,18270,19590,32680,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,550,11.7,8.51,0.69,19.91,41420,3.3,15.7,17.11,19.31,22.23,24.29,32650,35580,40160,46240,50520,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3033,Light Truck or Delivery Services Drivers,detailed,340,13.4,5.22,0.85,13.69,28480,5.5,8.56,9.96,13.14,15.96,20.26,17810,20720,27340,33200,42140,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3041,Taxi Drivers and Chauffeurs,detailed,150,30.4,2.333,1.68,13.66,28410,6.8,8.56,10.06,13.42,16.81,19.41,17800,20930,27910,34960,40370,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-6031,Automotive and Watercraft Service Attendants,detailed,30,29.8,0.496,0.59,12.73,26470,4.3,9.41,10.27,11.6,15.24,18.15,19580,21360,24130,31700,37740,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7032,Excavating and Loading Machine and Dragline Operators,detailed,**,**,**,**,17.81,37040,16.1,10.4,11.87,18.86,22.16,24.06,21640,24700,39220,46090,50040,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7051,Industrial Truck and Tractor Operators,detailed,40,19.1,0.685,0.17,16.85,35050,3.8,10.48,16.17,17.59,19.02,20.15,21790,33640,36580,39560,41910,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7061,Cleaners of Vehicles and Equipment,detailed,50,34.1,0.756,0.29,13.58,28250,3.9,10.29,11.81,13.47,15.38,17.93,21390,24570,28020,31980,37300,,
