PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-1029,"Designers, all other",,**,**,20.01,41630,10.3,12.85,14.92,17.15,26.57,30.22,26720,31040,35660,55270,62860,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2011,Actors,,340,29.0,20.83,*,12.3,7.33,11.15,19.53,24.85,30.95,*,*,*,*,*,,True,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2012,Producers and directors,,1910,11.4,35.34,73520,4.4,17.25,23.58,32.67,42.79,51.26,35880,49040,67940,88990,106620,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2021,Athletes and sports competitors,,230,31.7,*,63430,23.6,*,*,*,*,*,18790,26630,45110,77150,#,True,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2022,Coaches and scouts,,3230,11.8,*,44490,4.7,*,*,*,*,*,17870,26230,38450,52030,73000,True,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2023,"Umpires, referees, and other sports officials",,150,31.9,*,30690,4.8,*,*,*,*,*,17210,24640,31600,35800,38360,True,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2031,Dancers,,250,40.4,26.49,*,27.1,7.15,7.41,18.27,53.81,60.96,*,*,*,*,*,,True,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2032,Choreographers,,230,42.2,22.95,47730,16.3,12.55,14.19,23.21,27.80,35.34,26100,29510,48270,57820,73510,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2041,Music directors and composers,,100,17.7,29.03,60380,10.4,15.66,19.41,26.18,38.28,49.59,32580,40370,54460,79610,103160,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2042,Musicians and singers,,1190,33.2,24.06,*,13.3,7.57,9.90,21.37,32.23,52.93,*,*,*,*,*,,True,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-2099,"Entertainers and performers, sports and related workers, all other",,50,15.6,14.24,*,21.6,8.24,9.05,10.71,14.80,27.48,*,*,*,*,*,,True,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3021,Broadcast news analysts,,240,47.1,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3022,Reporters and correspondents,,2370,14.8,29.12,60570,5.4,12.29,17.21,25.51,37.41,54.03,25560,35790,53060,77810,112380,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3031,Public relations specialists,,16040,4.0,41.40,86120,2.6,19.89,26.42,36.38,49.61,#,41370,54960,75660,103180,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3041,Editors,,5220,7.5,28.08,58410,1.9,15.54,21.01,27.28,34.73,42.07,32330,43710,56750,72230,87500,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3042,Technical writers,,2480,6.7,32.01,66590,1.3,20.74,25.37,31.55,38.23,45.56,43140,52760,65620,79520,94750,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3043,Writers and authors,,3500,17.6,31.18,64860,3.7,17.04,23.30,29.10,37.71,46.67,35440,48450,60530,78430,97070,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3091,Interpreters and translators,,1020,19.5,36.87,76700,15.8,8.65,15.67,32.96,55.06,#,17990,32590,68550,114520,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-3099,"Media and communication workers, all other",,250,22.1,31.13,64760,5.6,15.81,20.56,31.48,40.91,48.11,32890,42760,65480,85100,100060,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4011,Audio and video equipment technicians,,910,17.4,21.12,43930,3.6,13.31,16.11,20.01,26.00,30.56,27680,33510,41630,54080,63570,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4012,Broadcast technicians,,1060,15.1,24.44,50840,7.2,10.72,14.27,22.00,35.72,42.59,22310,29690,45760,74310,88590,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4014,Sound engineering technicians,,220,27.3,23.27,48390,6.8,10.43,15.09,21.93,30.19,39.76,21690,31380,45610,62790,82700,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4021,Photographers,,890,13.4,26.33,54760,11.9,10.54,14.26,18.77,32.10,45.15,21920,29660,39040,66760,93910,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4031,"Camera operators, television, video, and motion picture",,570,23.4,28.58,59450,4.3,17.45,21.08,26.77,35.61,45.05,36300,43840,55690,74070,93700,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4032,Film and video editors,,280,29.2,22.92,47670,13.9,10.30,12.44,17.07,28.57,37.99,21430,25870,35510,59430,79020,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-4099,"Media and communication equipment workers, all other",,1090,6.5,39.60,82360,1.7,30.09,34.78,40.68,45.79,48.87,62580,72340,84610,95250,101650,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-0000,Healthcare practitioners and technical occupations,major,80120,2.8,34.91,72610,1.6,16.01,21.63,30.48,40.52,59.03,33290,44980,63400,84290,122780,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1011,Chiropractors,,400,12.0,36.43,75770,18.1,13.35,14.96,30.77,44.42,#,27760,31120,64000,92390,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1021,"Dentists, general",,1480,11.3,78.95,164210,5.9,40.93,50.68,#,#,#,85140,105420,#,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1023,Orthodontists,,70,46.9,87.48,181960,12.7,53.30,61.19,#,#,#,110860,127270,#,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1029,"Dentists, all other specialists",,160,26.6,62.43,129850,14.4,22.36,35.76,56.26,#,#,46510,74380,117030,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1031,Dietitians and nutritionists,,670,15.8,27.33,56840,3.7,18.95,22.00,26.47,32.13,37.51,39420,45750,55050,66830,78020,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1041,Optometrists,,390,13.2,48.86,101620,5.1,29.04,40.45,47.32,56.13,64.62,60400,84140,98420,116760,134420,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1051,Pharmacists,,2640,4.0,45.49,94610,1.3,34.56,41.33,45.74,51.28,58.99,71880,85960,95130,106670,122700,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1061,Anesthesiologists,,500,41.0,89.01,185140,13.1,48.01,#,#,#,#,99850,#,#,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1062,Family and general practitioners,,2630,8.8,57.79,120200,11.4,18.49,21.32,59.52,#,#,38460,44340,123800,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1063,"Internists, general",,800,31.3,74.90,155790,5.1,52.38,60.78,#,#,#,108940,126430,#,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1064,Obstetricians and gynecologists,,890,21.9,69.71,145000,10.9,37.06,50.40,59.36,#,#,77080,104820,123470,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1065,"Pediatricians, general",,580,7.6,43.65,90790,10.1,27.90,31.74,37.66,51.39,#,58030,66020,78340,106880,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1066,Psychiatrists,,500,13.3,65.77,136810,5.4,26.69,54.49,69.64,#,#,55510,113340,144860,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1067,Surgeons,,750,11.2,72.31,150400,10.5,37.33,44.95,61.59,#,#,77640,93490,128100,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1069,"Physicians and surgeons, all other",,2670,9.0,70.14,145880,7.3,31.01,39.72,69.71,#,#,64500,82620,144990,#,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1071,Physician assistants,,910,11.2,34.89,72580,4.5,17.00,28.48,36.12,43.61,49.48,35360,59240,75120,90710,102910,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1081,Podiatrists,,110,23.7,51.85,107850,9.3,38.27,42.07,46.62,64.45,#,79600,87510,96960,134060,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1111,Registered nurses,,26080,4.1,33.65,69990,1.3,23.13,27.83,33.45,38.77,45.14,48100,57880,69570,80650,93900,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1121,Audiologists,,250,30.4,30.57,63580,10.7,16.78,19.13,32.11,38.69,43.86,34910,39790,66790,80480,91230,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1122,Occupational therapists,,1020,8.0,33.56,69800,2.4,20.92,26.75,32.53,41.15,48.15,43520,55630,67670,85600,100150,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1123,Physical therapists,,1630,6.7,34.88,72540,2.2,22.99,28.25,34.41,40.68,47.81,47820,58750,71570,84620,99450,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1124,Radiation therapists,,270,22.0,32.11,66790,4.2,20.28,25.87,32.05,39.30,44.82,42180,53800,66670,81750,93220,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1125,Recreational therapists,,280,10.9,22.02,45790,2.4,15.47,17.73,21.01,26.10,30.98,32170,36880,43700,54280,64440,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1126,Respiratory therapists,,1060,6.0,27.13,56420,2.2,19.46,22.93,27.15,31.33,35.85,40470,47700,56470,65160,74560,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1127,Speech-language pathologists,,1350,4.3,34.94,72680,4.3,22.65,27.94,34.65,41.92,48.96,47110,58110,72070,87190,101830,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1129,"Therapists, all other",,80,40.4,23.88,49680,11.5,10.01,16.51,26.09,31.54,36.05,20830,34350,54270,65600,74980,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1131,Veterinarians,,810,8.8,49.90,103790,4.2,30.53,36.63,46.53,59.85,#,63500,76180,96790,124490,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1199,"Health diagnosing and treating practitioners, all other",,650,13.4,52.59,109380,8.0,29.86,36.59,47.27,62.13,#,62110,76100,98330,129240,#,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2011,Medical and clinical laboratory technologists,,2510,3.1,25.40,52830,2.0,17.58,21.29,25.47,29.19,34.08,36570,44290,52990,60710,70900,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2012,Medical and clinical laboratory technicians,,1770,6.3,18.52,38520,2.8,12.06,14.42,17.76,21.95,26.66,25080,30000,36930,45650,55460,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2021,Dental hygienists,,1690,11.6,34.64,72050,5.0,20.59,24.33,35.00,42.73,50.05,42830,50610,72790,88880,104100,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2031,Cardiovascular technologists and technicians,,570,13.5,26.23,54550,2.4,14.57,18.45,27.10,32.92,38.21,30310,38380,56370,68470,79490,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2032,Diagnostic medical sonographers,,510,7.9,32.10,66770,2.4,21.47,27.53,32.97,37.96,43.17,44660,57260,68590,78950,89790,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2033,Nuclear medicine technologists,,340,14.9,31.27,65050,1.9,22.04,26.79,31.73,36.22,40.46,45840,55730,65990,75330,84160,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2034,Radiologic technologists and technicians,,2210,6.9,27.99,58210,2.0,18.21,22.87,28.12,33.93,38.22,37890,47560,58500,70570,79500,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2041,Emergency medical technicians and paramedics,,2810,28.2,21.39,44480,4.4,12.51,15.38,21.12,24.91,31.39,26010,32000,43930,51800,65290,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2051,Dietetic technicians,,240,5.5,14.06,29240,3.5,8.92,10.72,14.41,16.78,18.56,18540,22310,29980,34900,38610,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2052,Pharmacy technicians,,3040,4.9,14.27,29690,1.6,9.27,11.30,14.05,17.08,19.84,19290,23500,29230,35520,41270,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2053,Psychiatric technicians,,1090,5.2,16.52,34370,2.7,10.64,12.94,16.03,20.31,22.96,22140,26910,33340,42240,47760,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2054,Respiratory therapy technicians,,220,24.8,21.07,43820,1.6,14.55,16.89,20.76,25.51,29.21,30260,35130,43180,53060,60770,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2055,Surgical technologists,,790,8.6,20.61,42870,1.8,14.77,17.19,20.12,23.46,27.93,30720,35760,41840,48790,58090,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2056,Veterinary technologists and technicians,,690,14.6,16.29,33870,3.5,10.60,13.03,16.52,19.54,22.43,22040,27110,34360,40650,46650,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2061,Licensed practical and licensed vocational nurses,,6330,4.6,21.92,45590,0.9,16.28,18.79,21.55,24.55,28.86,33860,39090,44830,51060,60040,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2071,Medical records and health information technicians,,1930,11.6,18.13,37710,2.1,12.21,14.18,17.51,21.42,24.99,25390,29500,36420,44540,51990,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2081,"Opticians, dispensing",,1270,17.3,21.30,44300,5.0,13.54,16.73,21.58,25.56,30.04,28170,34800,44880,53170,62480,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2099,"Health technologists and technicians, all other",,640,21.3,19.69,40950,6.4,11.84,13.88,17.33,24.81,30.07,24630,28880,36040,51610,62540,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9011,Occupational health and safety specialists,,890,9.5,36.15,75180,2.8,20.62,27.03,35.20,43.07,50.33,42900,56220,73220,89590,104680,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9012,Occupational health and safety technicians,,110,12.5,23.75,49390,14.9,10.13,12.46,22.26,35.00,42.33,21070,25920,46300,72800,88040,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9091,Athletic trainers,,200,37.8,*,48830,2.6,*,*,*,*,*,32100,36340,43750,53810,82340,True,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9099,"Healthcare practitioners and technical workers, all other",,500,9.3,31.85,66240,7.0,13.30,19.86,34.18,41.78,48.40,27660,41300,71100,86910,100680,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-0000,Healthcare support occupations,major,33240,2.8,13.90,28910,1.1,9.28,10.69,13.07,16.22,20.29,19300,22240,27180,33740,42200,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-1011,Home health aides,,4430,11.4,10.73,22320,1.5,8.44,9.57,10.59,11.62,13.41,17550,19910,22030,24180,27890,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-1012,"Nursing aides, orderlies, and attendants",,12610,4.3,12.75,26520,1.3,9.28,10.46,12.18,14.57,17.65,19300,21760,25340,30310,36700,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-1013,Psychiatric aides,,560,9.8,16.35,34010,7.0,10.13,12.54,16.39,20.53,22.71,21070,26080,34100,42710,47230,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2011,Occupational therapist assistants,,160,26.7,19.78,41150,9.1,10.10,12.42,20.24,25.62,30.29,21010,25830,42100,53290,63010,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2012,Occupational therapist aides,,170,31.1,12.50,26000,8.6,8.24,10.51,11.68,13.14,17.63,17140,21850,24290,27330,36660,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2021,Physical therapist assistants,,440,18.6,21.05,43780,4.8,12.30,16.09,21.54,26.09,29.96,25580,33470,44810,54270,62310,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2022,Physical therapist aides,,330,25.6,13.33,27730,9.2,8.57,9.64,12.17,15.58,21.56,17830,20050,25310,32400,44850,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9011,Massage therapists,,430,25.4,21.24,44190,15.9,6.77,8.36,16.16,25.57,45.70,14090,17400,33610,53190,95060,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9091,Dental assistants,,4270,9.1,17.01,35390,2.6,12.37,14.08,16.65,19.89,22.81,25730,29290,34630,41380,47450,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9092,Medical assistants,,4310,5.7,15.47,32170,2.2,10.91,12.76,14.94,17.79,21.47,22700,26530,31080,37000,44650,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9093,Medical equipment preparers,,640,3.8,15.03,31260,1.6,11.60,13.00,15.05,16.93,18.25,24130,27050,31310,35210,37970,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9094,Medical transcriptionists,,540,14.4,18.22,37900,2.1,13.12,15.57,18.35,21.20,23.48,27290,32390,38170,44090,48830,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9095,Pharmacy aides,,670,15.5,12.64,26290,4.8,7.69,8.83,11.50,16.06,19.09,15990,18360,23920,33400,39710,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9096,Veterinary assistants and laboratory animal caretakers,,1730,9.9,11.40,23710,2.9,7.89,9.35,11.11,13.35,15.08,16400,19450,23110,27770,31370,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9099,"Healthcare support workers, all other",,1960,9.2,15.15,31520,2.3,10.09,12.36,14.46,17.76,21.55,20980,25700,30080,36940,44830,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-0000,Protective service occupations,major,64320,5.2,21.89,45540,1.6,9.68,13.03,19.01,28.82,39.05,20140,27100,39540,59940,81230,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1011,First-line supervisors/managers of correctional officers,,380,27.9,36.03,74940,3.9,21.86,27.20,35.88,44.00,51.55,45470,56570,74630,91510,107230,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1012,First-line supervisors/managers of police and detectives,,1320,3.7,44.33,92200,1.9,29.29,37.92,45.04,53.21,60.39,60930,78880,93690,110680,125620,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1021,First-line supervisors/managers of fire fighting and prevention workers,,860,22.5,41.53,86380,2.3,29.42,34.53,40.39,48.50,57.66,61190,71830,84010,100870,119920,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1099,"First-line supervisors/managers, protective service workers, all other",,1070,5.7,26.68,55490,2.6,15.76,19.30,23.32,30.84,43.52,32780,40140,48510,64160,90510,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-2011,Fire fighters,,3830,7.0,25.32,52660,2.5,17.52,20.47,24.22,30.27,35.85,36440,42570,50370,62950,74570,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-2021,Fire inspectors and investigators,,160,6.5,30.84,64140,3.9,21.09,24.56,31.49,36.39,39.51,43870,51090,65490,75690,82180,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3011,Bailiffs,,110,43.9,14.46,30070,8.9,9.87,10.72,12.48,16.66,23.23,20540,22310,25960,34650,48320,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3012,Correctional officers and jailers,,3190,16.8,24.37,50690,2.9,15.92,19.75,23.95,29.04,34.37,33110,41080,49820,60390,71500,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3021,Detectives and criminal investigators,,4300,0.4,40.84,84960,2.2,26.58,34.14,41.59,47.28,55.14,55290,71010,86510,98350,114690,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3041,Parking enforcement workers,,400,5.9,16.85,35050,2.4,12.46,13.78,16.17,19.64,23.38,25910,28660,33630,40850,48630,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3051,Police and sheriff's patrol officers,,13170,15.1,27.97,58180,2.5,19.35,22.61,27.53,33.33,38.54,40240,47030,57270,69320,80150,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9011,Animal control workers,,220,24.6,18.75,39000,3.7,12.34,14.20,17.73,22.81,27.98,25670,29550,36880,47440,58200,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9032,Security guards,,29820,3.8,14.54,30240,1.7,8.86,10.64,13.75,17.37,20.93,18430,22140,28590,36120,43530,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9091,Crossing guards,,620,31.5,13.48,28040,3.0,8.77,10.45,12.86,16.49,19.32,18240,21730,26740,34310,40180,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9092,"Lifeguards, ski patrol, and other recreational protective service workers",,1700,20.4,9.14,19010,2.3,7.12,7.97,8.82,9.99,11.87,14810,16580,18340,20780,24700,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9099,"Protective service workers, all other",,1010,20.6,16.55,34420,6.7,8.14,9.19,14.87,20.86,28.54,16930,19120,30930,43390,59370,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-0000,Food preparation and serving related occupations,major,162880,1.3,10.54,21920,1.1,6.49,7.38,9.17,11.96,16.12,13500,15360,19080,24870,33530,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-1011,Chefs and head cooks,,1910,9.4,24.56,51080,4.8,12.79,17.00,21.92,28.41,36.95,26610,35360,45580,59100,76860,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-1012,First-line supervisors/managers of food preparation and serving workers,,11500,3.1,17.98,37410,2.1,10.57,13.02,16.48,21.16,26.45,21980,27080,34290,44010,55020,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2011,"Cooks, fast food",,6390,8.0,9.17,19080,3.1,6.32,7.17,8.59,10.27,12.72,13140,14910,17860,21370,26470,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2012,"Cooks, institution and cafeteria",,3720,6.1,13.01,27060,1.2,9.37,10.68,12.62,15.01,17.73,19480,22210,26240,31230,36870,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2014,"Cooks, restaurant",,13480,8.5,12.09,25150,1.9,8.04,9.36,11.67,14.18,16.98,16720,19460,24280,29490,35310,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2015,"Cooks, short order",,3360,40.3,10.00,20800,2.4,7.38,8.41,10.02,11.43,12.99,15350,17500,20840,23770,27030,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2019,"Cooks, all other",,150,39.2,14.26,29670,4.5,8.94,10.46,13.27,17.54,21.72,18600,21760,27600,36470,45170,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2021,Food preparation workers,,12720,6.4,10.11,21020,1.3,7.01,8.11,9.80,11.69,14.01,14580,16870,20390,24320,29150,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3011,Bartenders,,5350,6.9,11.39,23680,2.5,6.86,7.61,10.20,13.23,17.83,14270,15830,21210,27530,37100,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3021,"Combined food preparation and serving workers, including fast food",,36430,4.4,8.98,18670,1.4,6.34,7.04,8.37,10.13,12.81,13180,14640,17420,21070,26650,,,
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3022,"Counter attendants, cafeteria, food concession, and coffee shop",,10230,12.8,8.57,17820,1.4,6.31,7.18,8.27,9.56,11.45,13120,14940,17210,19890,23810,,,
