PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,31-9091,Dental Assistants,detailed,80,15.7,2.11,0.9,21.77,45280,4.1,16.22,19.24,21.91,25.22,27.62,33740,40030,45580,52450,57440,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,31-9092,Medical Assistants,detailed,**,**,**,**,15.01,31220,2,12.33,13.14,14.48,16.72,18.27,25640,27320,30120,34770,38000,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,33-0000,Protective Service Occupations,major,550,9,13.761,0.56,19.34,40230,5.4,11.16,12.98,17.25,25.25,31.11,23210,27000,35890,52520,64700,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,33-1012,First-Line Supervisors of Police and Detectives,detailed,30,9.7,0.803,1.05,31.27,65030,2.4,24.7,27.9,31.46,34.78,38.59,51380,58030,65440,72350,80270,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,30,20.3,0.856,1.9,30.97,64420,4.6,21.46,29.4,32.23,35.04,37.42,44640,61150,67030,72880,77840,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,33-2011,Firefighters,detailed,60,30.2,1.617,0.71,18.32,38100,15.1,12.15,12.99,14.4,24.9,27.48,25260,27020,29960,51780,57160,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,33-3051,Police and Sheriff's Patrol Officers,detailed,160,9.7,3.964,0.83,22.61,47040,2.9,15.01,18.63,22.32,26.6,29.99,31210,38760,46430,55340,62370,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,33-9032,Security Guards,detailed,140,5.2,3.496,0.43,12.66,26340,3.2,9.97,10.72,11.97,14.21,16.59,20740,22290,24900,29560,34500,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-0000,Food Preparation and Serving Related Occupations,major,3170,3.6,79.346,0.88,10.55,21940,1.8,7.81,8.43,9.51,11.63,14.97,16250,17540,19780,24180,31140,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,220,16.9,5.493,0.86,16.72,34770,8.2,9.94,12.24,15.52,18.82,27.95,20680,25460,32280,39150,58140,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-2011,"Cooks, Fast Food",detailed,**,**,**,**,9.64,20060,4.2,7.81,8.43,9.5,10.84,11.63,16250,17530,19770,22540,24180,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-2012,"Cooks, Institution and Cafeteria",detailed,210,18.8,5.18,1.72,13.8,28710,2.4,10.68,12.09,13.49,15.24,17.66,22210,25150,28070,31700,36720,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-2014,"Cooks, Restaurant",detailed,230,16.8,5.763,0.72,11.89,24730,2.5,8.59,10.12,12.37,13.71,14.53,17860,21050,25720,28530,30220,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-2015,"Cooks, Short Order",detailed,150,42,3.681,2.91,9.42,19600,5.4,7.78,8.39,9.41,10.73,11.51,16190,17440,19580,22330,23950,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-2021,Food Preparation Workers,detailed,160,12.4,4.039,0.65,10.36,21550,3.6,7.88,8.6,9.85,11.45,14.76,16390,17890,20480,23820,30690,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-3011,Bartenders,detailed,290,21.9,7.275,1.74,9.84,20460,3.5,7.83,8.43,9.43,11.02,12.91,16290,17520,19620,22910,26850,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,680,26.1,17.042,0.75,8.99,18700,1.7,7.67,8.12,8.87,10,11.26,15960,16890,18440,20790,23420,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,**,**,**,**,8.64,17960,3.9,7.73,8.09,8.69,9.29,10.32,16080,16830,18070,19320,21460,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-3031,Waiters and Waitresses,detailed,540,15,13.461,0.74,9.99,20770,4.8,7.73,8.19,8.97,10.55,16.23,16070,17040,18660,21950,33770,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-3041,"Food Servers, Nonrestaurant",detailed,110,12.4,2.725,1.48,9.84,20460,3.3,7.8,8.49,9.76,11.03,12.2,16220,17670,20290,22940,25370,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,60,39.6,1.554,0.5,8.5,17690,2.8,7.63,8,8.62,9.24,10.39,15860,16640,17930,19220,21620,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-9021,Dishwashers,detailed,170,17.2,4.337,1.15,8.93,18580,2.9,7.7,8.13,8.84,9.76,11.25,16010,16910,18400,20290,23400,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,60,29.3,1.441,0.53,9.75,20280,6.7,7.75,8.47,9.79,11.08,12.32,16130,17610,20360,23040,25630,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1070,7.5,26.735,0.83,12.81,26650,1.8,8.69,10.1,11.96,14.67,18.15,18070,21000,24880,30510,37750,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,50,13.6,1.349,1.05,17.33,36040,3.4,12.17,13.56,17,20.77,23.04,25320,28200,35360,43190,47930,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,30,22,0.833,1.11,19.37,40290,7.8,10.82,15.12,19.55,24.27,27.65,22510,31440,40660,50480,57510,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,490,10.2,12.245,0.77,12.61,26240,1.8,8.81,10.26,12.14,14.19,17.26,18320,21330,25250,29510,35900,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,37-2012,Maids and Housekeeping Cleaners,detailed,240,14.8,6.004,0.87,10.24,21300,2.5,8.05,9.09,10.22,11.23,12.85,16740,18910,21270,23370,26730,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,37-3011,Landscaping and Groundskeeping Workers,detailed,230,11.1,5.756,0.91,13.68,28450,3.9,9.38,10.81,13.55,16.49,18.33,19500,22480,28180,34290,38120,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-0000,Personal Care and Service Occupations,major,1390,12.6,34.835,1.16,11.7,24330,3,8.11,9.23,10.43,11.77,17.8,16870,19200,21680,24470,37030,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-1021,First-Line Supervisors of Personal Service Workers,detailed,40,27,1.004,0.89,16.75,34840,3.1,13.46,15.02,16.41,17.81,20.94,28000,31240,34140,37040,43540,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-2021,Nonfarm Animal Caretakers,detailed,70,8.6,1.802,1.55,9.68,20130,2.4,7.91,8.73,9.86,10.86,11.45,16460,18150,20520,22580,23820,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-3091,Amusement and Recreation Attendants,detailed,70,30.1,1.787,0.91,9.48,19710,6.6,7.64,8.08,8.81,10.24,13.77,15890,16810,18330,21290,28640,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,150,20.6,3.676,1.38,12.19,25350,8.5,7.87,8.65,11.19,14.02,19.09,16360,17990,23280,29160,39700,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-9011,Childcare Workers,detailed,200,15.5,4.998,1.11,9.43,19620,3.2,7.76,8.38,9.46,10.74,11.48,16150,17430,19670,22330,23880,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-9021,Personal Care Aides,detailed,560,28.1,13.949,1.63,10.42,21680,2.3,8.97,9.66,10.38,11.09,11.57,18670,20090,21580,23080,24060,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-9031,Fitness Trainers and Aerobics Instructors,detailed,90,8,2.227,1.24,20.62,42890,8.7,8.56,18.58,20.79,23.25,31.22,17810,38640,43240,48370,64940,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-9032,Recreation Workers,detailed,120,11.5,3.018,1.26,11.49,23890,4.4,7.86,8.58,10.24,13.64,17.1,16350,17850,21290,28370,35560,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,39-9099,"Personal Care and Service Workers, All Other",detailed,**,**,**,**,10.94,22750,9,8.37,9.63,10.42,11.2,11.68,17410,20040,21670,23300,24280,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-0000,Sales and Related Occupations,major,4730,6.3,118.408,1.12,18.81,39120,5.7,8.05,8.97,12.5,21.79,37.66,16740,18660,25990,45320,78330,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,470,11.9,11.799,1.29,19.29,40130,3.5,12.22,14.43,18.1,21.91,27.12,25410,30000,37640,45570,56410,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,100,21.2,2.573,1.39,43.46,90400,5.6,24.05,28.64,38.53,57.89,68.68,50030,59580,80140,120400,142850,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-2011,Cashiers,detailed,1420,4.7,35.606,1.41,8.95,18610,1.8,7.7,8.12,8.81,9.63,11.21,16020,16880,18320,20040,23310,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-2021,Counter and Rental Clerks,detailed,160,36.8,4.102,1.26,14.07,29260,6.3,9.2,10.63,13.39,17.03,20.96,19130,22110,27840,35430,43600,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-2022,Parts Salespersons,detailed,90,10.8,2.14,1.28,15.56,32370,3.9,10.64,12.71,14.61,17.32,21.66,22130,26440,30380,36030,45060,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-2031,Retail Salespersons,detailed,1140,9.4,28.536,0.84,12.6,26210,4.1,7.98,8.78,10.57,14.18,20.41,16600,18260,21990,29500,42440,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-3011,Advertising Sales Agents,detailed,150,45.7,3.801,3.39,29.29,60920,4.1,11.78,20.4,29.25,40.42,45.43,24500,42430,60830,84080,94490,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-3021,Insurance Sales Agents,detailed,130,14.8,3.228,1.21,*,*,*,*,*,*,*,*,*,*,*,*,*,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-3041,Travel Agents,detailed,50,43.5,1.171,2.42,20.67,43000,7.3,11.7,14.8,19.43,27.04,33.17,24340,30780,40420,56240,68990,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-3099,"Sales Representatives, Services, All Other",detailed,120,19.7,2.903,0.51,22.49,46780,7.5,11.98,14.29,20.45,30.95,36.89,24910,29730,42540,64370,76740,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,210,29.8,5.328,2,41.87,87100,11.9,14.47,20.62,34.58,51.46,74.29,30090,42900,71930,107030,154520,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,480,31.7,12.11,1.14,34.87,72530,14.1,13.4,18.23,30.72,41.53,74.53,27860,37910,63890,86370,155030,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,41-9099,"Sales and Related Workers, All Other",detailed,100,38.9,2.392,2.78,18.83,39160,3.6,12.07,15.63,17.7,24.25,27.86,25110,32520,36810,50440,57950,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-0000,Office and Administrative Support Occupations,major,6720,4.2,168.101,1.04,16.41,34140,1.9,9.6,11.9,15.42,19.45,24.85,19960,24750,32070,40460,51690,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,450,7.3,11.279,1.09,24.97,51950,4.5,14.54,17.4,22.75,29.32,38.49,30240,36190,47330,60990,80060,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-3011,Bill and Account Collectors,detailed,50,16.1,1.209,0.43,17.65,36720,10.4,10.95,12.97,16.12,19.15,29.46,22780,26980,33530,39830,61280,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-3021,Billing and Posting Clerks,detailed,110,11.7,2.775,0.75,17.59,36580,2.9,12.71,14.68,17.06,20.23,23.17,26440,30530,35490,42080,48180,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,490,8.1,12.36,1.03,17.52,36440,2.9,10.19,13.49,16.83,20.74,26.72,21190,28070,35000,43140,55580,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-3051,Payroll and Timekeeping Clerks,detailed,100,8.9,2.568,2,19.79,41160,1.6,15.47,16.92,19.23,21.97,25.43,32170,35200,40000,45700,52900,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-3061,Procurement Clerks,detailed,70,26.7,1.842,3.56,14.18,29500,9.4,8.8,10.09,12.55,18.71,21.91,18300,20990,26100,38920,45580,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-3071,Tellers,detailed,190,12.6,4.795,1.2,12.83,26700,1.9,10.05,11.39,12.91,14.27,15.81,20910,23700,26860,29680,32880,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4031,"Court, Municipal, and License Clerks",detailed,30,8,0.846,0.88,19.26,40060,3.1,12.89,15.42,18.97,22.96,26.94,26810,32080,39460,47750,56030,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4051,Customer Service Representatives,detailed,550,11.6,13.711,0.76,16.92,35180,2.2,10.37,13.41,17.03,20.59,22.8,21580,27890,35420,42820,47420,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4061,"Eligibility Interviewers, Government Programs",detailed,30,14,0.761,0.81,18.42,38320,4.3,12.88,15.07,17.4,21.58,25.83,26800,31340,36190,44880,53730,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4071,File Clerks,detailed,40,27.4,0.931,0.81,10.11,21020,5.1,7.8,8.39,9.38,11.36,13.71,16230,17450,19500,23630,28510,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,50,34.5,1.276,0.72,11.93,24810,4.7,9.32,10.33,12.05,13.73,14.72,19400,21490,25060,28550,30630,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4111,"Interviewers, Except Eligibility and Loan",detailed,**,**,**,**,14.93,31050,4.6,11.68,12.59,14.1,16.89,18.93,24280,26180,29320,35130,39380,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4121,"Library Assistants, Clerical",detailed,70,40.7,1.647,2.14,11.29,23480,2.1,9.59,10.11,10.95,11.81,14.13,19960,21020,22780,24570,29400,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4141,New Accounts Clerks,detailed,40,25.1,1.031,2.4,14.8,30770,4.8,12.23,13.08,14.5,16.69,17.94,25440,27210,30150,34710,37310,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4151,Order Clerks,detailed,110,19.9,2.82,1.87,15.48,32190,7.4,8.74,10.4,15.88,18.91,23.1,18180,21630,33030,39340,48050,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,70,10.6,1.662,1.61,18.41,38290,2.4,12.8,15.74,19.03,21.46,22.94,26620,32750,39570,44640,47710,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-4171,Receptionists and Information Clerks,detailed,290,7,7.222,0.98,13.43,27940,2,9.74,11.32,13.31,15.14,17.77,20260,23540,27670,31480,36960,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,50,28.5,1.174,1.61,18.47,38420,3.4,15.32,16.67,18.83,21.04,22.42,31870,34680,39170,43770,46630,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,40,22.8,1.016,0.73,16.46,34230,8.3,12.25,12.97,14.19,19.41,25.5,25470,26990,29510,40370,53040,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5051,Postal Service Clerks,detailed,40,0,1.101,2.03,23.9,49700,1.7,14.89,24.22,25.89,26.92,26.93,30980,50370,53850,56000,56010,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5052,Postal Service Mail Carriers,detailed,90,0,2.302,0.99,23.37,48600,1.8,19.57,19.65,24.39,27.17,28.23,40710,40860,50730,56510,58730,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5061,"Production, Planning, and Expediting Clerks",detailed,100,11.2,2.538,1.19,22.24,46250,2.6,15.12,16.96,20.55,27.21,33.52,31450,35270,42750,56590,69720,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,220,9.2,5.448,1.07,14.42,29980,2,10.21,11.79,14.11,16.84,18.85,21230,24530,29350,35020,39200,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-5081,Stock Clerks and Order Fillers,detailed,1000,14,25.141,1.85,11.19,23280,2.4,8.04,8.92,10.69,13.2,15.61,16730,18560,22230,27450,32460,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,100,15.9,2.465,0.43,24.99,51970,2.7,16.87,19.73,24.86,29.1,34.65,35080,41030,51710,60530,72080,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-6013,Medical Secretaries,detailed,50,46.1,1.204,0.31,16.45,34210,10.2,11.14,12.83,16.6,20.22,21.99,23160,26680,34520,42060,45740,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,670,6.5,16.757,1.03,15.6,32440,1.6,10.53,12.54,15.19,18.03,21.76,21890,26090,31600,37500,45260,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-9041,Insurance Claims and Policy Processing Clerks,detailed,150,9.4,3.824,2.15,17.62,36640,2.5,13.12,15.15,17.06,19.65,23.29,27300,31510,35490,40870,48430,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-9061,"Office Clerks, General",detailed,900,7,22.528,1.05,17.8,37020,4.1,10.72,13.35,16.69,20.57,27.23,22290,27770,34710,42790,56640,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-9111,Statistical Assistants,detailed,40,0,0.893,7.58,21.9,45550,2.2,18.68,19.78,21.53,23.41,27.24,38850,41150,44790,48700,56650,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,43-9199,"Office and Administrative Support Workers, All Other",detailed,240,7.1,6.079,3.35,15.8,32860,3,9.23,11.73,15.52,19.38,22.92,19200,24400,32270,40310,47680,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,45-0000,"Farming, Fishing, and Forestry Occupations",major,40,17.1,1.101,0.34,17.03,35420,5.9,11.33,13.13,16.05,20.09,26.21,23560,27300,33380,41790,54520,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-0000,Construction and Extraction Occupations,major,1740,7.2,43.624,1.14,19.35,40250,1.8,12.4,15.03,18.6,22.24,27.9,25790,31270,38690,46260,58040,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,230,9.7,5.833,1.66,27.71,57640,3.4,19.3,22.02,26.52,32.17,37.51,40150,45810,55170,66920,78020,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2031,Carpenters,detailed,300,17.1,7.39,1.69,19.08,39690,2.5,14.1,16.51,19.32,21.43,22.69,29330,34350,40190,44560,47190,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2061,Construction Laborers,detailed,250,14,6.356,1.02,14.37,29890,2.7,10.63,12.36,14.08,16.54,18.42,22120,25700,29290,34400,38310,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,90,30.6,2.362,0.92,19.39,40330,2.8,15.86,17.45,19.61,21.51,22.65,32980,36300,40800,44750,47110,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2111,Electricians,detailed,170,23.8,4.199,1.03,20.59,42830,6.6,14.27,16.81,20.23,24.06,27.96,29670,34970,42070,50050,58150,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2141,"Painters, Construction and Maintenance",detailed,80,21.3,1.987,1.37,15.42,32070,3,11.7,13.11,15.33,17.58,20.05,24340,27280,31880,36570,41690,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,100,30.5,2.5,0.94,22.34,46460,3.2,17.83,19.76,21.77,24.91,29.3,37080,41100,45270,51800,60940,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-2181,Roofers,detailed,100,47.3,2.48,3.32,20.21,42040,2.5,15.49,16.64,18.6,23.74,27.37,32230,34610,38690,49370,56930,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-3012,Helpers--Carpenters,detailed,30,44.8,0.866,3.07,15.28,31770,5.2,11.78,14.38,15.93,17.32,18.16,24500,29910,33130,36030,37760,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,47-4051,Highway Maintenance Workers,detailed,140,7.7,3.378,3.22,16.11,33510,2.6,10.72,13.15,16.1,18.62,21.69,22310,27350,33490,38720,45120,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-0000,"Installation, Maintenance, and Repair Occupations",major,1260,5.6,31.565,0.81,21.15,43990,2.2,12.75,15.73,19.84,25.58,31.79,26510,32730,41270,53200,66120,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,70,9.4,1.742,0.54,33.19,69030,2.9,22.07,26.03,32.12,39.5,46.37,45900,54150,66810,82150,96460,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,30,46.1,0.793,0.95,17.06,35490,5.2,12.59,14.26,16.57,18.65,21.83,26190,29660,34460,38780,45400,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-3021,Automotive Body and Related Repairers,detailed,30,18.1,0.828,0.82,18.76,39020,6.3,15.46,16.25,17.56,19.11,22.27,32150,33790,36520,39760,46310,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-3023,Automotive Service Technicians and Mechanics,detailed,270,16.5,6.697,1.47,19.13,39790,3.4,13.31,15.24,18.19,22.46,27.09,27680,31690,37840,46710,56340,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,**,**,**,**,20.31,42250,3.9,16.05,19.56,20.97,22.38,23.26,33390,40670,43610,46540,48380,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,**,**,**,**,24.75,51490,6.4,18.64,24.18,26.01,27.84,28.7,38760,50300,54100,57900,59690,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-9041,Industrial Machinery Mechanics,detailed,130,4.1,3.233,1.4,22.08,45930,3.4,16.43,18.75,21.02,23.54,27.65,34180,38990,43710,48970,57510,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,49-9071,"Maintenance and Repair Workers, General",detailed,270,7.7,6.697,0.71,18.07,37580,2.3,11.43,14.04,17.33,21.41,26.32,23770,29200,36060,44540,54740,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-0000,Production Occupations,major,3740,4.2,93.61,1.42,16.4,34120,1.9,10.45,12.46,15.52,19.49,22.97,21740,25910,32280,40540,47780,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,190,5,4.63,1.06,27.21,56590,3,17.1,20.83,27.02,33.59,38.78,35570,43320,56190,69860,80660,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-2022,Electrical and Electronic Equipment Assemblers,detailed,70,38.6,1.799,1.17,14.84,30860,12,9.83,10.6,12.3,19.35,23.9,20450,22040,25570,40240,49720,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-2092,Team Assemblers,detailed,740,5.3,18.581,2.33,15.09,31390,2.1,11.72,12.72,14.38,17.25,20.3,24370,26460,29900,35870,42230,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-2099,"Assemblers and Fabricators, All Other",detailed,250,14.3,6.224,3.29,13.36,27800,4.6,9.69,11.09,13.09,14.95,18.13,20150,23070,27220,31100,37710,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-3011,Bakers,detailed,40,20.7,1.034,0.83,12.3,25580,5.9,8.2,9.3,10.98,15.74,18.26,17060,19340,22830,32740,37980,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-3021,Butchers and Meat Cutters,detailed,60,3.5,1.537,1.47,14.67,30510,6.3,8.41,9.89,14.25,19.3,22.16,17490,20580,29630,40140,46100,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,190,2,4.827,4.57,16.05,33380,1.7,11.99,13.17,15.21,18.53,21.8,24940,27390,31640,38550,45350,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,30,20.7,0.823,4.48,23.09,48030,3.2,18.93,20.16,22.22,25.91,29.87,39380,41940,46210,53900,62120,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,30,28,0.871,1.58,16.84,35020,10.7,10.27,11.57,15.86,18.76,25.13,21370,24060,32980,39010,52260,,
