PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1126,Respiratory Therapists,,1320,9.5,0.466,0.542,31.35,65210,2.6,22.48,26.52,30.69,36.38,42.08,46760,55160,63830,75680,87540,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1127,Speech-Language Pathologists,,2110,5.9,0.742,0.838,40.08,83370,2.4,26.61,32.29,39.87,47.64,55.86,55350,67170,82920,99100,116190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1128,"Therapists, All Other*",,240,22.5,0.085,0.668,19.82,41220,5.4,11.55,13.92,17.88,22.54,32.19,24010,28960,37200,46880,66950,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1131,Veterinarians,,1230,6.9,0.432,1.008,51.25,106600,5.3,29.21,36,46.8,61.34,79.69,60750,74880,97340,127600,165750,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1181,Audiologists,,300,25.3,0.105,1.038,35.32,73470,3.8,23.63,29.18,34.86,40.42,47.59,49150,60700,72510,84060,98980,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-1199,"Health Diagnosing and Treating Practitioners, All Other",,4030,2.8,1.419,5.745,56.64,117820,3,34.12,47.8,57.88,65.76,74.75,70970,99430,120400,136770,155490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2011,Medical and Clinical Laboratory Technologists,,3840,14,1.353,1.046,30.89,64240,2.2,21.43,26.08,31.19,35.69,40.23,44570,54250,64870,74240,83690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2012,Medical and Clinical Laboratory Technicians,,2610,8.6,0.92,0.747,21.14,43970,5.3,12.04,14.21,18.75,25.07,31.38,25040,29560,39010,52140,65280,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2021,Dental Hygienists,,2970,14.3,1.044,0.747,42.78,88990,5.4,27.6,36.49,43.07,50.63,55.68,57410,75900,89590,105320,115810,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2031,Cardiovascular Technologists and Technicians,,540,11.1,0.19,0.496,33.1,68850,2.5,18.16,26.73,33.89,40.11,46.55,37780,55600,70490,83430,96830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2032,Diagnostic Medical Sonographers,,860,14.5,0.302,0.724,32.13,66830,4.3,12.23,27.32,33.78,39.4,44.54,25440,56830,70260,81950,92640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2033,Nuclear Medicine Technologists,,350,15.6,0.125,0.735,37.93,78900,3.5,26.05,31.88,38.14,44.47,50.91,54180,66300,79330,92500,105900,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2037,Radiologic Technologists and Technicians*,,3800,8.7,1.338,0.785,33.14,68940,2.1,22.46,27.35,32.14,38.45,44.39,46710,56880,66860,79980,92330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2041,Emergency Medical Technicians and Paramedics,,3580,14.1,1.259,0.722,23.08,48000,4.3,13.58,17.81,22.52,26.49,32.25,28240,37040,46830,55100,67070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2051,Dietetic Technicians,,510,18.9,0.179,0.952,17.5,36410,2.4,12.88,15.92,17.8,19.76,21.8,26790,33120,37030,41100,45350,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2052,Pharmacy Technicians,,4830,8.6,1.699,0.647,15.05,31290,1.9,10.13,11.86,14.36,17.77,21.53,21080,24660,29870,36960,44770,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2053,Psychiatric Technicians,,1010,9.8,0.355,0.621,17.1,35580,5.8,10.95,12.59,15.06,21.86,25.39,22770,26190,31320,45480,52810,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2054,Respiratory Therapy Technicians,,160,22.1,0.057,0.534,32.11,66800,8.4,17.83,24.11,33.67,39.31,46.88,37080,50160,70030,81770,97510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2055,Surgical Technologists,,1830,16.1,0.646,0.89,22.33,46440,3.1,13.08,16.01,21.17,27.34,33.99,27200,33300,44040,56880,70700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2056,Veterinary Technologists and Technicians,,1160,22,0.409,0.651,17.34,36060,5.3,11.23,13.42,16.18,20.3,26.16,23360,27910,33650,42220,54420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2061,Licensed Practical and Licensed Vocational Nurses,,9850,5.9,3.467,0.603,22.52,46840,1.6,15.66,19.08,22.56,26.01,28.9,32570,39690,46930,54110,60120,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2071,Medical Records and Health Information Technicians,,2160,6.5,0.759,0.548,20.53,42710,2,12.85,15.38,19.2,24.7,30.39,26730,31980,39930,51370,63210,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2081,"Opticians, Dispensing",,1880,14.8,0.662,1.353,21.97,45690,10.3,11.7,15.15,19.4,24.16,29.95,24340,31520,40350,50250,62300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2091,Orthotists and Prosthetists,,**,**,**,**,30.62,63700,3.6,18.99,20.91,31.35,39.87,43.61,39500,43500,65210,82930,90710,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-2799,"Health Technologists and Technicians, All Other*",,1110,8.7,0.39,0.564,20.47,42580,3.6,13.43,15.4,17.96,23.62,31.41,27940,32030,37360,49140,65330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9011,Occupational Health and Safety Specialists,,1140,6,0.402,0.934,39.02,81150,2.7,23.47,31.03,38.57,46.79,54.7,48820,64550,80220,97330,113780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9012,Occupational Health and Safety Technicians,,**,**,**,**,20.99,43670,9,12.44,13.26,16.09,28.98,38.92,25870,27580,33460,60270,80950,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9091,Athletic Trainers,,170,27.1,0.061,0.476,*,43720,12.8,*,*,*,*,*,17170,21650,41760,54550,72380,True,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-9799,"Healthcare Practitioners and Technical Workers, All Other*",,2230,4.9,0.784,1.788,35.3,73420,10.7,15.25,20.3,31.03,51.36,59.02,31720,42230,64550,106830,122760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-0000,Healthcare Support Occupations,major,57100,2.9,20.101,0.645,14.78,30750,1.4,9.58,11.05,13.54,17.29,22.44,19920,22990,28170,35970,46680,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-1011,Home Health Aides,,11030,11.4,3.884,0.502,11,22890,2.3,8.47,9.43,10.65,12,14.15,17610,19610,22160,24950,29440,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-1012,"Nursing Aides, Orderlies, and Attendants*",,20610,4.6,7.257,0.636,13.63,28340,1,10.04,11.22,13.11,15.29,18.36,20890,23340,27270,31800,38180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-1013,Psychiatric Aides,,570,24.6,0.199,0.391,18.35,38160,3.1,11.85,15.61,18.99,21.48,23.95,24640,32470,39500,44680,49810,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2011,Occupational Therapy Assistants,,200,20.2,0.069,0.316,29.68,61730,5.8,19.34,23.65,27.02,35.41,46.84,40220,49180,56190,73650,97420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2012,Occupational Therapy Aides,,150,22.5,0.051,0.903,13.99,29090,7,8.91,11.03,13.18,16.97,20.28,18540,22940,27410,35300,42180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2021,Physical Therapist Assistants,,1020,14,0.36,0.694,23.44,48750,4.9,12.78,16.56,23.81,28.55,33.75,26580,34440,49520,59390,70190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-2022,Physical Therapist Aides,,850,19.1,0.298,0.825,12.64,26300,3.3,8.57,10.08,12.32,14.18,17.16,17820,20970,25630,29500,35690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9011,Massage Therapists,,1580,20.8,0.558,1.181,22.81,47440,6.5,11.54,17.95,23.26,26.84,29.85,24000,37330,48380,55820,62080,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9091,Dental Assistants,,5750,6,2.024,0.875,18.43,38330,4.7,11.88,13.76,17.54,22.98,26.86,24710,28630,36490,47810,55870,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9092,Medical Assistants,,7700,6.8,2.711,0.658,16.41,34140,1.7,11.97,13.59,15.77,18.35,22.35,24890,28260,32800,38180,46500,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9093,Medical Equipment Preparers,,450,13,0.159,0.427,16.48,34280,2.4,10.96,13.42,15.93,18.72,21.9,22800,27920,33130,38930,45560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9094,Medical Transcriptionists,,640,18.6,0.224,0.361,19.55,40670,4.5,12.23,14.97,19.5,24.54,27.56,25450,31130,40570,51040,57330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9095,Pharmacy Aides,,800,24.9,0.28,0.718,11.32,23550,6.3,8.02,8.96,10.67,12.28,16.45,16680,18630,22190,25540,34210,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,,2460,13.4,0.866,1.561,12.72,26450,5,7.87,9.56,12.18,14.23,18.05,16370,19880,25340,29600,37550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-9799,"Healthcare Support Workers, All Other*",,3300,9.1,1.16,0.76,18.27,38000,2.5,11.71,14.19,17.39,21.62,26.24,24360,29510,36160,44960,54570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-0000,Protective Service Occupations,major,78850,4.2,27.757,1.107,25,52010,5.2,10.79,14.92,22.1,31.44,42.85,22440,31040,45960,65390,89130,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1011,First-Line Supervisors of Correctional Officers,,370,15,0.13,0.414,36.24,75380,5,20.35,26.81,33.59,48.14,55.1,42340,55770,69870,100130,114610,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1012,First-Line Supervisors of Police and Detectives,,2550,4.6,0.898,1.117,54,112320,4.1,36.67,42.45,52.71,67.45,73.77,76280,88300,109630,140300,153430,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,,1150,13.7,0.404,0.873,39.17,81470,2.9,27.33,31.32,39.04,45.44,54.4,56840,65150,81210,94510,113160,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",,1580,6.1,0.556,1.281,30.82,64100,6,16.4,20.33,26.37,35.57,51.78,34120,42280,54860,73990,107700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-2011,Firefighters,,3960,6.7,1.394,0.586,27.65,57510,2.2,19.67,22.35,26.49,32.27,37.37,40910,46490,55100,67110,77730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-2021,Fire Inspectors and Investigators,,150,5.3,0.053,0.516,30.55,63550,4.5,20.99,25.08,31.05,36.61,38.44,43660,52170,64580,76150,79950,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3011,Bailiffs,,190,18.2,0.067,0.492,18.07,37580,6.2,11.24,14.19,16.55,21.45,28.23,23370,29510,34420,44610,58730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3012,Correctional Officers and Jailers,,5620,13.6,1.98,0.55,23.2,48250,3.8,13.44,17.37,22.12,28.6,34.82,27960,36130,46020,59490,72420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3021,Detectives and Criminal Investigators,,4670,1.4,1.642,1.886,50.58,105210,3.3,29.08,37.55,53.51,61,71.65,60490,78090,111290,126870,149040,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3041,Parking Enforcement Workers,,410,2.4,0.143,1.927,20.83,43320,2.6,16.28,18.58,21.48,22.43,24.68,33870,38640,44670,46650,51330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-3051,Police and Sheriff's Patrol Officers,,15570,11.1,5.479,1.081,30.8,64060,1.4,22.34,25.12,29.97,36.18,40.76,46470,52250,62330,75260,84790,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9011,Animal Control Workers,,200,11.4,0.072,0.608,20.86,43380,5,13.09,15.19,19.67,24.92,32,27240,31590,40910,51840,66560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9021,Private Detectives and Investigators,,1610,36.4,0.566,2.55,29.56,61490,15,11.64,14.93,25.68,40.37,57.52,24200,31050,53410,83970,119640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9032,Security Guards,,34970,3.9,12.31,1.554,17.62,36640,2.5,10.05,12.03,16.41,21.42,27.17,20910,25020,34140,44550,56520,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9091,Crossing Guards,,950,15.7,0.333,0.616,14.64,30450,2.3,10.63,12.3,14.01,16.19,19.48,22100,25570,29140,33680,40510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",,2290,8.1,0.806,0.872,9.93,20650,2,7.79,8.37,9.3,10.92,13.1,16200,17400,19340,22710,27250,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9093,Transportation Security Screeners* (federal only),,1200,0,0.421,1.261,17.73,36880,2.4,15.23,15.24,17.5,18.68,20.89,31690,31700,36400,38860,43450,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-9099,"Protective Service Workers, All Other *",,**,**,**,**,20.57,42780,4.7,8.96,12.73,17.55,27.31,35.16,18640,26480,36500,56800,73120,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,major,209190,1.3,73.637,0.849,11.62,24160,1.2,7.68,8.41,10,13.37,17.74,15980,17490,20810,27820,36900,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-1011,Chefs and Head Cooks,,3770,21.5,1.325,1.861,21.51,44740,7.2,10.25,12.6,19.79,28.09,35.36,21310,26220,41160,58430,73550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,,15330,4.9,5.398,0.887,18.37,38200,1.9,10.76,13.64,17.45,22.18,27.34,22370,28370,36300,46140,56860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2011,"Cooks, Fast Food",,4710,14.8,1.659,0.401,9.99,20780,3.6,7.67,8.3,9.03,11.17,14.65,15940,17270,18790,23240,30460,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2012,"Cooks, Institution and Cafeteria",,4690,6.3,1.65,0.541,14.1,29330,1.4,9.63,11.69,13.64,16.23,18.96,20030,24310,28370,33760,39440,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2014,"Cooks, Restaurant",,17910,5.2,6.304,0.889,12.68,26380,2,9.23,10.41,12.1,14.73,17.27,19200,21660,25180,30640,35930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2015,"Cooks, Short Order",,2950,16,1.038,0.768,11.93,24800,2.9,8.36,9.81,12.04,13.94,15.43,17390,20400,25050,28990,32100,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2019,"Cooks, All Other",,300,22.8,0.105,0.686,12.68,26380,5,8.57,9.96,12.04,14.79,17.61,17830,20710,25030,30760,36630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-2021,Food Preparation Workers,,15420,9.4,5.428,0.86,10.64,22130,2.3,7.67,8.39,9.77,12.29,14.91,15950,17450,20320,25560,31010,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3011,Bartenders,,7050,9.6,2.482,0.637,12.02,24990,3.4,7.71,8.29,9.9,14.53,18.35,16030,17240,20580,30220,38170,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",,51040,4.8,17.966,0.848,9.59,19950,1.6,7.54,7.98,8.85,10.44,12.95,15670,16590,18410,21720,26940,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",,9770,19.3,3.439,0.979,10.56,21970,3.4,7.68,8.36,9.39,11.51,14.78,15980,17380,19540,23950,30750,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3031,Waiters and Waitresses,,43880,3.1,15.445,0.875,11.57,24060,2.8,7.63,8.29,9.86,13.08,17.78,15870,17240,20510,27210,36990,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-3041,"Food Servers, Nonrestaurant",,3920,11.8,1.382,0.855,11.79,24520,4.1,8.28,8.47,10.04,13.23,17.89,17220,17620,20880,27510,37220,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,,10400,7.5,3.661,1.19,10.56,21960,1.9,7.63,8.32,9.25,12.32,15.61,15870,17310,19250,25630,32480,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-9021,Dishwashers,,10560,5.9,3.719,0.934,9.64,20050,1.8,7.55,8.07,8.95,10.5,13.02,15710,16790,18620,21830,27090,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",,6920,10,2.436,0.941,10.65,22150,3,7.68,8.46,9.98,12.33,15.24,15980,17600,20760,25650,31690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-9099,"Food Preparation and Serving Related Workers, All Other",,550,15.8,0.195,0.552,12.71,26440,5.1,8.13,9.31,11.49,16,18.87,16900,19360,23890,33290,39240,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,100800,1.8,35.483,1.08,12.83,26680,1.2,8.1,9.22,11.55,15.13,19.34,16840,19170,24020,31470,40230,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,,6520,7,2.297,1.691,18.17,37790,2.2,10.72,13.33,16.6,22.66,28.18,22300,27720,34530,47140,58610,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",,2330,8.1,0.819,1.034,22.06,45880,4.2,13.02,15.17,19.91,28.15,34.86,27080,31540,41410,58550,72500,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",,53650,4.1,18.885,1.166,12.05,25050,1.8,7.91,8.88,11.1,14.24,17.94,16450,18480,23090,29630,37310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-2012,Maids and Housekeeping Cleaners,,19580,8.3,6.892,1.012,11.58,24080,2,8.03,9,10.83,13.81,16.75,16700,18730,22520,28730,34840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-2021,Pest Control Workers,,1200,17.5,0.422,0.858,18.04,37520,5.5,9.94,13.6,17.38,22.24,27.05,20680,28290,36140,46260,56270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-3011,Landscaping and Groundskeeping Workers,,16400,4.3,5.772,0.885,12.67,26350,2.1,8.38,9.63,11.46,14.7,18.35,17420,20040,23830,30580,38160,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",,**,**,**,**,18.03,37490,2.8,13.19,15.43,18.03,20.62,23.62,27440,32090,37490,42890,49130,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-3013,Tree Trimmers and Pruners,,380,36,0.133,0.45,17.9,37220,5.1,11.79,14.65,17.27,20.82,26.11,24520,30460,35910,43310,54320,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-3019,"Grounds Maintenance Workers, All Other",,220,17.6,0.079,0.779,21,43680,6.5,9.22,15.54,20.76,26.79,32.15,19170,32330,43170,55710,66870,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-0000,Personal Care and Service Occupations,major,65410,3.2,23.026,0.854,13.74,28580,1.6,7.85,8.92,11.3,15.9,23.36,16320,18560,23500,33080,48580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-1021,First-Line Supervisors of Personal Service Workers,,2730,7.2,0.96,0.926,21.55,44810,3.5,11.25,14.22,19.07,27.09,35.73,23400,29580,39670,56350,74310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-2011,Animal Trainers,,120,28.9,0.042,0.548,22.7,47210,11.5,8.9,11.36,21.74,32.5,35.45,18510,23630,45220,67600,73740,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-2021,Nonfarm Animal Caretakers,,3750,8,1.319,1.241,11.66,24250,2.8,7.92,8.79,10.44,13.47,17.49,16470,18280,21710,28030,36390,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-3021,Motion Picture Projectionists,,40,47.4,0.015,0.202,10.26,21330,7.5,7.84,8.56,9.66,11.22,13.35,16300,17800,20100,23340,27780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,2310,22.1,0.813,0.964,9.61,19990,2.7,7.48,7.8,8.86,10.43,12.49,15560,16230,18430,21680,25990,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-3091,Amusement and Recreation Attendants,,4520,10.4,1.593,0.795,9.46,19670,2.1,7.51,7.89,8.82,10.16,12.34,15630,16420,18350,21120,25670,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-3092,Costume Attendants,,**,**,**,**,15.2,31610,6.1,7.99,9.34,14.83,19.52,23.45,16610,19430,30850,40600,48770,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,190,13.2,0.068,0.5,10.4,21640,3.5,7.63,8.25,9.17,11.64,16.2,15860,17160,19080,24210,33690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-3099,"Entertainment Attendants and Related Workers, All Other",,**,**,**,**,10.27,21360,1.9,7.78,8.53,9.77,11.43,13.06,16180,17740,20320,23780,27160,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-4011,Embalmers,,**,**,**,**,24,49920,11.8,15.45,17.13,22.67,31.75,35.47,32130,35620,47150,66030,73770,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-4021,Funeral Attendants,,390,45.6,0.139,0.593,13.68,28450,9.4,8.44,11.15,14.56,16.54,17.75,17560,23190,30290,34390,36930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,230,28.5,0.083,0.387,31.21,64920,12.1,12.73,17.83,29.55,39.27,45.25,26490,37090,61450,81690,94130,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-5011,Barbers,,**,**,**,**,24.06,50050,17.7,9.51,17.27,26.84,29.92,32.55,19770,35930,55820,62240,67700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,8460,6.5,2.978,1.083,14.88,30960,4.6,7.66,8.71,11.99,18.13,27.34,15930,18110,24940,37700,56860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-5092,Manicurists and Pedicurists,,1490,32.1,0.524,1.281,10.7,22250,3.5,7.96,9.26,10.28,11.3,13.79,16560,19270,21380,23510,28690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-5093,Shampooers,,1230,20.4,0.432,3.86,9.85,20500,6.7,7.51,7.86,8.86,12.02,14.31,15610,16350,18440,25010,29760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-5094,Skincare Specialists,,780,29.5,0.275,1.156,16.97,35290,7.9,8.55,10.57,16.39,21.22,25.55,17790,21980,34090,44140,53140,,
