PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,13580,5.6,2.451,0.67,36.52,75970,1.6,22.48,28.25,35.67,43.89,53.6,46760,58760,74190,91300,111480,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2011,Boilermakers,detailed,**,**,**,**,38.52,80120,4.5,26.13,33.31,41.28,45.15,47.47,54340,69280,85860,93910,98740,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2021,Brickmasons and Blockmasons,detailed,1240,27.1,0.225,0.51,28.44,59160,5.4,15.9,20.45,28.34,35.91,42.51,33080,42530,58960,74700,88430,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2022,Stonemasons,detailed,**,**,**,**,16.79,34930,8.3,10.19,11.33,15.49,19.56,26.91,21200,23570,32230,40690,55980,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2031,Carpenters,detailed,20920,5.9,3.775,0.83,25.06,52130,2.3,13.22,16.78,23.17,31.09,41.07,27500,34900,48180,64660,85430,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2041,Carpet Installers,detailed,2860,33.6,0.517,2.68,17.78,36980,12.8,9.63,10.59,13.51,22.06,32.02,20040,22030,28110,45870,66600,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,730,26.8,0.133,1.82,21.63,44980,6.1,12.89,14.64,20.94,27.47,32.26,26820,30460,43550,57130,67100,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2043,Floor Sanders and Finishers,detailed,**,**,**,**,18.39,38250,3.4,13.94,15.66,17.44,19.97,23.18,28990,32560,36280,41530,48210,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2044,Tile and Marble Setters,detailed,1780,18.1,0.321,1.37,20.49,42610,5.2,11.89,14.41,18.97,25.7,32.19,24730,29970,39450,53460,66960,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2051,Cement Masons and Concrete Finishers,detailed,5160,11.3,0.932,0.83,25.19,52390,4,13.44,16.78,24.78,31.85,38.58,27960,34900,51550,66260,80240,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2053,Terrazzo Workers and Finishers,detailed,530,37.4,0.096,3.98,21.89,45530,8.8,12.68,16.4,22.64,27.51,29.87,26380,34120,47100,57210,62130,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2061,Construction Laborers,detailed,26470,5.9,4.777,0.76,19.67,40910,2.1,9.77,12.86,17.53,26.03,33.51,20330,26750,36460,54140,69690,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,1680,21.3,0.304,0.75,26.15,54380,2.9,19.28,21.96,24.52,29.22,36.35,40090,45670,51010,60780,75600,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2072,Pile-Driver Operators,detailed,**,**,**,**,28.48,59240,25.2,12.72,14.76,27.01,40.19,46.04,26460,30710,56170,83600,95760,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,4880,8.2,0.88,0.35,35.74,74330,1.7,23.67,28.02,38.16,43.26,46.25,49230,58280,79380,89980,96210,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2081,Drywall and Ceiling Tile Installers,detailed,7120,8.3,1.285,2.04,26.57,55270,4.2,14.85,18.04,24.14,34.95,41.91,30900,37530,50210,72690,87160,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2082,Tapers,detailed,1040,18.8,0.188,1.51,26.11,54310,4.7,15.8,18.52,23.3,34.07,41.6,32860,38520,48460,70870,86530,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2111,Electricians,detailed,16540,8.7,2.986,0.71,28.35,58980,2.2,15.42,20.68,28.21,35.46,42.43,32070,43020,58670,73750,88250,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2121,Glaziers,detailed,1190,19.5,0.214,0.68,30.81,64090,6.5,15.88,19.87,27.85,42.48,48.75,33020,41330,57940,88360,101390,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,**,**,**,**,23.27,48400,7.1,11.41,13.3,16.87,39.27,45.11,23730,27660,35080,81680,93820,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2132,"Insulation Workers, Mechanical",detailed,380,45.1,0.068,0.32,21.53,44790,2.9,13.56,16.07,19.79,26.06,32.42,28210,33420,41170,54200,67430,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2141,"Painters, Construction and Maintenance",detailed,9590,5.3,1.73,1.14,20.84,43350,2.5,11.91,15.02,18.93,26.47,32.04,24770,31240,39370,55050,66640,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2142,Paperhangers,detailed,**,**,**,**,18.4,38270,25.5,12.1,12.88,14.17,25.89,29.76,25170,26780,29470,53850,61900,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2151,Pipelayers,detailed,680,17.7,0.123,0.41,29.02,60350,2.7,20.74,24.84,29.69,33.77,36.26,43130,51660,61760,70230,75420,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,11050,10.1,1.993,0.72,29.66,61700,3.3,15.72,20.31,28.24,39.44,45.44,32700,42240,58750,82040,94510,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2161,Plasterers and Stucco Masons,detailed,3200,15.7,0.577,3.76,21.62,44970,5.2,11.87,15.23,19.29,27.97,34.91,24690,31680,40120,58180,72620,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2171,Reinforcing Iron and Rebar Workers,detailed,770,24.5,0.139,1.01,27.72,57660,11.4,13.22,17.08,27.21,38.2,44.31,27500,35530,56600,79460,92170,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2181,Roofers,detailed,3510,7.4,0.634,0.83,23.3,48470,4.8,13.27,18.48,22.48,27.79,35.35,27600,38440,46760,57810,73530,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2211,Sheet Metal Workers,detailed,4010,13.2,0.724,0.74,27.15,56470,4,12.83,17.02,25.48,38.76,44.39,26690,35400,52990,80620,92330,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2221,Structural Iron and Steel Workers,detailed,1470,24.1,0.266,0.6,32.49,67580,3.4,17.44,25.29,34.59,40.45,44.43,36270,52600,71940,84140,92420,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-2231,Solar Photovoltaic Installers,detailed,**,**,**,**,20.16,41930,2.6,13.46,15.84,19.6,23.58,27.99,27990,32940,40770,49040,58210,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,1080,24.9,0.194,1.11,14.44,30030,6.6,9.28,10.39,12.87,16.98,21.37,19290,21620,26780,35320,44450,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-3012,Helpers--Carpenters,detailed,620,30.6,0.112,0.39,13,27050,10.7,8.37,8.87,12.79,16.38,18.43,17410,18460,26610,34070,38340,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-3013,Helpers--Electricians,detailed,2050,22.5,0.369,0.73,15.52,32290,7.5,9.1,10.69,13.64,18.39,26.92,18930,22230,28360,38250,56000,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,1360,18.3,0.246,2.87,13.89,28890,7.6,8.65,9.27,12.79,16.43,21.39,17990,19270,26610,34170,44490,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,860,33.1,0.155,0.41,14.86,30910,3.4,11.73,12.63,14.14,16.55,18.37,24390,26280,29400,34420,38210,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-3019,"Helpers, Construction Trades, All Other",detailed,770,19.6,0.139,0.98,16.15,33600,6,9.08,10.45,13.77,21.65,27.36,18880,21730,28650,45040,56910,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4011,Construction and Building Inspectors,detailed,2740,6.5,0.495,0.76,38.2,79460,3.9,18.61,31.45,40.29,46.25,54.43,38720,65420,83790,96190,113210,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4021,Elevator Installers and Repairers,detailed,730,25,0.132,0.87,44.35,92250,3.9,34.08,39.1,43.81,50.62,57.24,70880,81320,91130,105300,119060,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4031,Fence Erectors,detailed,1030,36.7,0.187,1.2,19.15,39830,6,12.24,14.24,17.25,21.47,29.25,25460,29620,35880,44650,60840,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4041,Hazardous Materials Removal Workers,detailed,1770,32.5,0.319,1.02,20.18,41970,3.8,12.47,15,17.93,25.3,31.73,25940,31210,37290,52610,66000,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4051,Highway Maintenance Workers,detailed,1050,12.3,0.19,0.18,23,47840,2,16.72,19.08,22.94,26.57,30.11,34780,39690,47710,55260,62620,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,420,18.7,0.075,0.42,21.44,44590,7.9,12.51,15.27,18.13,26.16,36.86,26020,31750,37720,54420,76670,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-4099,"Construction and Related Workers, All Other",detailed,720,32.8,0.13,0.56,18.48,38430,9.9,10.81,12.46,14.32,23.34,32.25,22480,25920,29790,48550,67080,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5011,"Derrick Operators, Oil and Gas",detailed,**,**,**,**,24.54,51050,6.8,19.66,21.19,23.9,27.02,28.89,40880,44070,49720,56210,60100,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5012,"Rotary Drill Operators, Oil and Gas",detailed,190,35.6,0.034,0.18,34.23,71200,9.3,17.63,25.39,37.09,41.96,44.89,36670,52810,77160,87270,93370,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,430,29.8,0.078,0.17,28.25,58770,12.5,15.56,17.86,25.01,36,47.35,32360,37150,52030,74880,98490,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5021,"Earth Drillers, Except Oil and Gas",detailed,**,**,**,**,29.24,60820,7.5,17.17,24.62,31.5,35.1,37.27,35720,51210,65520,73010,77520,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,40,40.6,0.008,0.14,28.04,58330,3.5,21.99,24.77,27.43,30.55,35.35,45740,51520,57060,63550,73520,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5071,"Roustabouts, Oil and Gas",detailed,1640,33.3,0.295,0.54,26.26,54610,9.8,16.01,18.61,25.11,31.35,40.17,33290,38710,52230,65210,83550,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5081,Helpers--Extraction Workers,detailed,160,42.7,0.029,0.16,18.38,38230,9,12.06,14.11,17.03,21.98,27.28,25080,29340,35430,45710,56740,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",47-5099,"Extraction Workers, All Other",detailed,150,44.7,0.027,0.69,16.78,34900,5.3,12.64,13.78,15.74,17.69,18.86,26280,28670,32740,36800,39230,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-0000,"Installation, Maintenance, and Repair Occupations",major,164580,2,29.703,0.77,23.88,49670,1,11.79,15.87,22.08,30.7,38.4,24520,33000,45920,63860,79880,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,13550,3.8,2.446,0.76,34.73,72240,1.2,19.33,26.13,34.06,42.45,51.63,40200,54360,70840,88300,107380,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,4180,11.3,0.755,0.92,22.19,46160,2.9,12.91,16.08,20.97,27.67,33.99,26860,33450,43610,57560,70700,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,630,28.7,0.113,1.15,29.61,61590,6.9,17.16,22.65,31.82,36.1,39.69,35700,47110,66180,75090,82560,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,9980,10.2,1.8,1.14,26.98,56130,2.5,15.87,19.67,27.12,33.74,37.07,33020,40920,56420,70180,77100,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2091,Avionics Technicians,detailed,790,9.9,0.142,1.12,30.47,63380,4.2,15.75,24.07,30.92,37.63,43.43,32760,50080,64310,78260,90340,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,**,**,**,**,23.65,49180,8.2,13.19,16.7,21.66,29.25,38.57,27440,34740,45050,60840,80220,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,360,20.8,0.064,0.61,31.91,66380,2.6,25.47,28.55,32.54,35.8,37.84,52970,59380,67680,74460,78700,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,1800,12.7,0.324,0.66,28.76,59820,2.7,17,21.67,28.15,35.56,42.55,35370,45070,58540,73970,88500,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,500,13.5,0.09,0.55,36.67,76270,3.7,31.19,33.23,36.64,41.1,45.48,64880,69110,76210,85490,94600,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,420,19.9,0.076,0.9,16.53,34390,3.6,11.06,13.25,16.02,18.72,23.48,23010,27560,33320,38930,48830,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,620,33.9,0.112,0.57,17.35,36080,6.9,10.14,11.88,15.64,21.26,27.81,21100,24720,32540,44220,57840,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-2098,Security and Fire Alarm Systems Installers,detailed,3890,25.5,0.702,1.58,21.65,45040,4.9,12.48,17,21.4,26.26,32.15,25950,35370,44500,54620,66880,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3011,Aircraft Mechanics and Service Technicians,detailed,4760,9.9,0.86,0.99,31.79,66120,3.8,19.61,25.26,32.6,39.52,43.96,40780,52550,67820,82190,91440,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3021,Automotive Body and Related Repairers,detailed,4780,11,0.863,0.85,20.78,43220,4.5,11.92,15.09,18.13,24.2,34.02,24800,31380,37710,50340,70750,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3023,Automotive Service Technicians and Mechanics,detailed,19930,6.5,3.597,0.77,20.49,42610,2.8,10.35,13.44,17.87,25.88,34.3,21530,27950,37180,53830,71350,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,6770,9,1.222,0.68,25.05,52110,2,15.55,19.98,25.73,29.72,34.54,32350,41560,53520,61820,71840,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3041,Farm Equipment Mechanics and Service Technicians,detailed,200,34.1,0.036,0.14,22.5,46800,3,15.23,17.97,23.33,27.14,29.33,31670,37370,48520,56450,61020,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,3000,11,0.542,0.61,28.98,60270,4.1,17.51,22.17,28.63,35.74,42.25,36420,46110,59540,74350,87880,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3043,Rail Car Repairers,detailed,**,**,**,**,20.73,43110,6.9,15.53,16.99,19.73,22.71,28.2,32300,35340,41050,47230,58650,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3051,Motorboat Mechanics and Service Technicians,detailed,290,34.3,0.053,0.35,20.32,42260,8.7,12.91,16.11,20,22.42,25.73,26850,33500,41600,46640,53520,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3052,Motorcycle Mechanics,detailed,390,20.6,0.071,0.62,22.04,45840,6.2,13.42,17.55,21.64,26.72,32.13,27920,36500,45010,55580,66830,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,600,35.5,0.108,0.5,18.89,39290,5,11.95,15.66,19.33,22.32,24.23,24860,32570,40210,46430,50400,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3091,Bicycle Repairers,detailed,360,44.5,0.064,0.83,11.93,24810,4.4,8.77,9.53,10.99,13.87,17.23,18240,19830,22850,28860,35840,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3092,Recreational Vehicle Service Technicians,detailed,**,**,**,**,26.17,54440,9.1,16.44,20.16,27.37,32.35,35.59,34200,41940,56930,67280,74020,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-3093,Tire Repairers and Changers,detailed,2350,20.8,0.423,0.57,14.54,30240,5.5,8.89,10.16,13.37,18.14,22.12,18500,21130,27800,37730,46000,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9011,Mechanical Door Repairers,detailed,450,31.1,0.081,0.63,20.48,42590,3.9,15.48,16.71,18.75,23.13,28.59,32200,34750,38990,48110,59470,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,1060,18.6,0.192,0.63,30.62,63700,4.6,16.47,24.07,32.45,37.43,43.41,34250,50080,67500,77850,90300,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,6890,11.6,1.243,0.64,25.36,52760,3.9,14.25,17.89,24.48,32.5,37.96,29630,37220,50910,67600,78950,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9031,Home Appliance Repairers,detailed,650,33.6,0.118,0.48,18.59,38660,11.3,9.16,13.96,17.08,25.09,29.41,19050,29030,35520,52190,61170,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9041,Industrial Machinery Mechanics,detailed,7180,6.1,1.296,0.56,28.88,60080,2.9,16.52,21.55,27.81,37.44,43.39,34370,44810,57850,77870,90240,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9043,"Maintenance Workers, Machinery",detailed,2970,7.3,0.535,0.8,21.16,44010,2.9,11.84,14.71,18.92,27,34.43,24640,30590,39350,56160,71600,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9044,Millwrights,detailed,1000,23.2,0.18,0.62,29.74,61850,4.3,17.68,23.4,31.56,36.27,40.44,36770,48670,65650,75440,84120,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9051,Electrical Power-Line Installers and Repairers,detailed,1610,19.8,0.291,0.34,45.49,94610,3.4,28.83,40.33,48.53,53.94,57.29,59960,83880,100940,112190,119160,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9052,Telecommunications Line Installers and Repairers,detailed,4580,11.1,0.826,0.98,29.53,61430,2.7,16.48,24.98,32.09,35.34,37.35,34270,51950,66740,73520,77690,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9061,Camera and Photographic Equipment Repairers,detailed,430,33,0.077,3.3,21.75,45240,7.5,12.68,15.4,20.97,26.44,31.12,26370,32020,43620,55000,64730,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9062,Medical Equipment Repairers,detailed,1240,17.2,0.223,0.73,25.65,53340,3.5,15.83,17.94,23.87,33.02,37.48,32920,37310,49640,68680,77960,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9063,Musical Instrument Repairers and Tuners,detailed,190,43,0.035,0.62,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9064,Watch Repairers,detailed,**,**,**,**,23.67,49230,18.4,13.17,14.82,25.7,28.43,32.43,27380,30830,53460,59140,67460,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,530,28.8,0.096,1.16,27.62,57450,6.6,14,17.31,27.71,35.87,44.99,29110,36000,57640,74610,93570,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9071,"Maintenance and Repair Workers, General",detailed,41170,2.9,7.429,0.78,20.28,42190,1.6,11.01,14.32,18.61,25.29,31.3,22900,29780,38710,52610,65100,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,470,19.2,0.084,0.37,18.62,38730,6.9,11.76,13.81,17.58,22.06,29.42,24470,28720,36560,45890,61200,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9093,"Fabric Menders, Except Garment",detailed,50,12.7,0.009,1.65,9.99,20770,7.7,8.38,8.77,9.38,10.9,12.3,17430,18240,19520,22670,25580,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9094,Locksmiths and Safe Repairers,detailed,930,23.5,0.168,1.32,23.2,48260,5.2,15.31,18.98,22.46,27.59,33.06,31840,39470,46720,57380,68760,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9096,Riggers,detailed,300,35.4,0.054,0.36,30.58,63600,5.7,14.44,17.5,28.84,41.18,52.02,30040,36400,59990,85660,108200,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,4750,8.1,0.857,0.91,15,31210,2,9.1,10.83,14.04,17.74,22.8,18930,22520,29210,36900,47430,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,6830,10.3,1.233,1.2,17.41,36200,2.8,9.48,11.61,16.74,21.22,26.71,19710,24150,34810,44130,55570,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-0000,Production Occupations,major,373900,1.6,67.478,1.02,15.88,33040,1,8.81,9.93,13.28,18.73,27.55,18330,20650,27630,38960,57290,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,22380,2.8,4.039,0.92,27.48,57150,1.3,14.12,18.24,25.03,34.69,44.93,29370,37940,52070,72150,93450,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,1490,19.8,0.268,0.89,24.42,50790,4.9,12.51,16.18,23.23,32.92,38.85,26030,33650,48320,68480,80810,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2021,"Coil Winders, Tapers, and Finishers",detailed,600,31.2,0.108,0.98,12.93,26890,7.1,9.42,10.11,11.24,14.1,20.66,19600,21030,23380,29330,42970,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2022,Electrical and Electronic Equipment Assemblers,detailed,11450,6.8,2.067,1.35,13.68,28460,3,8.7,9.38,11.97,16.33,21.88,18090,19510,24900,33970,45510,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2023,Electromechanical Equipment Assemblers,detailed,2550,15.8,0.461,1.32,14.26,29670,2,9.87,10.99,13.4,16.72,19.89,20530,22860,27880,34780,41360,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2031,Engine and Other Machine Assemblers,detailed,560,32.9,0.102,0.36,21.33,44360,4.8,12.61,14.44,18.58,27.64,35.05,26230,30040,38650,57490,72900,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2041,Structural Metal Fabricators and Fitters,detailed,2870,22,0.518,0.9,19.93,41450,5.9,10.92,13.25,17.56,25.39,33.72,22700,27560,36530,52820,70140,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2091,Fiberglass Laminators and Fabricators,detailed,730,31.6,0.131,0.95,15.43,32100,6.3,10.2,11.93,14.5,18.12,22.39,21220,24820,30150,37690,46560,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2092,Team Assemblers,detailed,36820,8,6.645,0.8,13.23,27510,1.7,8.86,9.85,11.99,15.17,19.92,18430,20480,24940,31550,41420,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-2099,"Assemblers and Fabricators, All Other",detailed,8720,9.6,1.574,0.89,14.52,30190,2.3,8.9,10.15,13.23,17.17,21.85,18500,21100,27520,35720,45450,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3011,Bakers,detailed,12800,7.9,2.31,1.8,12.05,25070,1.9,8.64,9.33,11.16,13.89,17.65,17970,19400,23200,28890,36710,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3021,Butchers and Meat Cutters,detailed,7710,13.4,1.392,1.37,12.89,26800,2.1,8.83,9.76,11.71,15.11,19.03,18360,20300,24360,31430,39570,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,4360,17,0.786,0.71,11.05,22990,3,8.48,8.89,9.71,12.28,15.2,17650,18490,20190,25540,31620,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3023,Slaughterers and Meat Packers,detailed,1560,44.2,0.281,0.44,11.97,24900,2.8,9.01,10.17,11.71,13.67,15.03,18740,21140,24360,28430,31250,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,500,17,0.09,0.64,13.17,27390,3.3,9.47,10.51,12.25,14.77,19.16,19700,21870,25490,30720,39860,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3092,Food Batchmakers,detailed,4670,8.7,0.842,0.94,12.02,25010,2.9,8.49,9,10.61,13.63,17.74,17660,18710,22060,28350,36890,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3093,Food Cooking Machine Operators and Tenders,detailed,970,24.6,0.176,0.64,12.73,26470,5.5,8.56,9.21,11.8,14.81,19,17800,19160,24540,30800,39530,,
CA,31100,"Los Angeles-Long Beach-Anaheim, CA",51-3099,"Food Processing Workers, All Other",detailed,600,25.6,0.109,0.34,11.6,24130,7.1,8.33,8.69,9.33,12.87,18.02,17330,18070,19400,26760,37490,,
