PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4031,Fence erectors,,610,41.2,17.57,36550,6.0,12.42,13.92,16.45,20.13,25.81,25830,28950,34220,41880,53690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4041,Hazardous materials removal workers,,620,22.7,15.41,32050,4.1,11.00,12.72,14.52,17.64,20.89,22880,26460,30190,36690,43450,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4051,Highway maintenance workers,,740,8.5,21.25,44210,2.3,15.03,17.67,21.16,24.78,28.98,31270,36750,44010,51550,60270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4071,Septic tank servicers and sewer pipe cleaners,,190,35.4,16.05,33390,3.2,11.57,13.39,15.65,18.49,21.43,24060,27860,32560,38460,44580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4099,"Construction and related workers, all other",,300,22.6,15.87,33000,7.1,8.11,11.26,15.62,18.92,25.18,16870,23430,32480,39350,52370,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5021,"Earth drillers, except oil and gas",,290,40.5,18.71,38910,3.1,14.48,16.47,18.43,20.74,23.99,30110,34270,38330,43140,49900,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5031,"Explosives workers, ordnance handling experts, and blasters",,170,35.4,26.98,56120,7.7,18.10,21.33,25.55,30.39,38.83,37650,44370,53140,63200,80780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5042,Mine cutting and channeling machine operators,,**,**,16.81,34960,4.4,13.01,14.98,16.99,18.64,19.67,27070,31150,35330,38770,40920,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5081,Helpers--extraction workers,,50,49.5,17.40,36200,4.6,9.93,14.58,18.22,20.31,23.49,20660,30330,37890,42250,48860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-0000,"Installation, maintenance, and repair occupations",major,94230,4.0,22.76,47340,1.1,12.47,16.20,21.75,28.52,34.19,25930,33690,45250,59310,71110,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-1011,"First-line supervisors/managers of mechanics, installers, and repairers",,8060,3.6,32.09,66740,1.1,20.01,24.35,30.91,38.11,46.65,41610,50650,64300,79270,97030,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2011,"Computer, automated teller, and office machine repairers",,3770,12.3,22.98,47800,2.9,14.21,17.70,22.18,27.25,31.76,29560,36820,46140,56680,66070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2021,Radio mechanics,,**,**,21.96,45670,6.0,16.06,17.25,19.25,24.43,30.59,33400,35890,40040,50810,63630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2022,"Telecommunications equipment installers and repairers, except line installers",,2630,9.0,27.24,56660,1.8,19.37,24.54,28.08,30.89,34.05,40280,51030,58400,64250,70810,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2091,Avionics technicians,,80,41.8,25.52,53090,7.7,20.37,21.71,23.92,28.10,34.76,42380,45150,49760,58450,72300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2092,"Electric motor, power tool, and related repairers",,220,44.3,17.22,35830,9.0,11.29,13.14,15.60,20.10,25.99,23490,27320,32440,41810,54050,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2094,"Electrical and electronics repairers, commercial and industrial equipment",,1260,16.3,24.88,51760,4.4,14.48,18.80,24.22,29.60,37.37,30110,39100,50370,61580,77730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2095,"Electrical and electronics repairers, powerhouse, substation, and relay",,390,12.2,29.00,60320,2.1,22.16,25.75,28.92,32.55,37.44,46100,53570,60150,67710,77870,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2096,"Electronic equipment installers and repairers, motor vehicles",,360,15.8,14.64,30450,3.6,9.74,11.61,14.37,17.54,20.15,20250,24140,29890,36480,41920,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2097,Electronic home entertainment equipment installers and repairers,,1050,30.2,17.73,36890,3.1,10.54,13.60,18.44,22.17,24.26,21920,28300,38360,46120,50450,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2098,Security and fire alarm systems installers,,1620,14.7,20.64,42920,3.4,12.70,15.70,19.58,26.11,30.01,26420,32650,40740,54320,62420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3011,Aircraft mechanics and service technicians,,1350,5.3,27.28,56730,3.2,18.59,22.36,27.29,31.33,36.25,38660,46500,56760,65160,75390,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3021,Automotive body and related repairers,,2270,9.3,25.09,52180,6.6,10.80,16.47,22.68,30.90,40.78,22450,34260,47180,64270,84820,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3022,Automotive glass installers and repairers,,350,27.9,18.20,37860,4.8,13.37,14.59,16.97,20.24,26.70,27810,30340,35300,42100,55530,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3023,Automotive service technicians and mechanics,,12220,5.8,21.96,45670,1.6,11.41,15.68,20.40,27.58,33.57,23740,32610,42440,57370,69820,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3031,Bus and truck mechanics and diesel engine specialists,,3110,9.8,22.76,47330,2.1,14.79,18.04,22.36,27.33,31.42,30770,37520,46500,56850,65340,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3041,Farm equipment mechanics,,100,29.1,18.88,39270,5.7,13.36,15.30,18.36,22.18,26.07,27780,31830,38200,46140,54230,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3042,"Mobile heavy equipment mechanics, except engines",,1410,9.2,22.77,47360,1.9,16.07,18.88,22.44,26.43,30.38,33430,39270,46680,54980,63190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3043,Rail car repairers,,**,**,17.68,36770,14.2,12.15,13.21,14.97,21.25,28.50,25270,27470,31140,44190,59280,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3051,Motorboat mechanics,,**,**,23.91,49740,4.9,12.82,21.10,25.82,29.18,31.17,26660,43880,53710,60700,64840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3052,Motorcycle mechanics,,190,41.9,20.32,42270,6.6,13.10,15.87,18.63,25.82,30.14,27250,33020,38760,53710,62700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3053,Outdoor power equipment and other small engine mechanics,,430,16.5,18.46,38390,8.6,12.10,13.75,17.37,22.81,28.42,25180,28600,36140,47450,59120,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3091,Bicycle repairers,,**,**,12.89,26820,8.2,8.12,10.14,12.50,16.15,18.58,16900,21090,26000,33600,38640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3093,Tire repairers and changers,,1330,15.5,12.36,25720,3.8,8.56,10.05,11.56,14.03,17.67,17800,20910,24040,29190,36750,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9011,Mechanical door repairers,,330,37.0,17.31,36010,4.0,11.83,14.40,17.14,19.79,23.59,24610,29950,35660,41160,49060,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9012,"Control and valve installers and repairers, except mechanical door",,610,19.1,24.02,49960,5.1,16.09,19.53,24.67,28.54,30.91,33480,40620,51310,59370,64290,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",,5680,12.5,24.05,50030,2.6,14.83,17.97,23.19,28.59,32.86,30850,37390,48240,59470,68350,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9031,Home appliance repairers,,470,26.7,18.55,38590,6.8,9.33,13.09,18.21,24.38,28.84,19400,27220,37880,50720,59990,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9041,Industrial machinery mechanics,,1300,13.0,23.85,49610,2.4,15.42,18.54,23.68,28.63,32.26,32060,38570,49260,59540,67100,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9042,"Maintenance and repair workers, general",,27020,12.3,21.11,43910,4.4,12.37,15.41,19.63,26.28,33.01,25730,32060,40820,54670,68650,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9043,"Maintenance workers, machinery",,480,13.1,21.84,45430,4.1,13.49,16.94,20.73,27.16,31.39,28050,35240,43110,56500,65300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9044,Millwrights,,**,**,26.15,54390,6.1,14.30,22.37,27.52,30.64,35.94,29750,46520,57240,63730,74760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9051,Electrical power-line installers and repairers,,1350,10.6,23.16,48180,3.4,13.15,17.63,24.38,28.89,31.48,27350,36660,50700,60100,65490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9052,Telecommunications line installers and repairers,,5400,9.5,26.04,54160,2.4,15.42,20.66,27.26,30.05,31.95,32070,42970,56700,62500,66460,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9061,Camera and photographic equipment repairers,,70,40.0,20.35,42320,11.6,12.42,13.71,16.01,21.99,42.39,25840,28520,33300,45750,88180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9062,Medical equipment repairers,,450,23.4,20.27,42150,6.8,12.47,15.20,19.42,24.45,30.41,25940,31620,40400,50870,63250,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9063,Musical instrument repairers and tuners,,160,33.9,19.06,39650,9.8,10.05,13.38,20.36,23.95,28.38,20910,27830,42350,49820,59030,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9069,"Precision instrument and equipment repairers, all other",,**,**,23.96,49840,3.9,16.44,21.36,25.15,28.50,30.65,34190,44430,52300,59280,63740,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9091,"Coin, vending, and amusement machine servicers and repairers",,280,17.8,18.29,38050,6.6,9.12,12.24,17.93,24.62,28.76,18970,25460,37290,51210,59820,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9094,Locksmiths and safe repairers,,660,26.5,21.73,45210,3.5,16.24,18.76,22.21,24.92,28.23,33780,39020,46200,51830,58730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9096,Riggers,,120,33.9,21.17,44040,4.3,14.33,18.03,22.06,24.74,26.76,29810,37500,45890,51460,55650,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9098,"Helpers--installation, maintenance, and repair workers",,3570,9.7,14.77,30730,2.9,9.06,11.37,14.33,17.78,21.72,18840,23660,29810,36980,45180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9099,"Installation, maintenance, and repair workers, all other",,1940,16.1,18.83,39160,4.9,9.43,12.28,16.78,24.83,30.51,19610,25550,34900,51640,63460,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-0000,Production occupations,major,65240,3.1,17.47,36340,0.9,8.91,11.29,15.28,22.00,29.57,18530,23480,31780,45750,61510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-1011,First-line supervisors/managers of production and operating workers,,5090,4.0,29.40,61150,1.4,17.19,21.37,27.48,36.17,45.36,35760,44440,57150,75230,94340,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2011,"Aircraft structure, surfaces, rigging, and systems assemblers",,**,**,15.47,32180,5.6,8.59,11.40,15.78,18.78,22.28,17870,23710,32810,39060,46340,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2021,"Coil winders, tapers, and finishers",,110,28.7,12.88,26790,5.2,8.72,10.28,12.09,14.80,19.35,18150,21380,25140,30780,40240,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2022,Electrical and electronic equipment assemblers,,1830,13.3,17.50,36390,5.0,9.70,11.91,15.96,22.76,28.22,20180,24760,33200,47340,58690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2023,Electromechanical equipment assemblers,,150,20.2,15.48,32200,3.2,11.25,13.14,15.43,17.96,19.46,23400,27330,32090,37360,40480,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2031,Engine and other machine assemblers,,**,**,15.82,32910,7.1,10.19,11.87,16.99,18.98,20.16,21190,24680,35330,39470,41930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2041,Structural metal fabricators and fitters,,1060,17.9,15.33,31880,2.8,10.78,12.38,14.86,18.05,20.65,22430,25760,30900,37550,42950,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2092,Team assemblers,,3450,9.5,13.35,27760,2.4,8.61,10.11,12.26,15.87,19.63,17910,21030,25510,33000,40820,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2099,"Assemblers and fabricators, all other",,1590,10.7,13.21,27480,2.5,8.93,10.44,12.41,15.08,18.90,18570,21710,25810,31370,39310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3011,Bakers,,2870,10.4,13.86,28840,2.5,8.91,10.71,13.20,16.76,19.88,18530,22280,27450,34860,41350,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3021,Butchers and meat cutters,,1710,9.2,17.56,36530,2.6,10.33,13.88,17.96,21.56,24.23,21480,28860,37350,44840,50400,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3022,"Meat, poultry, and fish cutters and trimmers",,300,26.7,14.94,31080,5.3,8.92,11.40,14.69,18.54,22.11,18540,23700,30550,38560,45990,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3023,Slaughterers and meat packers,,100,7.6,11.33,23560,3.1,9.64,10.25,11.11,11.98,14.35,20040,21310,23110,24910,29840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",,60,40.7,13.38,27830,11.7,9.90,10.83,12.36,16.96,18.93,20600,22530,25720,35290,39370,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3092,Food batchmakers,,610,21.9,11.71,24360,6.5,6.85,8.32,11.74,14.39,16.16,14240,17310,24420,29940,33610,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3093,Food cooking machine operators and tenders,,170,38.1,11.81,24570,5.4,8.01,9.09,11.90,14.37,15.79,16660,18900,24760,29890,32850,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4011,"Computer-controlled machine tool operators, metal and plastic",,270,22.4,16.23,33760,3.6,10.09,12.56,16.07,19.37,23.35,21000,26120,33420,40290,48560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4012,Numerical tool and process control programmers,,50,46.7,23.04,47930,3.6,16.68,18.89,22.75,26.16,30.17,34690,39290,47320,54410,62760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,340,18.2,14.14,29400,4.2,9.51,11.07,13.58,17.30,19.43,19790,23030,28260,35980,40410,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,**,**,11.43,23780,7.2,7.88,8.52,10.08,14.12,17.16,16380,17730,20960,29360,35700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",,60,33.1,16.95,35250,13.7,10.80,12.41,15.45,22.03,24.35,22470,25810,32130,45810,50650,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",,60,33.0,18.82,39140,10.2,11.07,13.61,17.78,24.55,28.85,23030,28310,36980,51060,60010,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4041,Machinists,,1260,17.3,21.88,45500,3.6,12.60,15.90,21.35,28.14,31.45,26210,33070,44410,58540,65410,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4061,"Model makers, metal and plastic",,110,32.5,16.90,35160,8.1,7.36,12.26,15.76,20.15,27.12,15310,25510,32780,41920,56420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",,460,26.7,13.42,27910,3.4,9.98,10.98,12.85,15.53,18.23,20760,22830,26720,32310,37920,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",,140,23.4,16.27,33840,8.1,10.59,12.57,15.38,20.06,23.14,22030,26140,31990,41720,48130,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4111,Tool and die makers,,70,33.4,24.48,50910,5.0,17.71,20.03,22.77,28.92,36.33,36840,41670,47360,60160,75560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4121,"Welders, cutters, solderers, and brazers",,1990,10.7,20.90,43470,3.1,13.05,16.52,19.72,25.22,30.86,27140,34370,41020,52470,64190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",,130,31.3,19.89,41380,12.0,9.63,14.02,20.11,26.97,29.85,20020,29160,41820,56100,62100,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-4199,"Metal workers and plastic workers, all other",,50,42.6,14.78,30750,10.9,8.59,9.64,13.39,18.51,23.70,17860,20050,27840,38490,49300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-5011,Bindery workers,,1870,18.7,17.42,36240,6.7,10.48,12.79,15.28,20.94,28.46,21800,26610,31790,43560,59190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-5012,Bookbinders,,340,16.0,19.46,40480,11.7,7.40,11.66,17.52,26.59,34.06,15400,24250,36440,55300,70850,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-5021,Job printers,,1170,13.6,17.60,36610,5.9,10.90,12.87,15.34,22.06,28.61,22680,26760,31920,45880,59510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-5022,Prepress technicians and workers,,1620,11.3,21.47,44660,7.0,10.92,15.44,20.80,27.22,33.68,22700,32110,43260,56610,70050,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-5023,Printing machine operators,,3450,8.0,21.99,45740,6.7,10.58,13.89,20.71,28.59,36.80,22000,28880,43080,59460,76550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6011,Laundry and dry-cleaning workers,,4130,10.4,10.30,21420,2.1,6.93,7.90,9.71,12.39,14.76,14410,16440,20200,25770,30700,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6021,"Pressers, textile, garment, and related materials",,1020,21.6,9.46,19680,3.0,7.13,7.95,8.85,10.17,13.53,14840,16540,18420,21150,28150,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6031,Sewing machine operators,,740,18.5,11.59,24100,4.3,8.14,9.08,10.99,13.87,16.11,16920,18880,22870,28860,33510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6041,Shoe and leather workers and repairers,,**,**,10.53,21890,6.5,8.00,8.75,10.34,12.27,14.07,16640,18200,21500,25510,29270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6052,"Tailors, dressmakers, and custom sewers",,1050,15.1,15.16,31530,4.9,10.21,12.01,15.79,18.13,19.53,21240,24990,32840,37700,40620,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6062,"Textile cutting machine setters, operators, and tenders",,**,**,10.98,22830,4.0,7.88,9.46,10.95,12.42,14.51,16400,19680,22780,25840,30180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6093,Upholsterers,,260,21.2,14.51,30190,8.5,7.98,10.58,13.08,18.12,23.15,16600,22000,27210,37700,48160,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-6099,"Textile, apparel, and furnishings workers, all other",,**,**,16.49,34300,3.7,12.66,13.52,14.95,20.55,23.40,26330,28120,31100,42730,48660,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-7011,Cabinetmakers and bench carpenters,,1000,12.2,20.43,42480,2.7,12.93,15.39,19.95,24.42,29.49,26900,32020,41500,50800,61330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-7021,Furniture finishers,,210,21.1,17.74,36890,5.4,12.62,14.06,17.37,21.72,23.99,26250,29250,36120,45190,49890,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-7041,"Sawing machine setters, operators, and tenders, wood",,180,25.9,14.24,29610,3.5,8.79,10.40,12.73,15.56,23.29,18290,21620,26470,32360,48450,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-7042,"Woodworking machine setters, operators, and tenders, except sawing",,700,27.9,12.42,25840,2.9,9.50,10.45,11.77,14.02,16.41,19760,21730,24480,29150,34130,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-7099,"Woodworkers, all other",,160,38.5,19.01,39530,4.1,12.72,14.57,18.29,22.92,26.84,26450,30310,38050,47680,55830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-8012,Power distributors and dispatchers,,100,11.8,29.44,61230,4.4,24.23,26.29,28.81,31.45,38.26,50410,54680,59920,65420,79580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-8013,Power plant operators,,320,28.0,27.93,58100,3.7,18.90,24.97,28.27,31.47,37.29,39320,51940,58810,65460,77550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-8021,Stationary engineers and boiler operators,,1420,7.6,27.59,57400,1.9,19.53,23.87,27.86,31.48,37.11,40620,49650,57960,65480,77190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-8031,Water and liquid waste treatment plant and system operators,,1510,13.6,22.10,45970,1.7,14.14,17.50,21.95,26.18,30.69,29400,36400,45660,54440,63830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-8092,Gas plant operators,,190,13.0,28.52,59320,4.2,20.56,24.95,28.52,32.94,37.57,42770,51890,59320,68520,78150,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-8099,"Plant and system operators, all other",,290,3.0,26.27,54650,2.2,21.23,24.62,26.80,29.06,30.42,44150,51210,55750,60450,63270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9011,Chemical equipment operators and tenders,,190,29.2,19.06,39650,6.0,11.19,14.27,17.37,21.91,33.29,23280,29680,36140,45580,69230,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9012,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",,**,**,19.68,40930,4.6,12.60,14.54,17.57,25.84,30.60,26210,30230,36540,53740,63650,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9021,"Crushing, grinding, and polishing machine setters, operators, and tenders",,220,21.9,14.21,29560,3.8,9.08,11.78,14.18,16.91,19.39,18900,24490,29500,35180,40330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9022,"Grinding and polishing workers, hand",,**,**,13.40,27880,3.1,9.35,10.89,13.14,15.67,18.43,19440,22650,27340,32590,38330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9023,"Mixing and blending machine setters, operators, and tenders",,440,26.5,16.07,33430,3.1,10.85,13.15,15.43,18.66,22.45,22570,27360,32080,38800,46690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9031,"Cutters and trimmers, hand",,170,46.9,12.64,26300,13.4,8.17,8.94,10.74,16.54,19.33,16990,18600,22340,34390,40210,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9032,"Cutting and slicing machine setters, operators, and tenders",,270,15.1,14.49,30140,4.2,10.27,11.59,13.85,16.98,20.23,21370,24100,28800,35320,42090,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9041,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",,270,23.0,13.29,27640,5.5,9.41,10.86,12.90,15.26,18.54,19580,22590,26840,31750,38570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9061,"Inspectors, testers, sorters, samplers, and weighers",,3850,29.1,19.80,41190,2.3,11.18,14.09,18.96,24.58,30.22,23260,29310,39450,51120,62860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9071,Jewelers and precious stone and metal workers,,190,30.5,14.18,29500,13.0,6.93,8.13,13.45,18.63,24.99,14420,16900,27970,38750,51970,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9081,Dental laboratory technicians,,580,25.6,23.12,48090,9.8,11.44,15.41,21.70,28.96,35.40,23790,32040,45140,60240,73630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9082,Medical appliance technicians,,**,**,28.13,58510,17.9,10.68,12.23,25.80,43.28,49.87,22210,25440,53660,90020,103730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9083,Ophthalmic laboratory technicians,,500,20.0,13.75,28600,3.9,10.21,11.31,13.32,16.05,18.55,21230,23520,27710,33380,38580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9111,Packaging and filling machine operators and tenders,,2160,20.9,12.94,26920,4.3,8.07,9.42,12.41,15.58,18.90,16790,19590,25810,32410,39310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9121,"Coating, painting, and spraying machine setters, operators, and tenders",,210,28.8,15.47,32170,4.7,10.44,11.96,14.32,18.40,23.50,21720,24870,29780,38270,48890,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9122,"Painters, transportation equipment",,690,24.9,20.81,43290,7.6,10.78,12.47,18.81,27.32,32.82,22420,25940,39130,56820,68270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9123,"Painting, coating, and decorating workers",,260,29.1,16.21,33710,6.8,10.61,12.30,14.44,18.75,27.18,22060,25580,30030,38990,56530,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-9131,Photographic process workers,,**,**,13.46,28010,7.1,8.32,9.82,12.17,15.59,21.42,17310,20430,25310,32430,44560,,
