PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41860,"San Francisco-Oakland-Fremont, CA",47-2181,Roofers,,2750,19.0,22.70,47220,3.8,13.57,17.28,22.44,27.40,31.15,28240,35950,46680,56990,64790,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-2211,Sheet metal workers,,1730,14.5,28.89,60100,3.3,16.59,21.59,29.72,35.75,41.33,34510,44900,61830,74360,85960,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-2221,Structural iron and steel workers,,780,23.5,28.65,59590,4.2,18.06,23.30,30.29,35.06,37.83,37570,48470,63000,72930,78690,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3011,"Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",,380,34.3,16.68,34700,7.9,10.50,12.63,14.74,18.30,28.05,21850,26260,30670,38060,58340,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3012,Helpers--carpenters,,990,19.0,14.57,30300,4.5,11.00,12.32,13.65,15.46,20.70,22870,25630,28400,32170,43060,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3013,Helpers--electricians,,250,25.4,19.64,40850,7.1,11.89,15.00,19.55,24.74,28.18,24730,31210,40660,51460,58610,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3014,"Helpers--painters, paperhangers, plasterers, and stucco masons",,490,39.8,11.68,24300,3.9,8.66,9.80,10.88,11.97,16.47,18010,20380,22630,24890,34250,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3015,"Helpers--pipelayers, plumbers, pipefitters, and steamfitters",,520,25.2,16.86,35080,5.0,10.43,12.98,16.97,20.92,22.97,21700,27010,35290,43510,47780,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3016,Helpers--roofers,,240,33.5,13.63,28340,7.7,9.43,10.50,13.00,15.58,20.06,19610,21840,27040,32400,41710,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-3019,"Helpers, construction trades, all other",,**,**,15.35,31930,7.2,10.10,12.75,14.18,15.90,24.34,21010,26530,29490,33060,50630,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4011,Construction and building inspectors,,1290,8.5,33.34,69340,1.8,23.68,28.23,33.72,38.31,43.09,49250,58720,70150,79680,89620,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4021,Elevator installers and repairers,,**,**,41.13,85550,2.9,26.66,33.92,42.34,50.38,56.46,55440,70550,88070,104790,117430,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4031,Fence erectors,,590,39.2,16.95,35260,9.4,10.24,12.85,16.33,21.13,24.86,21310,26720,33960,43960,51710,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4041,Hazardous materials removal workers,,1400,7.0,17.52,36440,2.5,13.05,14.72,17.11,19.19,23.83,27150,30610,35590,39910,49560,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4051,Highway maintenance workers,,550,20.1,23.51,48890,3.4,14.86,20.37,23.50,28.06,30.95,30910,42360,48870,58370,64370,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4071,Septic tank servicers and sewer pipe cleaners,,210,37.1,20.91,43500,6.2,13.02,16.19,20.64,25.15,29.97,27070,33680,42920,52310,62330,,
CA,41860,"San Francisco-Oakland-Fremont, CA",47-4099,"Construction and related workers, all other",,780,32.3,21.45,44620,5.4,13.58,16.30,21.02,25.32,32.76,28260,33900,43720,52660,68140,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-0000,"Installation, maintenance, and repair occupations",major,64300,2.4,24.29,50530,1.1,12.67,17.12,24.25,30.27,36.41,26360,35610,50440,62970,75730,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-1011,"First-line supervisors/managers of mechanics, installers, and repairers",,5390,4.6,33.95,70610,1.8,20.87,26.52,32.86,40.28,48.79,43410,55160,68340,83770,101480,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2011,"Computer, automated teller, and office machine repairers",,2540,9.4,19.12,39770,4.6,10.34,12.51,17.49,24.45,30.96,21510,26020,36390,50860,64400,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2022,"Telecommunications equipment installers and repairers, except line installers",,5740,7.3,27.00,56160,1.9,20.11,24.80,27.74,30.43,33.27,41820,51580,57690,63290,69200,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2092,"Electric motor, power tool, and related repairers",,30,33.6,24.02,49960,7.8,15.91,19.07,23.94,28.33,34.36,33100,39670,49790,58920,71460,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2094,"Electrical and electronics repairers, commercial and industrial equipment",,590,22.5,31.07,64630,6.0,15.47,19.80,30.84,39.28,51.50,32180,41180,64140,81700,107130,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2096,"Electronic equipment installers and repairers, motor vehicles",,300,18.7,14.82,30820,1.9,10.50,12.19,14.67,17.32,19.19,21830,25350,30510,36030,39910,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2097,Electronic home entertainment equipment installers and repairers,,290,25.3,17.69,36800,8.4,10.93,13.06,16.76,21.21,27.07,22730,27160,34860,44110,56300,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-2098,Security and fire alarm systems installers,,940,20.9,23.35,48570,5.1,15.43,17.61,22.04,28.69,34.64,32090,36640,45850,59670,72050,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3011,Aircraft mechanics and service technicians,,**,**,28.33,58930,3.6,24.72,26.05,28.16,30.29,34.90,51410,54190,58580,63010,72600,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3021,Automotive body and related repairers,,1800,10.5,24.23,50400,4.1,14.37,18.35,24.69,29.73,35.09,29890,38160,51360,61850,72980,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3022,Automotive glass installers and repairers,,200,49.4,21.84,45420,10.0,14.12,16.69,21.74,27.65,30.24,29360,34720,45220,57520,62900,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3023,Automotive service technicians and mechanics,,8670,7.1,23.19,48230,1.9,12.93,16.49,23.02,28.97,34.60,26900,34310,47890,60260,71960,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3031,Bus and truck mechanics and diesel engine specialists,,1390,8.8,25.21,52440,1.6,17.06,20.03,25.39,30.05,34.68,35490,41670,52820,62500,72140,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3042,"Mobile heavy equipment mechanics, except engines",,1260,9.9,29.52,61400,2.6,19.84,24.44,30.07,35.14,38.99,41270,50840,62550,73100,81100,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3051,Motorboat mechanics,,250,39.2,23.48,48840,7.0,12.71,16.33,25.08,30.39,33.77,26430,33960,52160,63210,70240,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3052,Motorcycle mechanics,,**,**,18.00,37450,5.2,9.82,10.98,17.32,24.36,28.07,20420,22840,36030,50660,58390,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3053,Outdoor power equipment and other small engine mechanics,,40,30.6,16.46,34240,5.5,11.80,13.22,15.31,19.06,23.45,24540,27490,31840,39640,48780,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3091,Bicycle repairers,,250,39.5,11.95,24850,8.6,8.48,9.51,12.27,13.94,15.21,17630,19770,25520,28990,31640,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3092,Recreational vehicle service technicians,,**,**,17.61,36620,10.4,12.11,13.22,14.94,21.43,26.52,25180,27500,31070,44580,55160,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-3093,Tire repairers and changers,,860,20.3,13.76,28630,6.1,8.30,10.58,13.06,16.29,21.17,17250,22000,27160,33880,44040,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9011,Mechanical door repairers,,140,48.2,21.51,44740,13.9,14.58,15.96,19.62,27.20,31.04,30320,33190,40800,56570,64550,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9012,"Control and valve installers and repairers, except mechanical door",,460,14.8,29.93,62260,4.5,20.06,25.63,31.32,36.02,39.01,41730,53310,65150,74920,81140,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",,1590,20.4,26.64,55420,4.2,16.95,21.06,26.11,30.52,37.64,35250,43810,54320,63490,78290,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9031,Home appliance repairers,,510,21.9,19.15,39830,6.5,12.85,14.64,17.44,22.04,31.10,26730,30450,36280,45840,64700,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9041,Industrial machinery mechanics,,2020,18.3,28.94,60190,2.4,20.74,23.46,28.02,34.47,38.68,43140,48790,58280,71690,80460,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9042,"Maintenance and repair workers, general",,15440,4.2,20.89,43440,0.9,11.55,15.11,20.16,26.11,31.71,24010,31440,41940,54300,65950,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9043,"Maintenance workers, machinery",,420,27.4,22.73,47290,7.9,13.56,17.28,20.55,28.24,37.10,28210,35930,42740,58730,77170,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9044,Millwrights,,560,33.2,32.53,67660,3.2,23.21,30.42,33.69,36.57,40.48,48280,63270,70080,76070,84200,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9052,Telecommunications line installers and repairers,,2060,24.0,23.88,49670,4.3,16.30,18.75,22.25,30.13,34.14,33910,39000,46270,62660,71020,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9062,Medical equipment repairers,,590,24.0,23.53,48940,8.2,14.44,16.48,22.96,30.13,35.42,30040,34290,47750,62670,73680,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9069,"Precision instrument and equipment repairers, all other",,**,**,32.04,66650,11.1,21.05,25.14,32.70,38.79,45.15,43780,52280,68020,80680,93910,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9091,"Coin, vending, and amusement machine servicers and repairers",,510,19.1,16.61,34550,3.0,11.32,13.63,16.57,18.90,22.62,23540,28360,34460,39310,47050,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9094,Locksmiths and safe repairers,,290,45.8,20.74,43130,5.9,14.70,16.81,19.20,23.75,30.40,30580,34970,39930,49390,63220,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9096,Riggers,,120,43.0,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9098,"Helpers--installation, maintenance, and repair workers",,1800,17.4,13.78,28650,2.6,8.38,9.81,13.03,15.44,21.68,17430,20410,27110,32110,45090,,
CA,41860,"San Francisco-Oakland-Fremont, CA",49-9099,"Installation, maintenance, and repair workers, all other",,2580,14.1,23.29,48450,5.8,11.31,14.93,22.19,30.46,38.35,23530,31050,46160,63360,79760,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-0000,Production occupations,major,95280,3.9,17.11,35590,1.3,8.78,10.79,14.77,21.31,29.06,18270,22450,30720,44330,60440,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-1011,First-line supervisors/managers of production and operating workers,,5740,3.6,29.49,61340,2.2,16.33,21.02,27.56,36.62,46.29,33970,43720,57320,76160,96290,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2021,"Coil winders, tapers, and finishers",,80,27.0,15.97,33210,5.7,9.49,12.34,15.90,20.28,22.67,19740,25660,33080,42190,47160,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2022,Electrical and electronic equipment assemblers,,2830,10.3,14.98,31150,3.0,8.88,10.69,13.85,18.47,23.10,18460,22230,28800,38410,48040,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2023,Electromechanical equipment assemblers,,1180,45.4,16.00,33270,2.1,11.11,12.97,15.44,18.42,22.08,23110,26990,32110,38310,45940,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2031,Engine and other machine assemblers,,100,32.5,20.86,43400,5.6,9.98,14.65,22.43,24.96,28.34,20760,30480,46650,51920,58960,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2041,Structural metal fabricators and fitters,,560,24.4,19.12,39770,4.2,10.40,12.73,17.17,25.78,30.15,21630,26480,35720,53610,62720,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2092,Team assemblers,,8450,8.4,14.43,30020,2.4,8.73,10.61,13.53,17.71,21.73,18170,22080,28150,36830,45200,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-2099,"Assemblers and fabricators, all other",,6480,40.7,15.57,32380,7.2,9.00,10.85,13.33,17.14,22.06,18710,22560,27730,35650,45890,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3011,Bakers,,3150,7.3,13.53,28140,2.7,8.76,10.17,12.70,16.26,19.87,18220,21150,26420,33830,41340,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3021,Butchers and meat cutters,,2410,8.6,16.59,34510,2.1,9.35,12.09,16.99,20.94,23.53,19450,25150,35340,43560,48940,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3022,"Meat, poultry, and fish cutters and trimmers",,1610,17.3,13.23,27520,4.4,8.08,9.37,11.92,16.42,20.65,16810,19490,24790,34160,42950,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3023,Slaughterers and meat packers,,320,45.6,10.39,21620,4.8,8.13,8.80,9.73,11.26,13.00,16910,18310,20230,23430,27040,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",,280,28.6,14.33,29800,6.9,8.15,9.52,15.67,17.36,18.98,16960,19800,32600,36100,39490,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3092,Food batchmakers,,2090,7.3,12.49,25980,3.1,9.11,10.49,12.30,14.32,15.98,18950,21830,25580,29790,33240,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-3093,Food cooking machine operators and tenders,,700,24.3,11.48,23890,3.5,7.92,8.53,9.92,12.65,19.37,16480,17750,20640,26320,40280,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4011,"Computer-controlled machine tool operators, metal and plastic",,510,17.5,17.29,35970,4.4,10.45,12.71,15.75,21.12,26.43,21730,26440,32760,43940,54970,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4012,Numerical tool and process control programmers,,120,29.7,29.84,62060,2.6,20.23,25.14,29.55,35.10,40.55,42070,52300,61470,73000,84340,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",,210,20.2,14.49,30130,6.0,8.77,11.32,13.80,16.96,21.35,18240,23550,28710,35280,44410,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4022,"Forging machine setters, operators, and tenders, metal and plastic",,**,**,18.73,38960,9.8,11.66,13.73,17.87,23.64,27.83,24250,28570,37160,49180,57880,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",,100,28.6,16.36,34020,2.8,10.83,12.60,15.75,19.16,23.59,22530,26200,32760,39860,49070,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,1680,12.6,15.18,31560,2.7,9.23,11.11,14.20,18.48,22.61,19200,23110,29530,38440,47030,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",,**,**,19.62,40820,10.5,10.32,12.57,16.15,23.57,37.05,21460,26150,33590,49030,77060,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,1070,18.7,14.79,30760,2.7,10.06,11.34,13.83,17.81,21.68,20920,23590,28770,37040,45090,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",,420,24.1,17.14,35660,3.2,9.24,11.74,15.86,22.28,26.43,19220,24410,33000,46330,54980,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",,250,28.9,19.55,40660,4.8,11.32,14.41,18.50,24.47,29.43,23550,29970,38480,50890,61220,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4041,Machinists,,2790,9.4,22.07,45910,2.3,13.73,16.53,21.23,27.22,32.00,28550,34390,44160,56630,66570,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4051,Metal-refining furnace operators and tenders,,90,48.6,13.72,28550,6.4,9.98,12.33,14.01,15.58,17.52,20760,25650,29140,32400,36430,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4052,"Pourers and casters, metal",,110,49.8,13.68,28450,5.9,9.55,11.73,13.61,15.18,17.54,19870,24390,28300,31570,36470,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4061,"Model makers, metal and plastic",,70,26.0,17.49,36370,10.0,9.93,11.25,15.26,18.99,32.64,20660,23400,31750,39500,67900,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4062,"Patternmakers, metal and plastic",,**,**,23.98,49870,5.1,13.22,19.28,25.99,29.59,31.59,27490,40110,54060,61540,65710,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4071,Foundry mold and coremakers,,**,**,14.75,30670,6.7,9.15,12.24,15.78,17.38,18.84,19040,25470,32820,36150,39200,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",,870,21.3,14.11,29350,9.2,8.07,8.99,11.69,17.35,25.33,16790,18700,24320,36080,52680,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",,250,31.9,18.08,37610,9.8,9.76,11.97,14.69,22.82,34.38,20300,24900,30550,47470,71500,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4111,Tool and die makers,,460,24.9,26.94,56040,2.7,14.69,21.15,28.68,33.00,36.31,30550,43990,59650,68650,75520,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4121,"Welders, cutters, solderers, and brazers",,2340,11.2,20.70,43060,2.3,12.67,16.09,20.28,24.25,29.75,26360,33470,42170,50440,61880,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",,200,26.2,14.05,29230,4.0,9.11,10.12,12.18,17.34,22.01,18950,21040,25330,36070,45780,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4191,"Heat treating equipment setters, operators, and tenders, metal and plastic",,**,**,17.19,35760,6.9,9.24,13.16,16.94,21.06,25.79,19230,27370,35230,43800,53640,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",,400,27.0,13.65,28380,6.5,8.45,10.05,12.46,15.75,20.94,17580,20910,25910,32750,43550,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4194,"Tool grinders, filers, and sharpeners",,110,37.1,14.73,30630,2.2,10.43,12.09,14.87,17.26,18.92,21700,25150,30930,35900,39360,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-4199,"Metal workers and plastic workers, all other",,420,34.3,15.09,31390,5.3,9.83,12.05,14.10,18.38,21.81,20440,25070,29320,38220,45360,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-5011,Bindery workers,,650,22.4,13.25,27570,3.7,8.78,9.81,11.40,15.58,21.61,18250,20400,23700,32400,44940,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-5012,Bookbinders,,**,**,19.89,41370,3.9,16.19,17.60,19.58,22.02,23.77,33670,36600,40730,45800,49430,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-5021,Job printers,,580,27.6,23.23,48320,3.8,12.65,17.33,23.11,28.35,34.72,26320,36050,48080,58960,72220,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-5022,Prepress technicians and workers,,900,11.9,23.91,49730,3.8,14.55,17.39,22.38,29.43,36.02,30270,36170,46540,61220,74910,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-5023,Printing machine operators,,2250,7.0,19.88,41340,3.8,10.86,13.88,19.20,25.23,30.22,22600,28870,39940,52490,62850,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6011,Laundry and dry-cleaning workers,,2700,14.2,11.17,23230,3.2,8.06,9.19,10.59,12.41,15.08,16760,19110,22030,25810,31370,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6021,"Pressers, textile, garment, and related materials",,1510,19.6,10.50,21840,3.8,8.09,8.81,10.04,11.61,13.90,16840,18330,20880,24150,28910,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6031,Sewing machine operators,,3310,11.1,9.72,20230,1.9,7.80,8.28,9.07,10.35,13.00,16220,17230,18880,21530,27050,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6041,Shoe and leather workers and repairers,,30,41.1,11.02,22920,7.9,8.09,8.73,9.83,12.72,16.52,16830,18150,20440,26450,34370,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6051,"Sewers, hand",,160,45.8,10.57,21980,10.8,7.81,8.25,8.98,12.64,15.23,16250,17160,18670,26280,31670,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6052,"Tailors, dressmakers, and custom sewers",,420,31.9,16.91,35160,3.8,10.76,13.48,16.18,19.59,23.48,22370,28030,33650,40760,48830,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6061,Textile bleaching and dyeing machine operators and tenders,,**,**,11.73,24400,16.0,7.96,8.58,9.90,12.17,21.38,16550,17850,20600,25310,44470,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6062,"Textile cutting machine setters, operators, and tenders",,180,21.2,12.37,25730,6.5,8.15,9.17,11.22,14.82,18.79,16940,19070,23330,30820,39090,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6091,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",,70,44.5,11.64,24210,5.4,9.52,10.11,11.10,12.67,14.83,19810,21040,23080,26340,30850,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6092,Fabric and apparel patternmakers,,200,29.6,23.36,48590,4.8,13.24,18.04,23.13,29.36,34.82,27550,37530,48110,61070,72420,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6093,Upholsterers,,410,21.7,16.58,34480,4.5,10.39,13.14,16.32,19.49,23.30,21620,27330,33940,40530,48470,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-6099,"Textile, apparel, and furnishings workers, all other",,**,**,10.79,22440,21.7,7.55,7.64,8.55,11.49,20.74,15710,15890,17780,23910,43150,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-7011,Cabinetmakers and bench carpenters,,1290,14.8,19.17,39870,3.8,10.58,13.92,18.20,25.00,29.14,22000,28960,37860,52010,60610,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-7021,Furniture finishers,,270,20.8,14.78,30730,7.6,8.59,10.22,13.71,17.20,21.41,17870,21250,28510,35770,44540,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-7041,"Sawing machine setters, operators, and tenders, wood",,190,40.9,16.15,33600,10.2,9.75,11.29,14.82,20.67,25.62,20270,23480,30830,43000,53290,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-7042,"Woodworking machine setters, operators, and tenders, except sawing",,400,27.2,13.92,28950,5.6,8.97,10.67,13.18,16.14,20.63,18650,22200,27410,33580,42920,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-7099,"Woodworkers, all other",,120,37.4,11.58,24080,3.8,8.49,10.27,11.74,13.19,14.35,17660,21370,24420,27440,29840,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-8013,Power plant operators,,**,**,32.42,67420,2.5,23.67,27.66,32.49,37.41,42.17,49230,57530,67590,77800,87720,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-8021,Stationary engineers and boiler operators,,**,**,30.53,63500,3.0,22.97,26.63,30.79,35.32,38.70,47770,55400,64050,73460,80500,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-8031,Water and liquid waste treatment plant and system operators,,1070,18.2,31.02,64530,2.3,22.98,26.40,31.51,36.03,39.44,47810,54920,65530,74950,82040,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-8091,Chemical plant and system operators,,330,32.4,28.97,60250,3.5,24.43,26.21,28.91,33.04,37.05,50810,54520,60130,68720,77060,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-8093,"Petroleum pump system operators, refinery operators, and gaugers",,1640,40.1,30.41,63260,5.7,19.64,23.64,29.10,34.97,42.31,40840,49170,60520,72740,88000,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9011,Chemical equipment operators and tenders,,**,**,23.60,49090,2.2,19.28,20.88,23.60,27.25,29.66,40100,43430,49090,56670,61680,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9012,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",,510,18.9,22.41,46620,4.7,12.10,18.58,23.69,27.87,30.28,25170,38650,49280,57970,62980,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9021,"Crushing, grinding, and polishing machine setters, operators, and tenders",,130,25.3,20.34,42310,8.2,11.72,16.62,18.98,22.49,32.46,24370,34570,39480,46780,67520,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9022,"Grinding and polishing workers, hand",,470,18.7,13.22,27490,3.9,8.81,10.26,12.46,14.81,18.44,18320,21330,25920,30810,38360,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9023,"Mixing and blending machine setters, operators, and tenders",,1070,15.8,15.90,33070,3.1,10.79,12.56,15.54,18.22,22.35,22440,26130,32330,37900,46490,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9031,"Cutters and trimmers, hand",,360,14.4,12.31,25600,4.2,8.10,9.04,11.95,14.03,18.50,16840,18800,24860,29170,38480,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9032,"Cutting and slicing machine setters, operators, and tenders",,570,17.6,15.40,32020,4.4,8.84,11.60,14.85,19.12,22.47,18380,24120,30890,39770,46740,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9041,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",,430,15.3,14.40,29950,3.2,9.40,11.27,13.29,17.61,20.98,19550,23440,27650,36630,43640,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9051,"Furnace, kiln, oven, drier, and kettle operators and tenders",,70,23.3,19.45,40450,6.4,10.78,13.98,19.10,25.61,28.12,22420,29070,39720,53270,58490,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9061,"Inspectors, testers, sorters, samplers, and weighers",,5070,8.5,18.32,38110,1.6,10.18,12.82,16.89,22.59,28.34,21170,26660,35130,46990,58940,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9071,Jewelers and precious stone and metal workers,,**,**,18.08,37600,15.7,8.46,9.71,11.71,22.80,43.56,17600,20200,24360,47430,90600,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9081,Dental laboratory technicians,,530,26.6,18.81,39130,4.4,11.35,13.51,18.64,22.66,28.01,23600,28110,38770,47130,58260,,
CA,41860,"San Francisco-Oakland-Fremont, CA",51-9082,Medical appliance technicians,,250,45.0,22.83,47480,3.7,14.52,16.75,19.87,26.75,38.24,30190,34850,41330,55650,79530,,
