PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-1151,Nurse Anesthetists,detailed,**,**,**,**,74.95,155890,18.1,59.06,62.15,67.17,73.65,#,122850,129280,139710,153190,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-1161,Nurse Midwives,detailed,**,**,**,**,42.08,87530,9.3,22.08,38.83,44.16,50.24,54.46,45930,80760,91860,104500,113270,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-1171,Nurse Practitioners,detailed,1820,12.7,0.799,0.93,41.17,85620,3,25.26,37.53,42.26,47.52,54.69,52540,78060,87910,98840,113760,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-1181,Audiologists,detailed,170,33,0.074,0.85,33.2,69050,3.1,24.43,29.48,33.28,36.92,43.98,50810,61310,69220,76800,91480,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,1070,14.7,0.471,1.89,37.54,78070,16.7,16.5,22.86,28.78,36.83,63.93,34320,47560,59860,76600,132960,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2011,Medical and Clinical Laboratory Technologists,detailed,2940,5.5,1.288,1.05,27.18,56530,1.5,19.57,23.91,27.3,31.5,35.32,40710,49730,56790,65520,73460,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2012,Medical and Clinical Laboratory Technicians,detailed,1890,13.8,0.83,0.7,17.35,36090,3.4,10.33,12.81,16.41,20.8,26.52,21490,26650,34130,43260,55160,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2021,Dental Hygienists,detailed,3090,13.6,1.356,0.93,28.2,58650,3.8,17.55,22.89,28.51,33.82,37.7,36510,47610,59310,70340,78420,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2031,Cardiovascular Technologists and Technicians,detailed,1570,8.7,0.688,1.79,21.67,45070,1.5,12.27,14.25,21.08,27.85,33.46,25520,29640,43840,57930,69600,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2032,Diagnostic Medical Sonographers,detailed,1390,10,0.609,1.38,29.34,61030,1.6,21.24,24.89,29.02,34.03,38.69,44180,51760,60350,70790,80480,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2033,Nuclear Medicine Technologists,detailed,530,16,0.231,1.53,33.84,70390,1.5,26.67,30.27,33.84,38.2,43,55460,62960,70380,79450,89440,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2034,Radiologic Technologists,detailed,3870,11.9,1.696,1.16,24.16,50260,3.8,15.94,19.1,23.46,28.65,34.28,33160,39740,48800,59580,71310,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2035,Magnetic Resonance Imaging Technologists,detailed,1020,6.8,0.445,1.84,30.01,62420,1.4,21.7,26.06,30.59,34.72,38.88,45140,54200,63630,72220,80870,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2041,Emergency Medical Technicians and Paramedics,detailed,2120,12.7,0.93,0.52,15.89,33050,2.6,10.75,12.59,14.78,18.02,22.65,22360,26180,30740,37490,47110,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2051,Dietetic Technicians,detailed,160,12.3,0.071,0.36,14.4,29960,6,8.79,10.33,12.93,17.21,23.92,18270,21490,26890,35800,49750,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2052,Pharmacy Technicians,detailed,7030,5.6,3.08,1.13,13.77,28630,1.3,10.14,11.46,13.36,15.71,18.08,21100,23830,27780,32680,37600,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2053,Psychiatric Technicians,detailed,2140,9.4,0.938,1.86,12.45,25900,1.7,8.88,10.21,12.19,14.26,16.96,18470,21230,25360,29650,35270,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2054,Respiratory Therapy Technicians,detailed,380,10,0.166,1.83,20.32,42260,2.1,13.77,16.81,20.41,23.51,27.35,28630,34960,42460,48900,56890,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2055,Surgical Technologists,detailed,1870,8.5,0.821,1.11,19.7,40970,1.6,14.92,16.59,19.3,22.12,25.66,31030,34510,40150,46000,53380,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2056,Veterinary Technologists and Technicians,detailed,1830,11.9,0.803,1.21,15.18,31570,4,10.24,12.22,15.19,17.82,20.7,21290,25410,31600,37060,43060,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2057,Ophthalmic Medical Technicians,detailed,580,29.1,0.253,1,19.05,39620,2.9,14.06,15.99,18.35,21.78,25.65,29230,33260,38160,45300,53350,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,10820,4,4.742,0.89,20.79,43240,0.8,15.72,18.24,20.71,22.94,26.83,32700,37940,43080,47720,55810,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2071,Medical Records and Health Information Technicians,detailed,3140,7.8,1.377,1.01,17.14,35640,2.4,10.33,12.27,15.86,20.79,26.94,21480,25530,32980,43250,56040,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2081,"Opticians, Dispensing",detailed,1600,19.9,0.702,1.36,22.06,45890,7.9,13.4,17.58,21.27,25.27,28.34,27880,36560,44230,52550,58960,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2091,Orthotists and Prosthetists,detailed,180,44.1,0.079,1.26,38.07,79180,7.4,25.35,28.16,34.01,50.31,56.36,52720,58560,70730,104650,117230,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2092,Hearing Aid Specialists,detailed,**,**,**,**,20.98,43630,8.5,15.34,16.72,19.27,22.56,32.51,31900,34770,40070,46920,67620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-2099,"Health Technologists and Technicians, All Other",detailed,1360,11.4,0.596,0.89,19.8,41190,3.3,12.06,13.96,18.09,23.94,30.12,25080,29040,37630,49800,62650,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-9011,Occupational Health and Safety Specialists,detailed,430,14.6,0.188,0.4,33.62,69920,2,20.21,27.05,35,41.14,45.07,42030,56270,72800,85570,93740,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-9012,Occupational Health and Safety Technicians,detailed,30,27,0.015,0.14,26.01,54100,7.8,15.02,18.95,24.36,29.16,47.23,31250,39410,50660,60660,98230,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-9091,Athletic Trainers,detailed,260,36.3,0.113,0.67,*,35690,4.7,*,*,*,*,*,18800,24080,29940,46530,56390,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,320,17.5,0.142,0.42,25.97,54020,6.4,14.23,16.8,21.46,35.01,45.37,29610,34930,44630,72820,94360,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-0000,Healthcare Support Occupations,major,62260,2.4,27.294,0.92,13.13,27310,1.2,8.66,9.89,11.91,14.8,18.38,18020,20570,24770,30790,38240,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-1011,Home Health Aides,detailed,9640,9.3,4.226,0.69,11.24,23390,5.6,8.17,8.75,9.89,11.75,14.48,17000,18200,20570,24450,30120,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-1013,Psychiatric Aides,detailed,**,**,**,**,12.5,25990,2.9,9.64,10.63,12.15,13.82,16.11,20040,22120,25280,28750,33500,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-1014,Nursing Assistants,detailed,22910,4,10.045,0.93,11.22,23340,0.9,8.56,9.62,10.89,12.68,14.34,17800,20000,22660,26380,29820,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-1015,Orderlies,detailed,850,9.8,0.375,0.95,10.47,21780,1.5,8.25,8.95,10.17,11.47,13.47,17170,18620,21150,23860,28020,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-2011,Occupational Therapy Assistants,detailed,350,18.2,0.153,0.67,29.17,60670,1.9,22.23,25.65,30.01,33.63,35.8,46230,53360,62420,69940,74460,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-2021,Physical Therapist Assistants,detailed,1340,11.3,0.588,1.07,26.72,55570,1.9,18.39,22.57,27.06,31.86,35.11,38250,46940,56280,66270,73020,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-2022,Physical Therapist Aides,detailed,680,13.8,0.299,0.81,13.02,27070,3.5,8.87,10.2,12.37,14.75,18.09,18460,21220,25730,30690,37620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9011,Massage Therapists,detailed,2290,13.2,1.005,1.69,18.41,38300,4.8,9.53,12.86,16.6,20.62,27.23,19830,26760,34540,42880,56650,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9091,Dental Assistants,detailed,4860,7.4,2.13,0.91,15.77,32800,3.1,10.15,12.39,15.35,18.56,22.41,21120,25760,31920,38610,46620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9092,Medical Assistants,detailed,11550,4.9,5.065,1.17,14.25,29630,1.7,9.52,11.9,14.31,16.75,18.24,19800,24750,29770,34830,37950,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9093,Medical Equipment Preparers,detailed,1450,12.7,0.635,1.64,13.5,28070,1.3,10.14,11.71,13.29,14.89,17.42,21090,24360,27630,30970,36230,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9094,Medical Transcriptionists,detailed,1230,19.2,0.539,1.05,16.06,33400,1.6,12.01,13.43,15.92,18.43,21.29,24980,27930,33120,38330,44290,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9095,Pharmacy Aides,detailed,490,26.6,0.217,0.68,11.09,23070,9.4,8.21,8.83,10.1,12.32,14.71,17070,18360,21000,25630,30590,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,840,12.9,0.369,0.68,11.15,23200,5,8.21,8.83,10,12.76,16.18,17090,18380,20800,26540,33660,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9097,Phlebotomists,detailed,1940,7.7,0.849,1.04,13.06,27170,1.8,10.14,11.46,12.87,14.26,16.66,21090,23840,26770,29650,34650,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",31-9099,"Healthcare Support Workers, All Other",detailed,420,12.7,0.186,0.25,18.32,38100,4.3,10.13,13.06,19.66,22.37,25.6,21070,27160,40880,46520,53250,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-0000,Protective Service Occupations,major,84250,3.8,36.936,1.5,21.31,44330,7.4,8.69,10.35,15.63,31.23,41.39,18080,21520,32510,64950,86080,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-1011,First-Line Supervisors of Correctional Officers,detailed,330,20.4,0.145,0.43,40.06,83320,7,19.66,27.66,42.06,51.69,56.73,40900,57530,87470,107510,117990,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-1012,First-Line Supervisors of Police and Detectives,detailed,1330,8.5,0.585,0.77,51.59,107310,1.8,36.34,46.85,52.28,57.86,69.55,75580,97440,108740,120350,144660,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,1060,2.4,0.467,1.04,49.09,102100,2.8,34.55,41.86,50.02,56.56,65.75,71870,87070,104040,117640,136760,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,1770,8.9,0.777,1.6,19.44,40430,4.1,11.02,13.79,18.82,24.14,28.37,22910,28680,39140,50200,59000,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-2011,Firefighters,detailed,7310,2,3.207,1.4,33.83,70360,3.1,22.71,28.15,34.73,40.77,44.41,47250,58550,72240,84790,92380,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-2021,Fire Inspectors and Investigators,detailed,250,4.1,0.109,1.26,32.54,67690,2.3,19.57,24.93,32.47,40.51,45.33,40710,51860,67530,84250,94290,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-3011,Bailiffs,detailed,380,29,0.167,1.35,20.29,42210,2.9,15.29,17.39,20.13,22.54,26.6,31800,36170,41870,46890,55330,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-3012,Correctional Officers and Jailers,detailed,8020,9.8,3.517,1.08,27.02,56200,5,14.92,21.93,28.29,32.88,35.71,31030,45610,58830,68400,74270,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-3021,Detectives and Criminal Investigators,detailed,2430,6.4,1.067,1.29,42.42,88230,3.4,22.76,30.57,41.23,57.23,62.44,47350,63590,85760,119040,129870,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-3041,Parking Enforcement Workers,detailed,190,4.4,0.085,1.28,21.94,45630,4.9,13.16,16.09,21.46,27.12,32.53,27380,33460,44640,56410,67670,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-3051,Police and Sheriff's Patrol Officers,detailed,13860,6.6,6.075,1.27,33.94,70590,2.1,23.55,28.51,34.69,40.67,44.29,48990,59300,72150,84590,92120,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9011,Animal Control Workers,detailed,60,12.4,0.028,0.27,22.07,45920,4.3,15.98,18.61,21.1,25.19,30.56,33250,38710,43890,52400,63570,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9021,Private Detectives and Investigators,detailed,580,24,0.253,1.3,23.48,48840,6.1,15.84,16.97,20.42,28.95,38.33,32940,35300,42480,60220,79720,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9031,Gaming Surveillance Officers and Gaming Investigators,detailed,**,**,**,**,15.47,32180,3.1,11.18,12.53,14.35,17.79,21.99,23260,26060,29850,36990,45740,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9032,Security Guards,detailed,38570,5.3,16.911,2.1,10.98,22840,1.6,8.22,8.88,10.28,12.42,14.49,17110,18460,21390,25830,30140,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9091,Crossing Guards,detailed,1450,19.1,0.636,1.24,11.47,23850,2.9,9.33,9.97,11.04,12.77,14.19,19410,20740,22970,26570,29510,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1640,4.6,0.721,0.73,12.86,26750,2,8.56,9.68,11.68,15.15,18.23,17810,20140,24290,31500,37910,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9093,Transportation Security Screeners,detailed,2530,1,1.109,3.21,18.06,37570,2.1,14.82,17.02,17.71,19.53,21.18,30820,35390,36830,40610,44050,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",33-9099,"Protective Service Workers, All Other",detailed,2270,18.2,0.995,1.37,19.35,40240,4.7,10.84,13.53,18.45,25.25,27.95,22540,28150,38380,52510,58140,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-0000,Food Preparation and Serving Related Occupations,major,228720,1,100.273,1.12,10.84,22550,0.9,8.07,8.5,9.21,11.57,15.4,16790,17680,19160,24060,32040,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-1011,Chefs and Head Cooks,detailed,1890,13,0.829,1.02,26.7,55530,3.1,15.24,20.42,25.36,29.69,41.81,31700,42480,52750,61750,86960,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,15200,4,6.664,1.05,16.86,35070,1.8,10.27,12.06,15.12,20.27,26.1,21360,25070,31450,42150,54280,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-2011,"Cooks, Fast Food",detailed,**,**,**,**,9.45,19650,2,8.02,8.37,8.95,9.61,11.7,16690,17410,18610,19990,24340,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-2012,"Cooks, Institution and Cafeteria",detailed,3460,5.9,1.517,0.5,12.76,26550,1.3,9.01,10.35,12.34,14.62,17.42,18740,21520,25670,30400,36240,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-2014,"Cooks, Restaurant",detailed,23860,3.8,10.462,1.31,12.47,25940,1.9,9,10.13,11.85,14.06,17.23,18720,21070,24650,29250,35840,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-2015,"Cooks, Short Order",detailed,850,17.8,0.371,0.29,11.44,23800,3.3,8.24,8.92,10.73,13.71,16.41,17140,18540,22320,28510,34120,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-2019,"Cooks, All Other",detailed,180,31.7,0.078,0.49,14.86,30910,6.7,9.51,11.1,13.04,17.25,24.91,19770,23090,27110,35880,51820,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-2021,Food Preparation Workers,detailed,15460,6.9,6.777,1.09,10.5,21830,1.1,8.22,8.87,10.08,11.46,13.69,17100,18460,20970,23830,28480,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-3011,Bartenders,detailed,10130,6.2,4.44,1.06,11.01,22900,2.4,8.07,8.48,9.16,11.5,16.54,16780,17630,19060,23930,34400,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,55040,3.7,24.132,1.06,9.31,19360,1.6,8,8.31,8.84,9.39,11.33,16640,17290,18380,19530,23560,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,5300,14.6,2.322,0.68,9.27,19290,1.6,7.99,8.3,8.81,9.35,11.85,16630,17260,18330,19440,24640,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-3031,Waiters and Waitresses,detailed,57670,2.8,25.283,1.39,10.25,21320,2,8.01,8.35,8.91,10.09,14.15,16670,17370,18530,20980,29430,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-3041,"Food Servers, Nonrestaurant",detailed,3870,6.9,1.695,0.92,10.42,21660,2.6,8.06,8.46,9.13,10.71,13.19,16760,17600,18990,22280,27440,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,10630,7.4,4.66,1.51,9.7,20170,2.1,8,8.3,8.82,9.35,12.53,16630,17270,18340,19440,26060,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-9021,Dishwashers,detailed,13090,5.7,5.738,1.53,9.21,19150,1.4,8.01,8.34,8.88,9.49,11.26,16660,17340,18470,19740,23420,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,7280,6.7,3.192,1.17,10.93,22740,2.1,8.27,8.98,10.26,11.78,14.63,17190,18670,21350,24510,30430,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,**,**,**,13.38,27840,2.8,9.51,11.23,13.03,14.51,18.3,19780,23350,27100,30170,38070,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,85490,1.8,37.478,1.16,11.15,23190,0.9,8.16,8.72,9.92,12.28,15.76,16980,18140,20640,25530,32790,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,2920,8.2,1.281,1,15.52,32280,2.6,10.01,11.18,13.99,18.34,23.51,20820,23250,29100,38140,48900,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,2530,8.4,1.109,1.48,19.94,41470,2.5,12.77,14.9,17.79,23.18,30.38,26550,31000,37010,48210,63180,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,34580,3.8,15.16,0.96,10.4,21640,1.5,8.1,8.57,9.37,11.33,14.14,16860,17830,19490,23560,29420,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-2012,Maids and Housekeeping Cleaners,detailed,22730,5.6,9.966,1.44,9.77,20320,0.8,8.07,8.49,9.18,10.73,12.52,16780,17650,19100,22310,26050,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-2019,"Building Cleaning Workers, All Other",detailed,**,**,**,**,13.3,27660,7.2,9.87,10.95,13.03,15.41,17.54,20530,22770,27100,32060,36490,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-2021,Pest Control Workers,detailed,1850,15.6,0.813,1.67,15.29,31810,7.2,10.06,11.33,13.83,16.9,24.48,20930,23580,28770,35150,50920,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-3011,Landscaping and Groundskeeping Workers,detailed,19080,4,8.364,1.32,11.67,24270,1.8,8.34,9.17,10.84,13.25,16.37,17350,19070,22540,27560,34050,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,590,21.5,0.258,1.5,15.45,32140,6,8.68,12.1,15.66,18.46,21.74,18060,25160,32580,38400,45220,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-3013,Tree Trimmers and Pruners,detailed,560,37.3,0.245,0.8,12.2,25370,10.9,8.16,8.7,10.46,15.69,19.78,16960,18100,21760,32640,41140,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",37-3019,"Grounds Maintenance Workers, All Other",detailed,280,39.9,0.123,0.86,13.41,27880,5.2,8.95,11.07,12.82,14.36,18.06,18610,23020,26670,29860,37560,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-0000,Personal Care and Service Occupations,major,63400,3.6,27.796,0.92,11.95,24850,1.2,8.16,8.72,10.05,13.23,18.06,16980,18150,20910,27520,37570,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-1011,Gaming Supervisors,detailed,170,42.6,0.074,0.39,22.55,46900,5.3,12.85,15.02,20.57,30.15,34.91,26730,31250,42790,62710,72620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-1012,Slot Supervisors,detailed,120,31.2,0.053,0.9,13.78,28660,1.9,8.42,9.37,12.58,14.86,22.96,17510,19480,26160,30900,47760,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-1021,First-Line Supervisors of Personal Service Workers,detailed,2240,5.9,0.982,0.87,20.85,43370,2,11.25,15.02,19.73,25.6,32.74,23390,31250,41040,53250,68090,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-2011,Animal Trainers,detailed,210,36.4,0.092,1.15,11.48,23870,14.1,8.07,8.49,9.18,11.29,16.49,16780,17650,19090,23480,34290,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-2021,Nonfarm Animal Caretakers,detailed,2370,10.7,1.037,0.89,11.61,24150,3.6,8.19,8.79,10.26,13.47,17.04,17040,18290,21330,28020,35450,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3011,Gaming Dealers,detailed,**,**,**,**,11.6,24140,8,8.06,8.46,9.13,11.7,22.27,16760,17590,18990,24330,46320,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3012,Gaming and Sports Book Writers and Runners,detailed,430,24.7,0.187,1.94,14.68,30540,4.9,8.88,10.74,14.93,18.25,21.07,18470,22340,31060,37970,43830,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3019,"Gaming Service Workers, All Other",detailed,**,**,**,**,10.31,21440,4.2,8.27,8.98,10.08,11.15,12.1,17190,18670,20960,23190,25170,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3021,Motion Picture Projectionists,detailed,270,15.1,0.116,2.02,10.36,21540,2.8,8.33,9.15,10.3,11.34,12.83,17330,19020,21420,23590,26680,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,1430,31.6,0.625,0.78,9.1,18930,2.6,7.98,8.27,8.75,9.23,10.8,16600,17200,18200,19200,22470,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3091,Amusement and Recreation Attendants,detailed,5130,8.7,2.25,1.14,10.48,21790,1.4,8.09,8.55,9.33,11.48,14.16,16840,17780,19400,23890,29450,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3092,Costume Attendants,detailed,80,38.4,0.035,0.78,17.03,35410,14.9,9.32,10.54,14.3,21.98,31.25,19380,21930,29740,45720,64990,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,800,10.9,0.349,2.44,10.38,21590,2.1,8.11,8.59,9.39,11.25,14.28,16870,17860,19530,23390,29710,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,**,**,**,**,12.61,26240,11.4,8.15,8.69,10.76,16.58,19.71,16960,18080,22380,34480,40990,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-4011,Embalmers,detailed,130,32,0.057,1.71,19.85,41290,3.7,13.26,15.75,18.89,23.71,27.96,27590,32770,39280,49320,58160,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-4021,Funeral Attendants,detailed,890,23.6,0.39,1.55,10.78,22430,1.9,8.41,9.32,10.48,11.75,13.75,17500,19380,21790,24440,28590,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-4031,"Morticians, Undertakers, and Funeral Directors",detailed,400,26.2,0.174,0.95,27.73,57680,7.4,16.53,19.72,23.49,29.01,36.65,34380,41030,48860,60350,76220,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,7710,5.8,3.378,1.27,12.99,27020,4.3,8.34,9.16,10.96,14.08,20.77,17340,19050,22800,29290,43200,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",39-5091,"Makeup Artists, Theatrical and Performance",detailed,80,41.8,0.033,1.79,22.45,46690,22.8,8.3,9.07,20.77,31.45,43.76,17260,18860,43200,65430,91010,,
