PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-5031,Ship engineers,,40,27.1,28.27,58790,10.9,10.80,19.37,26.74,38.05,44.52,22460,40290,55620,79140,92600,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6021,Parking lot attendants,,3960,7.6,9.53,19820,2.6,6.96,7.88,9.28,10.83,12.86,14470,16390,19300,22530,26750,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6031,Service station attendants,,1170,22.7,9.75,20270,2.5,6.79,7.88,9.17,11.51,13.64,14130,16380,19080,23930,28370,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6041,Traffic technicians,,90,43.1,23.58,49040,1.6,17.12,19.16,23.01,27.55,32.43,35600,39850,47860,57300,67450,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6051,Transportation inspectors,,490,6.7,36.77,76490,8.3,14.86,22.18,36.35,51.87,60.22,30920,46130,75600,107900,125250,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7011,Conveyor operators and tenders,,190,32.6,14.53,30230,3.7,10.50,12.03,14.07,17.05,19.56,21850,25020,29270,35470,40690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7021,Crane and tower operators,,470,22.5,23.68,49260,3.1,14.48,20.72,25.21,27.76,30.01,30110,43100,52430,57750,62420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7032,Excavating and loading machine and dragline operators,,1640,11.1,17.54,36480,3.4,10.37,14.23,17.30,20.93,24.30,21570,29600,35990,43530,50550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7051,Industrial truck and tractor operators,,4860,7.2,14.66,30500,1.9,9.62,11.29,13.95,17.88,21.35,20020,23480,29010,37190,44410,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7061,Cleaners of vehicles and equipment,,5540,5.2,9.85,20480,1.6,6.76,7.79,9.18,11.00,14.07,14070,16200,19090,22890,29260,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7062,"Laborers and freight, stock, and material movers, hand",,28440,5.9,11.74,24420,0.8,7.70,9.12,11.11,13.64,16.77,16010,18960,23100,28370,34870,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7063,Machine feeders and offbearers,,740,9.4,11.41,23740,9.1,7.55,8.37,9.74,13.71,18.42,15710,17410,20270,28510,38320,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7064,"Packers and packagers, hand",,6670,28.9,9.96,20720,2.2,6.24,6.98,8.56,11.47,17.12,12980,14520,17810,23860,35600,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7071,Gas compressor and gas pumping station operators,,60,28.9,15.90,33070,5.7,12.15,13.36,15.29,17.24,22.38,25260,27790,31810,35870,46560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7081,Refuse and recyclable material collectors,,2370,10.3,14.64,30460,3.0,9.08,10.73,14.29,17.85,21.42,18890,22320,29720,37120,44560,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7199,"Material moving workers, all other",,310,15.0,14.74,30670,5.8,6.66,9.48,14.56,19.66,23.33,13850,19720,30280,40900,48530,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",00-0000,All Occupations,,2337560,1.1,18.29,38040,0.7,7.34,9.49,13.81,21.96,33.91,15270,19740,28720,45680,70520,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-0000,Management occupations,major,73760,2.7,48.56,101000,0.7,22.17,30.08,42.34,61.11,#,46120,62560,88060,127110,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-1011,Chief executives,,6070,3.1,80.43,167290,1.4,41.28,60.48,#,#,#,85850,125790,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-1021,General and operations managers,,18200,5.7,51.46,107030,0.9,23.93,31.36,44.71,67.03,#,49770,65240,92990,139420,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-1031,Legislators,,320,15.5,*,38780,6.3,*,*,*,*,*,19280,25020,28530,35130,84830,True,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-2011,Advertising and promotions managers,,540,8.5,45.55,94750,4.3,21.67,28.20,41.88,61.28,#,45080,58660,87100,127460,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-2021,Marketing managers,,2110,6.5,52.61,109420,2.1,26.57,33.55,45.90,66.97,#,55260,69780,95480,139290,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-2022,Sales managers,,4980,3.7,56.48,117490,1.4,26.11,35.80,52.74,#,#,54310,74470,109690,#,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-2031,Public relations managers,,600,15.1,49.86,103700,2.9,28.51,34.68,45.49,59.79,#,59310,72130,94630,124370,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3011,Administrative services managers,,2470,5.1,42.05,87470,2.2,18.25,27.25,39.62,52.88,69.22,37960,56680,82420,110000,143970,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3021,Computer and information systems managers,,2440,6.0,49.07,102070,1.8,29.13,37.39,46.75,57.27,#,60580,77770,97240,119120,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3031,Financial managers,,6220,7.3,49.47,102910,2.4,26.41,32.45,44.38,59.83,#,54930,67490,92310,124460,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3041,Compensation and benefits managers,,670,6.0,44.45,92450,2.8,21.48,30.72,41.80,54.42,#,44680,63890,86940,113190,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3042,Training and development managers,,270,14.4,44.78,93130,3.8,28.11,32.62,41.72,51.95,69.34,58460,67840,86780,108060,144220,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3049,"Human resources managers, all other",,570,8.7,44.02,91550,1.6,25.95,33.97,42.45,51.64,64.57,53980,70660,88290,107400,134300,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3051,Industrial production managers,,680,7.5,43.59,90680,2.1,25.54,30.61,37.02,50.16,#,53120,63670,77000,104340,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3061,Purchasing managers,,600,8.5,45.41,94450,3.8,26.69,33.65,42.27,54.84,69.63,55510,69980,87910,114060,144830,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-3071,"Transportation, storage, and distribution managers",,1170,5.8,41.51,86330,2.5,22.23,29.96,39.00,50.60,63.57,46250,62310,81120,105260,132230,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9021,Construction managers,,6330,6.3,42.96,89350,3.2,22.55,29.75,38.52,51.15,#,46900,61890,80120,106390,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9031,"Education administrators, preschool and child care center/program",,330,19.7,24.91,51820,12.1,15.10,16.59,23.78,31.91,39.10,31420,34500,49460,66360,81340,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9032,"Education administrators, elementary and secondary school",,2580,1.2,*,81770,5.3,*,*,*,*,*,58610,66540,81580,94950,112840,True,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9033,"Education administrators, postsecondary",,530,7.1,42.19,87760,8.6,24.36,28.56,37.72,50.81,63.93,50670,59410,78460,105680,132970,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9039,"Education administrators, all other",,330,15.8,38.01,79050,6.9,18.25,23.68,36.49,51.10,60.76,37960,49260,75910,106280,126380,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9041,Engineering managers,,1230,9.1,51.41,106940,2.0,32.94,40.25,48.99,58.73,#,68520,83720,101910,122150,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9051,Food service managers,,2000,6.8,26.76,55660,1.9,17.11,20.44,25.06,31.22,38.47,35580,42520,52130,64940,80030,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9061,Funeral directors,,280,24.5,22.48,46760,4.5,16.46,18.51,21.38,25.37,32.54,34240,38500,44480,52760,67690,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9081,Lodging managers,,550,12.6,27.12,56410,4.1,15.60,17.68,23.89,33.65,43.53,32440,36770,49690,69990,90530,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9111,Medical and health services managers,,2690,5.1,45.84,95350,2.5,26.24,31.87,39.40,52.42,#,54590,66290,81950,109040,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9121,Natural sciences managers,,140,15.9,47.29,98370,2.3,29.82,37.08,45.06,55.39,69.60,62020,77120,93730,115210,144760,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9141,"Property, real estate, and community association managers",,3510,10.1,30.29,63000,5.2,14.46,17.71,23.61,34.49,53.72,30070,36830,49110,71730,111740,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9151,Social and community service managers,,1120,9.5,31.75,66040,2.5,17.60,22.33,30.47,38.97,48.88,36600,46450,63380,81060,101670,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",11-9199,"Managers, all other",,4150,5.2,41.31,85920,1.8,21.59,28.36,38.57,51.69,64.07,44910,58990,80230,107520,133270,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-0000,Business and financial operations occupations,major,115310,2.8,28.42,59100,1.2,14.38,18.44,24.71,33.76,45.30,29910,38360,51390,70220,94230,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1011,"Agents and business managers of artists, performers, and athletes",,240,16.1,35.77,74400,11.7,14.93,17.34,25.09,46.55,#,31040,36080,52190,96810,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1021,"Purchasing agents and buyers, farm products",,120,25.5,27.73,57680,4.9,16.71,20.76,26.29,30.50,47.51,34750,43180,54670,63440,98820,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1022,"Wholesale and retail buyers, except farm products",,4450,36.1,22.22,46210,1.8,13.79,15.93,20.33,26.88,33.98,28680,33140,42280,55900,70680,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1023,"Purchasing agents, except wholesale, retail, and farm products",,4110,4.5,23.59,49070,2.2,13.93,16.90,21.67,28.21,35.68,28980,35150,45070,58680,74220,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1031,"Claims adjusters, examiners, and investigators",,4920,10.6,23.85,49620,2.5,14.38,17.09,21.99,29.48,36.54,29910,35540,45730,61330,76000,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1032,"Insurance appraisers, auto damage",,90,20.2,23.56,49000,4.5,16.17,19.45,23.85,27.64,31.59,33630,40450,49600,57490,65700,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,6880,3.2,22.07,45910,2.4,12.95,14.39,19.44,28.10,35.94,26930,29940,40430,58440,74750,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1051,Cost estimators,,3880,5.9,27.55,57300,2.1,16.06,20.57,26.76,34.14,41.20,33410,42780,55650,71010,85700,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1061,Emergency management specialists,,100,15.1,29.14,60610,5.3,17.96,20.51,26.84,36.43,45.67,37360,42670,55840,75780,94990,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1071,"Employment, recruitment, and placement specialists",,3740,6.2,22.61,47040,6.4,12.58,14.26,18.57,25.18,34.67,26170,29670,38620,52360,72110,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1072,"Compensation, benefits, and job analysis specialists",,1370,9.1,24.89,51760,2.1,15.41,18.90,23.59,30.39,36.20,32060,39310,49070,63210,75300,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1073,Training and development specialists,,3200,8.5,25.10,52210,1.4,14.81,18.31,23.55,30.35,38.92,30800,38090,48990,63140,80950,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1079,"Human resources, training, and labor relations specialists, all other",,3920,6.4,26.02,54120,1.7,15.81,19.45,24.38,31.26,39.87,32880,40450,50710,65010,82930,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1081,Logisticians,,900,19.3,26.19,54470,2.8,15.50,20.34,24.49,31.44,39.29,32240,42310,50940,65390,81720,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1111,Management analysts,,8810,7.3,37.53,78060,4.6,17.80,23.17,30.33,45.57,69.66,37030,48200,63090,94800,144900,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1121,Meeting and convention planners,,860,24.8,22.97,47780,5.1,13.92,16.90,23.29,28.51,31.27,28960,35150,48440,59300,65040,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-1199,"Business operations specialists, all other",,16830,6.7,29.87,62130,2.0,14.34,19.86,26.99,36.24,47.10,29820,41320,56140,75370,97960,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2011,Accountants and auditors,,23020,3.9,29.42,61200,2.5,16.34,20.14,25.94,34.24,44.59,33990,41890,53960,71220,92740,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2021,Appraisers and assessors of real estate,,930,29.8,29.55,61450,22.1,11.42,15.34,26.30,43.02,56.00,23760,31910,54700,89490,116480,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2031,Budget analysts,,700,13.4,26.11,54310,1.8,18.27,20.44,24.38,30.55,36.89,38010,42520,50720,63550,76740,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2041,Credit analysts,,1100,14.4,27.75,57710,5.5,15.13,18.63,24.12,31.43,43.74,31460,38750,50170,65380,90990,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2051,Financial analysts,,2800,16.0,32.66,67940,2.9,19.51,22.79,28.96,37.94,47.28,40570,47410,60240,78910,98340,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2052,Personal financial advisors,,5230,8.0,36.06,75010,11.6,15.19,18.00,24.32,44.43,#,31590,37450,50590,92420,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2053,Insurance underwriters,,1150,15.4,24.33,50600,5.7,13.43,16.70,21.70,30.61,40.42,27920,34740,45130,63680,84080,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2061,Financial examiners,,610,30.1,31.45,65420,8.0,13.14,21.91,26.91,41.46,52.08,27330,45580,55980,86240,108330,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2071,Loan counselors,,780,30.3,18.68,38850,12.5,11.13,12.67,14.68,17.38,30.42,23150,26360,30530,36150,63270,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2072,Loan officers,,9440,7.2,30.69,63840,3.7,15.41,19.20,24.42,35.44,54.35,32060,39930,50790,73720,113040,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2081,"Tax examiners, collectors, and revenue agents",,1020,5.7,25.99,54060,1.1,13.56,15.59,23.63,35.67,43.74,28210,32420,49150,74190,90990,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2082,Tax preparers,,1340,24.6,15.04,31290,12.5,7.43,9.48,11.59,18.13,28.91,15450,19710,24110,37720,60140,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",13-2099,"Financial specialists, all other",,2760,8.2,28.32,58900,8.1,14.74,18.97,24.64,32.88,43.70,30650,39450,51240,68390,90910,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-0000,Computer and mathematical occupations,major,42290,4.0,28.60,59480,1.6,14.84,19.70,26.94,35.77,44.97,30870,40980,56030,74400,93540,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1011,"Computer and information scientists, research",,140,35.6,46.16,96020,12.6,28.78,35.22,44.61,59.14,67.45,59870,73260,92800,123010,140290,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1021,Computer programmers,,6510,9.5,31.78,66110,1.4,19.05,24.19,30.80,37.90,45.46,39630,50310,64070,78830,94560,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1031,"Computer software engineers, applications",,4030,8.0,32.61,67820,2.7,20.03,24.52,31.54,39.98,47.97,41650,51010,65600,83150,99790,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1032,"Computer software engineers, systems software",,2680,9.8,38.51,80110,3.0,20.65,29.32,36.60,46.37,57.80,42960,60990,76120,96460,120220,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1041,Computer support specialists,,9300,7.6,18.89,39300,4.0,11.75,13.44,17.36,22.75,29.09,24430,27950,36110,47330,60510,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1051,Computer systems analysts,,6950,9.9,29.83,62050,3.1,17.00,21.57,28.70,36.47,44.87,35350,44870,59690,75860,93340,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1061,Database administrators,,1600,8.6,29.97,62340,1.5,18.74,23.24,28.30,36.23,44.48,38970,48350,58870,75360,92520,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1071,Network and computer systems administrators,,4210,5.6,31.40,65310,1.8,19.76,23.84,29.62,38.35,46.26,41090,49600,61610,79780,96220,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1081,Network systems and data communications analysts,,4330,10.7,28.57,59420,2.6,17.37,20.93,26.61,35.12,43.88,36120,43540,55340,73060,91270,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-1099,"Computer specialists, all other",,900,16.2,30.96,64410,4.6,13.95,19.28,28.88,41.42,52.31,29010,40100,60060,86150,108800,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-2011,Actuaries,,200,36.1,41.06,85410,14.6,16.57,20.66,34.37,53.59,#,34470,42970,71490,111470,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-2031,Operations research analysts,,1320,9.5,26.63,55390,2.3,16.76,19.69,24.37,31.44,41.09,34850,40950,50690,65380,85460,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",15-2041,Statisticians,,90,23.8,29.73,61840,3.7,15.97,23.05,27.66,37.48,47.69,33220,47950,57530,77960,99200,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-0000,Architecture and engineering occupations,major,33280,5.1,28.91,60120,1.8,14.24,19.23,26.16,35.92,46.22,29630,40000,54400,74700,96140,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-1011,"Architects, except landscape and naval",,3280,16.1,33.31,69290,3.9,17.67,22.54,28.75,39.15,54.10,36750,46890,59810,81430,112540,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-1012,Landscape architects,,**,**,27.13,56430,8.8,16.34,19.87,23.03,31.69,43.36,33990,41330,47900,65920,90200,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-1022,Surveyors,,1300,17.3,26.22,54540,5.4,12.73,17.80,24.71,33.19,42.10,26480,37030,51390,69040,87570,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2011,Aerospace engineers,,**,**,34.74,72260,2.1,22.72,28.27,35.16,41.98,46.25,47260,58810,73130,87310,96190,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2041,Chemical engineers,,50,24.1,33.38,69420,3.8,21.17,26.03,32.93,40.27,45.05,44040,54140,68500,83750,93700,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2051,Civil engineers,,5080,13.3,35.83,74520,2.3,20.79,25.79,33.73,44.16,54.80,43240,53640,70150,91860,113970,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2061,Computer hardware engineers,,330,26.8,41.88,87120,3.3,23.92,30.85,39.74,52.10,65.34,49750,64170,82660,108370,135900,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2071,Electrical engineers,,2080,23.1,35.63,74120,5.2,19.97,26.36,34.99,42.22,49.02,41540,54830,72790,87820,101970,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2072,"Electronics engineers, except computer",,1130,20.1,34.24,71230,3.4,19.34,27.31,34.47,41.28,47.41,40220,56800,71700,85860,98620,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2081,Environmental engineers,,750,21.2,*,*,*,*,*,*,*,*,*,*,*,*,*,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,160,11.6,27.00,56160,3.3,15.69,17.93,26.01,33.91,42.45,32630,37280,54110,70540,88290,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2112,Industrial engineers,,1450,11.5,29.18,60700,2.1,16.92,21.45,27.69,35.99,45.05,35200,44620,57590,74850,93710,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2121,Marine engineers and naval architects,,340,35.4,35.77,74400,11.3,24.96,26.70,29.63,39.27,59.77,51910,55530,61640,81680,124310,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2131,Materials engineers,,210,35.2,26.93,56020,14.9,16.50,18.14,24.83,35.78,43.23,34310,37730,51640,74430,89920,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2141,Mechanical engineers,,1730,16.1,29.51,61370,4.9,15.20,19.20,28.11,38.16,45.90,31610,39940,58480,79370,95480,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-2199,"Engineers, all other",,1510,15.3,35.75,74350,7.8,18.80,23.47,33.64,44.14,53.80,39100,48810,69980,91800,111890,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3011,Architectural and civil drafters,,2600,11.0,20.41,42460,3.4,11.88,15.23,19.67,23.94,28.90,24710,31680,40920,49800,60100,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3012,Electrical and electronics drafters,,350,17.7,20.66,42970,5.9,12.32,14.29,19.74,26.75,30.40,25620,29720,41050,55640,63240,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3013,Mechanical drafters,,520,21.6,20.98,43630,4.4,13.73,16.40,20.17,25.27,28.75,28550,34110,41960,52560,59800,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3019,"Drafters, all other",,450,20.6,19.12,39760,3.7,13.26,15.59,17.90,21.51,27.94,27580,32430,37230,44750,58110,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3021,Aerospace engineering and operations technicians,,90,37.6,35.10,73010,19.8,16.59,20.81,26.32,56.75,66.08,34500,43290,54750,118030,137450,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3022,Civil engineering technicians,,1440,11.9,21.99,45750,2.5,12.77,16.59,21.75,27.22,31.83,26570,34500,45230,56620,66200,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3023,Electrical and electronic engineering technicians,,3080,15.5,22.05,45860,5.9,7.28,18.24,24.01,26.88,28.69,15140,37930,49950,55910,59670,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3024,Electro-mechanical technicians,,150,25.6,18.43,38330,2.5,13.49,15.47,17.52,20.75,25.71,28050,32190,36440,43160,53480,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3025,Environmental engineering technicians,,200,24.9,19.82,41230,13.0,11.38,13.06,16.32,25.73,36.63,23680,27160,33940,53520,76190,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3026,Industrial engineering technicians,,480,17.3,23.31,48490,6.0,13.37,16.52,20.77,27.25,39.47,27810,34360,43190,56670,82100,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3027,Mechanical engineering technicians,,300,40.0,22.59,46980,4.1,16.38,19.43,22.53,26.23,28.91,34060,40420,46860,54570,60140,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3029,"Engineering technicians, except drafters, all other",,510,25.7,22.68,47170,3.2,13.36,16.85,22.45,28.08,33.69,27790,35060,46700,58410,70080,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",17-3031,Surveying and mapping technicians,,1950,10.0,15.08,31360,2.5,9.51,11.03,13.64,18.15,23.26,19780,22940,28370,37750,48380,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-0000,"Life, physical, and social science occupations",major,13030,4.9,27.19,56550,2.1,13.58,17.77,24.46,33.62,44.91,28250,36950,50880,69930,93420,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1012,Food scientists and technologists,,50,47.9,24.57,51110,2.9,15.54,17.73,22.06,27.83,40.00,32330,36890,45880,57880,83200,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1013,Soil and plant scientists,,110,4.4,29.60,61570,2.0,22.60,26.02,29.10,33.50,38.08,47000,54110,60530,69690,79200,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1022,Microbiologists,,70,22.1,26.88,55910,7.6,14.90,18.13,25.00,34.05,42.98,31000,37700,52000,70830,89390,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1023,Zoologists and wildlife biologists,,150,8.5,27.64,57480,5.8,16.11,19.03,24.83,33.66,44.06,33520,39590,51650,70020,91640,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1029,"Biological scientists, all other",,500,12.4,25.10,52220,2.5,16.60,19.65,25.27,29.70,34.96,34520,40880,52570,61780,72720,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1031,Conservation scientists,,60,8.3,30.46,63370,6.4,17.32,21.36,32.07,37.99,45.23,36020,44420,66710,79020,94080,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1042,"Medical scientists, except epidemiologists",,510,39.5,33.65,69990,4.1,17.88,23.85,30.93,39.60,55.32,37190,49610,64330,82380,115070,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-1099,"Life scientists, all other",,130,20.6,27.04,56250,3.6,18.36,21.77,26.05,31.63,38.28,38190,45280,54190,65780,79620,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-2012,Physicists,,**,**,49.97,103940,3.6,26.65,40.62,45.92,61.27,#,55430,84490,95510,127440,#,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-2021,Atmospheric and space scientists,,150,40.6,43.09,89620,2.8,29.79,36.42,42.87,49.68,57.91,61960,75750,89170,103330,120440,,
FL,33100,"Miami-Fort Lauderdale-Miami Beach, FL",19-2031,Chemists,,720,17.3,25.63,53300,4.7,14.44,18.90,23.25,31.33,40.83,30030,39310,48360,65170,84920,,
