PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9071,"Maintenance and Repair Workers, General",detailed,41170,2.9,7.429,0.78,20.28,42190,1.6,11.01,14.32,18.61,25.29,31.3,22900,29780,38710,52610,65100,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,470,19.2,0.084,0.37,18.62,38730,6.9,11.76,13.81,17.58,22.06,29.42,24470,28720,36560,45890,61200,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9093,"Fabric Menders, Except Garment",detailed,50,12.7,0.009,1.65,9.99,20770,7.7,8.38,8.77,9.38,10.9,12.3,17430,18240,19520,22670,25580,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9094,Locksmiths and Safe Repairers,detailed,930,23.5,0.168,1.32,23.2,48260,5.2,15.31,18.98,22.46,27.59,33.06,31840,39470,46720,57380,68760,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9096,Riggers,detailed,300,35.4,0.054,0.36,30.58,63600,5.7,14.44,17.5,28.84,41.18,52.02,30040,36400,59990,85660,108200,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,4750,8.1,0.857,0.91,15,31210,2,9.1,10.83,14.04,17.74,22.8,18930,22520,29210,36900,47430,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,6830,10.3,1.233,1.2,17.41,36200,2.8,9.48,11.61,16.74,21.22,26.71,19710,24150,34810,44130,55570,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-0000,Production Occupations,major,373900,1.6,67.478,1.02,15.88,33040,1,8.81,9.93,13.28,18.73,27.55,18330,20650,27630,38960,57290,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,22380,2.8,4.039,0.92,27.48,57150,1.3,14.12,18.24,25.03,34.69,44.93,29370,37940,52070,72150,93450,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,1490,19.8,0.268,0.89,24.42,50790,4.9,12.51,16.18,23.23,32.92,38.85,26030,33650,48320,68480,80810,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2021,"Coil Winders, Tapers, and Finishers",detailed,600,31.2,0.108,0.98,12.93,26890,7.1,9.42,10.11,11.24,14.1,20.66,19600,21030,23380,29330,42970,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2022,Electrical and Electronic Equipment Assemblers,detailed,11450,6.8,2.067,1.35,13.68,28460,3,8.7,9.38,11.97,16.33,21.88,18090,19510,24900,33970,45510,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2023,Electromechanical Equipment Assemblers,detailed,2550,15.8,0.461,1.32,14.26,29670,2,9.87,10.99,13.4,16.72,19.89,20530,22860,27880,34780,41360,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2031,Engine and Other Machine Assemblers,detailed,560,32.9,0.102,0.36,21.33,44360,4.8,12.61,14.44,18.58,27.64,35.05,26230,30040,38650,57490,72900,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2041,Structural Metal Fabricators and Fitters,detailed,2870,22,0.518,0.9,19.93,41450,5.9,10.92,13.25,17.56,25.39,33.72,22700,27560,36530,52820,70140,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2091,Fiberglass Laminators and Fabricators,detailed,730,31.6,0.131,0.95,15.43,32100,6.3,10.2,11.93,14.5,18.12,22.39,21220,24820,30150,37690,46560,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2092,Team Assemblers,detailed,36820,8,6.645,0.8,13.23,27510,1.7,8.86,9.85,11.99,15.17,19.92,18430,20480,24940,31550,41420,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-2099,"Assemblers and Fabricators, All Other",detailed,8720,9.6,1.574,0.89,14.52,30190,2.3,8.9,10.15,13.23,17.17,21.85,18500,21100,27520,35720,45450,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3011,Bakers,detailed,12800,7.9,2.31,1.8,12.05,25070,1.9,8.64,9.33,11.16,13.89,17.65,17970,19400,23200,28890,36710,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3021,Butchers and Meat Cutters,detailed,7710,13.4,1.392,1.37,12.89,26800,2.1,8.83,9.76,11.71,15.11,19.03,18360,20300,24360,31430,39570,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,4360,17,0.786,0.71,11.05,22990,3,8.48,8.89,9.71,12.28,15.2,17650,18490,20190,25540,31620,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3023,Slaughterers and Meat Packers,detailed,1560,44.2,0.281,0.44,11.97,24900,2.8,9.01,10.17,11.71,13.67,15.03,18740,21140,24360,28430,31250,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,500,17,0.09,0.64,13.17,27390,3.3,9.47,10.51,12.25,14.77,19.16,19700,21870,25490,30720,39860,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3092,Food Batchmakers,detailed,4670,8.7,0.842,0.94,12.02,25010,2.9,8.49,9,10.61,13.63,17.74,17660,18710,22060,28350,36890,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3093,Food Cooking Machine Operators and Tenders,detailed,970,24.6,0.176,0.64,12.73,26470,5.5,8.56,9.21,11.8,14.81,19,17800,19160,24540,30800,39530,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-3099,"Food Processing Workers, All Other",detailed,600,25.6,0.109,0.34,11.6,24130,7.1,8.33,8.69,9.33,12.87,18.02,17330,18070,19400,26760,37490,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,5400,8.6,0.975,0.89,18.21,37870,2,10.92,13.38,17.39,22.27,27.37,22710,27820,36170,46320,56930,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,1200,12.6,0.217,1.17,29.29,60930,2.4,17.98,23.04,28.05,34.7,42.98,37400,47930,58340,72180,89390,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,2080,23.3,0.375,0.7,14.11,29350,2.8,9.1,10.54,13.15,16.86,20.95,18930,21930,27350,35060,43570,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1190,18,0.214,1.36,16.33,33970,2.6,10.69,12.67,15.58,19.23,22.69,22230,26360,32400,40010,47200,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1020,20.4,0.185,0.75,14.6,30370,4.7,10.11,11.72,13.7,17.01,21.2,21030,24370,28500,35380,44090,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,5500,8.1,0.992,0.7,14.38,29910,2.5,9.42,10.83,13.39,16.91,20.91,19590,22530,27860,35170,43490,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,1220,15.8,0.221,1.71,14.86,30920,3.2,10.09,11.46,13.65,16.88,21.25,21000,23840,28390,35120,44190,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,4460,9.7,0.805,1.55,15.14,31490,2.6,9.43,10.75,13.47,17.64,24.42,19610,22360,28020,36690,50790,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,2810,11.9,0.507,1.61,17.97,37380,2.7,10.75,13.06,16.83,21.87,27.84,22370,27170,35010,45480,57910,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1470,21.1,0.265,1.62,17.88,37190,4.3,9.22,12.16,17.34,22.29,28.01,19180,25280,36070,46370,58260,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4041,Machinists,detailed,15290,4.8,2.759,0.95,18.72,38940,2.1,10.06,12.39,17.08,23.21,30.21,20920,25760,35520,48290,62840,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4051,Metal-Refining Furnace Operators and Tenders,detailed,220,36.2,0.04,0.26,19.18,39880,7.3,10.73,14.48,19.27,22.76,27.16,22320,30110,40070,47340,56490,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4052,"Pourers and Casters, Metal",detailed,280,15.7,0.051,0.71,12.73,26470,9,8.47,9.02,12.45,15.44,18.22,17610,18760,25900,32110,37900,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4061,"Model Makers, Metal and Plastic",detailed,270,28.2,0.049,1.07,23.19,48230,6.4,13.08,16.2,21.38,30.06,35.78,27210,33690,44460,62520,74430,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4062,"Patternmakers, Metal and Plastic",detailed,**,**,**,**,15.98,33230,18.4,8.59,9.09,11.45,22.95,27.63,17860,18900,23810,47730,57470,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4071,Foundry Mold and Coremakers,detailed,340,32.3,0.061,0.69,15.6,32450,3.5,10.56,12.83,15.84,17.76,18.93,21960,26680,32940,36940,39370,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,4670,12.6,0.842,0.89,13.08,27210,3.2,8.7,9.34,11.82,15.44,18.96,18090,19440,24590,32110,39430,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,2620,14.6,0.474,0.65,18.43,38330,3.3,10.12,12.64,18.41,22.28,27.38,21050,26280,38300,46350,56950,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4111,Tool and Die Makers,detailed,1910,9.5,0.344,0.61,25.53,53110,2.8,13.4,18.75,25.22,32.35,39.07,27860,39000,52450,67290,81270,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,8480,6.5,1.53,0.56,18.94,39400,2.3,10.62,13.63,17.14,22.74,29.38,22100,28350,35660,47290,61100,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,1600,12.5,0.289,0.7,15.86,32980,6,9.64,11.4,13.95,18.26,25.31,20040,23700,29020,37970,52650,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,1000,18.4,0.181,1.17,16.78,34900,4,9.39,12.75,16.26,19.81,23.98,19520,26520,33820,41200,49880,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4192,"Layout Workers, Metal and Plastic",detailed,330,27,0.059,0.61,19.11,39750,9.1,10.69,12.41,14.79,23.83,30.64,22230,25800,30770,49560,63730,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1980,13.8,0.357,1.34,15.04,31290,4.4,9.54,10.81,13.72,18.13,22.77,19850,22490,28550,37710,47360,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,680,29.4,0.122,1.52,16.27,33840,5.2,10.07,11.19,15.63,19.41,23.89,20950,23280,32500,40370,49690,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,1540,19.3,0.277,1.7,17.48,36360,3.1,9.51,12.05,16.2,21.32,27.98,19790,25070,33700,44340,58200,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-5111,Prepress Technicians and Workers,detailed,2000,11.2,0.36,1.35,21.54,44800,3.8,11.43,13.82,20.05,28.28,34.58,23770,28740,41710,58830,71920,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-5112,Printing Press Operators,detailed,7650,6.5,1.38,1.12,17.19,35750,2.5,9.58,12.17,16.32,21.15,26.07,19920,25310,33950,43980,54220,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-5113,Print Binding and Finishing Workers,detailed,2650,21.7,0.478,1.26,13.33,27720,4.1,8.73,9.73,12.94,15.28,18.62,18160,20250,26910,31790,38720,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6011,Laundry and Dry-Cleaning Workers,detailed,7430,7.5,1.341,0.91,10.99,22860,1.6,8.53,9.02,10.17,11.85,15.48,17750,18760,21140,24650,32190,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,3050,12.9,0.551,1.48,10.18,21170,2.1,8.44,8.88,9.91,11.19,12.21,17540,18470,20610,23280,25390,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6031,Sewing Machine Operators,detailed,27330,9.1,4.933,4.69,10.1,21010,1.5,8.38,8.66,9.12,10.56,14.28,17440,18010,18970,21970,29700,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6041,Shoe and Leather Workers and Repairers,detailed,**,**,**,**,12.96,26960,12.5,8.83,9.87,11.45,14.07,22,18370,20530,23810,29270,45770,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6051,"Sewers, Hand",detailed,520,36.7,0.094,2.12,10.66,22170,2.6,8.91,9.53,10.49,11.48,13.25,18520,19820,21820,23880,27550,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,1070,20.3,0.192,1.29,16.66,34660,7.1,9.13,10.69,13.86,19.78,29.9,19000,22240,28830,41140,62190,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,2600,10.7,0.469,5.51,11.66,24260,5.2,8.42,8.89,10.41,13.74,17.68,17510,18500,21650,28570,36780,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,2340,27.2,0.421,3.96,12,24960,1.9,9.25,10.22,11.63,13.51,14.72,19230,21260,24190,28100,30610,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,1310,11.4,0.236,1.4,11.61,24140,3,8.58,9.19,10.9,13.52,16.22,17850,19110,22660,28130,33730,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,380,25.3,0.068,0.36,11.74,24420,4.2,8.76,9.46,11.2,13.36,15.17,18220,19690,23290,27790,31550,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,400,28.8,0.072,0.49,16.56,34440,5.1,10.19,11.78,15.94,20.6,24.97,21190,24500,33150,42840,51940,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6092,Fabric and Apparel Patternmakers,detailed,1780,21.7,0.321,7.97,24.84,51670,4.5,12.59,16.6,22.71,32.68,41.75,26190,34530,47240,67970,86830,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6093,Upholsterers,detailed,1910,11,0.345,1.57,14.28,29710,3.6,9.2,10.56,13.4,17.14,20.92,19140,21960,27870,35640,43500,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,1530,25.6,0.277,2.32,10.3,21420,4.9,8.31,8.64,9.18,10.91,13.28,17290,17980,19100,22700,27620,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-7011,Cabinetmakers and Bench Carpenters,detailed,2880,13.2,0.52,0.8,19.2,39930,9.7,9.17,11.33,16.55,22.93,39.44,19070,23570,34420,47690,82040,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-7021,Furniture Finishers,detailed,730,22.7,0.132,1.16,14.44,30030,4.3,8.88,10.29,13.18,17.4,22.04,18470,21400,27420,36200,45850,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,890,25.5,0.161,0.47,13.59,28260,4.1,9.33,10.31,11.97,16.65,20.32,19400,21440,24910,34640,42270,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,1590,36.2,0.287,0.55,12.92,26870,4.1,9.07,10.4,12.48,14.61,17.83,18860,21640,25960,30380,37090,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-7099,"Woodworkers, All Other",detailed,590,46,0.106,2.07,10.91,22690,8.7,8.5,8.85,9.43,11.2,14.43,17690,18400,19610,23300,30010,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8012,Power Distributors and Dispatchers,detailed,150,9.7,0.028,0.34,45.81,95280,3.5,27.78,33.2,48.81,56.46,61.21,57790,69060,101530,117430,127320,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8013,Power Plant Operators,detailed,1280,15.2,0.232,0.78,41.39,86080,5.4,30.48,33.52,40.32,49.9,57.26,63400,69730,83870,103780,119090,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8021,Stationary Engineers and Boiler Operators,detailed,1020,7.9,0.185,0.67,33.89,70500,1.8,25.23,30.04,33.71,39.24,44.76,52470,62480,70110,81610,93090,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,2230,7.4,0.402,0.49,35.62,74090,3.6,23.6,28.3,36.08,43.8,48.03,49080,58860,75040,91110,99890,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8091,Chemical Plant and System Operators,detailed,350,32.3,0.063,0.23,27.64,57500,4.1,18.42,24.79,28.31,32.59,35.35,38320,51570,58880,67780,73540,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8092,Gas Plant Operators,detailed,**,**,**,**,34.45,71650,1.8,31,32.3,34.46,36.63,38.47,64480,67180,71680,76180,80010,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,1870,9.5,0.338,1.1,36.47,75870,3.2,27.12,31.68,36.5,41.95,45.35,56410,65900,75910,87250,94340,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-8099,"Plant and System Operators, All Other",detailed,140,16.1,0.026,0.3,26.41,54930,8.9,12.86,14.51,28.32,33.1,37.06,26740,30190,58900,68850,77080,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9011,Chemical Equipment Operators and Tenders,detailed,1030,15,0.185,0.39,21.49,44710,4.1,12.38,14.2,19.47,28.35,34.77,25750,29530,40510,58970,72330,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,1050,17.9,0.189,0.59,20.56,42770,6.2,12.23,15.4,19.97,25.65,31,25440,32020,41540,53340,64480,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,390,17.9,0.071,0.32,15.03,31270,6.5,9.34,10.64,13.53,17.37,23.8,19420,22130,28130,36120,49500,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9022,"Grinding and Polishing Workers, Hand",detailed,2970,16.5,0.536,2.47,12.68,26370,4.2,8.61,9.25,11.1,14.4,18.79,17910,19240,23080,29950,39090,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,4370,9.7,0.789,0.87,15.36,31940,3.3,9.14,10.96,13.84,18.81,24.68,19020,22800,28790,39130,51330,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9031,"Cutters and Trimmers, Hand",detailed,2670,19.1,0.481,4.19,11.97,24910,3.6,8.62,9.25,11.63,14.02,16.71,17920,19230,24190,29170,34760,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,2710,11.1,0.49,1.06,14.17,29480,3.2,9.28,10.91,13.9,17.08,19.64,19300,22690,28900,35540,40860,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,1750,13.2,0.316,0.63,14.15,29430,2.5,9.64,10.95,13.18,16.31,20.79,20040,22770,27410,33930,43250,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,370,26,0.067,0.44,18.87,39250,6,11.11,14.64,20.35,22.3,23.47,23120,30460,42320,46380,48830,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,22350,4.4,4.034,1.11,19.13,39780,1.3,10.2,12.89,17.48,23.02,31,21220,26810,36350,47890,64480,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9071,Jewelers and Precious Stone and Metal Workers,detailed,1700,16.7,0.306,1.78,18.71,38910,5.4,10.92,13.25,16.84,23.78,28.99,22710,27550,35030,49460,60310,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9081,Dental Laboratory Technicians,detailed,1730,10.7,0.313,1.2,20.86,43390,6.6,10.8,15.24,18.02,25.93,35.83,22450,31690,37480,53940,74520,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9082,Medical Appliance Technicians,detailed,590,28.4,0.106,1.08,19.13,39790,4.7,13.15,15.59,17.66,20.94,26.33,27360,32440,36740,43560,54760,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9083,Ophthalmic Laboratory Technicians,detailed,580,33.5,0.104,0.51,15.17,31550,4.2,9.42,11.12,14.66,17.62,21.98,19590,23130,30500,36660,45710,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9111,Packaging and Filling Machine Operators and Tenders,detailed,15800,7.6,2.851,1.01,12.67,26360,2.6,8.6,9.14,10.93,14.31,20.24,17880,19010,22730,29760,42100,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,3550,9.6,0.64,0.95,14.28,29700,2.9,8.93,9.87,12.5,17.5,22.36,18570,20520,25990,36400,46510,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9122,"Painters, Transportation Equipment",detailed,2860,9.1,0.516,1.4,19.99,41570,3.3,11.42,14.62,18.66,22.95,31.71,23760,30400,38820,47740,65950,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9123,"Painting, Coating, and Decorating Workers",detailed,610,21.7,0.11,0.91,16.96,35270,5.5,9.14,11.5,15.63,18.49,25.17,19010,23920,32510,38460,52350,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9141,Semiconductor Processors,detailed,2110,21.2,0.381,2.18,16.31,33930,2.3,10.91,12.87,15.54,18.68,22.67,22700,26780,32310,38850,47150,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9151,Photographic Process Workers and Processing Machine Operators,detailed,1400,24.5,0.253,1.19,17.88,37180,3.4,10.25,11.9,16.9,21.73,27.98,21320,24740,35140,45210,58190,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,610,18.2,0.111,0.82,13.56,28210,4.1,8.72,9.39,12.88,16.6,20.11,18140,19530,26790,34520,41830,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,1120,15.1,0.202,1.57,13.65,28390,3.1,8.91,10.03,13.12,16.19,18.68,18540,20850,27280,33670,38860,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,**,**,**,**,13.09,27220,3.5,10.2,11.6,12.9,14.13,15.02,21210,24120,26830,29380,31240,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9194,Etchers and Engravers,detailed,400,33.4,0.071,1.12,18.03,37500,7.4,10.24,12.61,16.47,24.31,27.96,21300,26230,34250,50570,58160,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,1080,22.9,0.194,0.76,13.11,27270,5.4,8.99,10.22,12.31,14.65,18.06,18690,21260,25600,30470,37560,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,2780,9.9,0.501,0.73,16.76,34870,5.5,8.94,10.58,15.74,21.9,27.51,18590,22000,32730,45550,57220,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9198,Helpers--Production Workers,detailed,21370,9.6,3.856,1.24,11.56,24040,1.2,8.6,9.22,10.74,13.22,16.32,17900,19180,22340,27500,33940,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",51-9199,"Production Workers, All Other",detailed,7590,11.3,1.37,0.85,16.01,33310,3.7,8.6,9.21,12.45,22.07,29.38,17890,19160,25890,45900,61100,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",53-0000,Transportation and Material Moving Occupations,major,364910,1.7,65.856,0.96,16.32,33950,2.2,8.81,9.69,13.1,19.66,28.77,18320,20150,27250,40880,59840,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",53-1011,Aircraft Cargo Handling Supervisors,detailed,330,14.4,0.059,1.38,25.62,53300,4.2,15.07,19.79,24.05,31.8,36.27,31350,41170,50020,66150,75430,,
CA,31100,"Los Angeles-Long Beach-Santa Ana, CA",53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,7980,4.5,1.439,1.13,23.35,48570,2.1,12.69,16.14,21.74,29.51,37.06,26400,33580,45220,61390,77080,,
